path,index0,index1,index2,index3,index4,index5,index6,index7,index8,index9
_120_8356893.png,[0.13077228 0.02827723],[0.7169901  0.50209901],[-0.84776238 -0.53037624],[0.22415842 1.63841584],[-1.9710099   0.28609901],[-0.56760396  1.3000396 ],[-1.76356436  1.59564356],[-1.06328713  1.76887129],[-1.76308911  1.20689109],[0. 0.]
_120_8385430.png,[-0.00919305 -0.13074566],[0.43820225 0.8988764 ],[-0.42900919 -0.76813075],[-0.54545455  2.09090909],[-1.6578141  -0.27477017],[-1.78038815  1.83043922],[-1.36057201  0.5587334 ],[-1.33299285  1.7691522 ],[-1.86925434  0.99080695],[0. 0.]
_120_8885559.png,[0.11013986 0.04020979],[0.81293706 0.34440559],[-0.92307692 -0.38461538],[0.51398601 1.43006993],[-1.95104895  0.52797203],[-0.40384615  1.2465035 ],[-1.49475524  1.65559441],[-0.7972028   1.71328671],[-1.52097902  1.24125874],[0. 0.]
_120_8925016.png,[-0.06595352 -0.10689549],[-0.32314915 -0.81429891],[0.38910266 0.9211944 ],[ 0.74811451 -1.52493459],[1.7905187  0.90318609],[ 1.23179929 -0.730491  ],[ 2.43720179 -0.31006618],[ 1.72795136 -0.81199015],[1.98560874 0.08519317],[0. 0.]
_120_8985791.png,[-0.1613754  -0.04981928],[ 0.99296669 -0.11839406],[-0.83159129  0.16821334],[1.6397382  1.26892644],[-0.77151509  1.67949595],[1.02930546 2.49330859],[0.05372668 1.57106574],[1.1561981  2.12933477],[0.27527596 2.30047866],[0. 0.]
_120_9535972.png,[ 0.04123711 -0.09278351],[-0.10192369  0.99479222],[ 0.06068658 -0.90200872],[-1.54947391  1.46827506],[-1.19715166 -1.1414603 ],[-2.48432352  0.47890318],[-1.39355936 -0.29748114],[-2.06313104  0.8069933 ],[-2.14730577 -0.11701562],[0. 0.]
_120_9897033.png,[-0.10841738 -0.06807603],[-0.32602793 -0.83262219],[0.43444531 0.90069822],[ 0.65903801 -1.67920869],[1.89429791 0.63130334],[ 1.13033359 -0.92979054],[ 2.31031808 -0.64235842],[ 1.98273856 -1.23176881],[ 2.23758728 -0.30430566],[0. 0.]
_120_9964340.png,[-0.037187   -0.09461907],[ 0.02258924 -0.90527437],[0.01459776 0.99989345],[ 1.2034097 -1.1328716],[1.37538625 1.42791689],[ 1.42844965 -0.30239744],[2.31038892 0.52328183],[ 1.75833777 -0.10772509],[1.61129462 0.74736281],[0. 0.]
_121_1791254.png,[-0.13150504 -0.42226995],[ 0.73969932 -0.37151826],[-0.60819428  0.7937882 ],[1.57541715 0.58136461],[0.08617215 2.23951759],[1.31372873 0.4797621 ],[0.80868991 1.20981332],[1.75503056 1.64655543],[0.91118454 2.27460763],[0. 0.]
_121_1896170.png,[-0.29422408 -0.29088909],[ 0.51192081 -0.68512737],[-0.21769673  0.97601646],[ 1.61182857 -0.28429007],[0.93840914 1.78982474],[ 1.40821685 -0.16689136],[1.24153835 0.6537288 ],[2.38306251 0.7922018 ],[1.83694032 1.71084936],[0. 0.]
_121_2087841.png,[-0.29306436 -0.25756837],[ 0.4666418  -0.72725186],[-0.17357743  0.98482022],[ 1.57051852 -0.43679876],[1.13139545 1.71491291],[ 1.41401475 -0.47329909],[1.24227381 0.44704296],[2.25472754 0.47855032],[1.80932021 1.39777325],[0. 0.]
_121_2709554.png,[-0.1936488  -0.32095582],[0.99239113 0.12312529],[-0.79874234  0.19783053],[1.51485615 1.48687313],[-0.76752083  1.32897343],[0.24609338 1.29048892],[-0.69621129  1.26596447],[0.76403081 2.18204685],[-0.36814966  2.23005817],[0. 0.]
_121_3355695.png,[-0.36202612 -0.03956764],[ 0.61339698 -0.78977474],[-0.25137086  0.82934238],[ 2.15251095 -0.43129907],[0.77967573 1.47848041],[1.32691625 0.53927177],[0.76417216 1.31823741],[2.43027338 0.60755848],[1.84847529 1.64759951],[0. 0.]
_121_4094619.png,[-0.28781665 -0.29710495],[ 0.5039807  -0.67925211],[-0.21616405  0.97635706],[ 1.61097708 -0.30036188],[1.06670688 1.89010856],[ 1.37683957 -0.30253317],[1.2548854  0.59819059],[2.15542823 0.61465621],[1.70922799 1.47991556],[0. 0.]
_121_4132212.png,[-0.04175947 -0.42288419],[ 0.82349666 -0.20072383],[-0.78173719  0.62360802],[1.39393096 0.89337416],[-0.42344098  2.12945434],[1.28535635 0.74387528],[0.48273942 1.3435412 ],[1.23190423 2.03758352],[0.30233853 2.38168151],[0. 0.]
_121_4268063.png,[ 0.19141707 -0.39277624],[0.80229046 0.2807702 ],[-0.99370753  0.11200604],[0.73017871 1.39718097],[-1.52944878  1.67581173],[0.49307828 1.37679336],[-0.33110999  1.40624213],[0.30619179 2.55021394],[-0.82701988  2.47904606],[0. 0.]
_121_437641.png,[-0.37824622 -0.04592612],[ 0.58759004 -0.80915879],[-0.20934382  0.85508491],[ 1.91779555 -0.32584418],[0.82894998 1.48718033],[1.36945748 0.57298619],[0.90636358 1.52514373],[2.21684398 0.45076984],[1.76970858 1.47221304],[0. 0.]
_121_5485165.png,[-0.3863659   0.04498258],[ 0.37575054 -0.92672085],[0.01061536 0.88173827],[ 1.91421463 -0.90054735],[1.22504561 1.29285122],[1.43085089 0.23755183],[1.19638414 1.3121579 ],[ 2.28223586 -0.10678388],[2.05772102 1.04445182],[0. 0.]
_121_6013549.png,[ 0.04992091 -0.3991142 ],[ 0.84372034 -0.04966783],[-0.89364125  0.44878203],[1.20597912 1.11303385],[-0.92970579  2.05270484],[1.01151534 0.95102816],[0.19968364 1.40354318],[0.93653907 2.39076242],[-0.15317937  2.47560898],[0. 0.]
_121_611496.png,[-0.18508854 -0.35191053],[ 0.64641193 -0.53532153],[-0.46132339  0.88723206],[1.59589935 0.2167754 ],[0.50661696 2.1638397 ],[1.32246039 0.18993476],[1.03112768 0.94538677],[1.8805219  1.17968313],[1.22460391 1.89934762],[0. 0.]
_121_6465866.png,[ 0.36491818 -0.20490266],[0.52635664 0.65836621],[-0.89127482 -0.45346355],[-0.20331803  1.79920445],[-2.1558114  0.5766768],[-0.13171852  1.50058211],[-1.00042041  1.0993144 ],[-1.12761141  2.06881832],[-1.9406248   1.43528879],[0. 0.]
_121_6513931.png,[-0.26648293 -0.26976892],[ 0.99470002 -0.10281959],[-0.72821709  0.37258851],[1.84327963 1.05962476],[-0.45982616  1.37937248],[0.58098368 1.17108332],[-0.38589146  1.31370575],[1.19535722 1.98993004],[0.11145855 2.26229595],[0. 0.]
_121_6714347.png,[ 0.27598775 -0.31782542],[0.21782542 0.97598775],[-0.49381317 -0.65816233],[-0.96030628  2.07436447],[-1.58851455 -0.08866769],[-1.21592649  0.82695253],[-1.53926493 -0.07047473],[-1.64704441  1.63038285],[-2.15185299  0.69390505],[0. 0.]
_121_8551007.png,[ 0.33971654 -0.21221734],[0.56715462 0.63362533],[-0.90687116 -0.42140799],[-0.0600681   1.67180815],[-2.0853584   0.56124676],[-0.06906085  1.48750036],[-0.92974593  1.03210035],[-0.87413055  2.05544076],[-1.76127004  1.49474695],[0. 0.]
_121_8620322.png,[-0.08502412 -0.36141949],[0.93560983 0.35303576],[-0.85058571  0.00838374],[1.08249751 1.9269964 ],[-1.16170278  1.19692213],[-0.09926499  1.37183217],[-0.98403644  1.15385499],[0.24056351 2.301738  ],[-0.87998622  2.13509685],[0. 0.]
_121_9470505.png,[-0.38032599 -0.12096082],[ 0.79353732 -0.60852159],[-0.41321132  0.72948241],[2.09665428 0.07434944],[0.45753503 1.55905061],[1.12753789 0.84958536],[0.4732628  1.50014298],[1.98884758 0.91449814],[1.22876752 1.77952531],[0. 0.]
_121_9602474.png,[-0.32172181 -0.28258971],[ 0.41357744 -0.71318263],[-0.09185563  0.99577233],[ 1.61301143 -0.31906642],[1.25987911 1.89899025],[ 1.33859753 -0.35680095],[1.28283428 0.58205513],[2.30260997 0.51601971],[1.85797142 1.44953007],[0. 0.]
_121_969385.png,[-0.16838124 -0.3484115 ],[ 0.62223903 -0.54266263],[-0.45385779  0.89107413],[1.54220877 0.07413011],[0.47609682 1.96626324],[1.46550681 0.04372163],[1.01210287 0.88290469],[2.03963691 1.20151286],[1.3193646 1.9526475],[0. 0.]
_122_1028236.png,[-0.38769837  0.28217306],[ 0.27707633 -0.96084791],[0.11062203 0.67867485],[ 1.50862968 -1.83030233],[1.16616472 1.17021893],[ 1.27232712 -1.08108421],[0.89042048 0.00625507],[ 2.28669061 -0.64427198],[2.22900498 0.45627244],[0. 0.]
_122_1117094.png,[-0.49038462 -0.20192308],[ 0.92307692 -0.38461538],[-0.43269231  0.58653846],[2.3125 0.0625],[-0.03365385  1.95673077],[1.60576923 0.40384615],[0.62019231 0.72596154],[1.90384615 1.51923077],[0.98557692 2.17788462],[0. 0.]
_122_1137390.png,[-0.11592837 -0.44062205],[0.81149859 0.58435438],[-0.69557022 -0.14373233],[1.27662582 1.99245994],[-1.5395853   0.67271442],[0.61639962 1.48916117],[-0.27851084  0.8133836 ],[-0.22761546  2.30560792],[-1.25895382  1.82775683],[0. 0.]
_122_1284612.png,[-0.15248531 -0.48590666],[0.83827315 0.54525051],[-0.68578784 -0.05934385],[1.32345369 1.90949898],[-1.42088587  0.79041521],[0.67786653 1.51462143],[-0.20654829  0.8963628 ],[-0.02693247  2.34794376],[-1.05769358  1.96593835],[0. 0.]
_122_1491113.png,[ 0.07492355 -0.47247706],[0.55045872 0.83486239],[-0.62538226 -0.36238532],[0.44495413 2.31651376],[-1.69266055  0.1911315 ],[-0.00917431  1.63608563],[-0.54740061  0.73088685],[-1.00458716  2.15137615],[-1.82874618  1.34862385],[0. 0.]
_122_1715750.png,[ 0.49234001 -0.24537583],[0.48757493 0.44479172],[-0.97991495 -0.19941589],[0.42270841 1.51739509],[-2.25803146  0.27616949],[-0.48696009  0.69196085],[-1.56801763  0.49674643],[-0.63544602  2.16621407],[-1.68637598  1.6718758 ],[0. 0.]
_122_2247775.png,[-0.41846789 -0.27087955],[ 0.99339696 -0.11472788],[-0.57492907  0.38560743],[2.21738458 0.527057  ],[-0.54985814  1.57121486],[1.4706732  0.67794687],[0.4405984  0.78039721],[1.34763993 1.91524375],[0.30719629 2.21253547],[0. 0.]
_122_3231440.png,[-0.47673562 -0.20238028],[ 0.94514027 -0.32666478],[-0.46840465  0.52904506],[2.38996883 0.0948144 ],[-0.19960329  1.72054406],[1.63661094 0.38163786],[0.61224143 0.69107396],[1.79404931 1.59183905],[0.83309719 2.1425333 ],[0. 0.]
_122_3353301.png,[ 0.176 -0.468],[ 0.6672 -0.0696],[-0.8432  0.5376],[1.3448 0.7536],[-1.3448  1.7464],[0.1664 0.7848],[-0.6848  1.3664],[0.928 1.896],[-0.1304  2.2672],[0. 0.]
_122_3503506.png,[-0.47177653 -0.13177968],[ 0.91751276 -0.39770635],[-0.44573623  0.52948603],[ 2.32763428 -0.13462044],[-0.08732706  1.72181598],[1.63054343 0.25440581],[0.62191593 0.6413804 ],[1.8530696  1.54158556],[0.90109948 2.09458677],[0. 0.]
_122_4920219.png,[ 0.13777658 -0.51219644],[ 0.71446303 -0.01095521],[-0.85223961  0.52315165],[1.34085267 1.07166757],[-1.37388019  1.83842418],[0.1698327  0.89859687],[-0.72191042  1.47107393],[0.99309228 1.94851592],[-9.71397733e-04  2.32088505e+00],[0. 0.]
_122_4999365.png,[ 0.50845671 -0.07819322],[0.37550816 0.54574655],[-0.88396487 -0.46755332],[-0.05058971  1.55678795],[-2.17761606 -0.37254705],[-0.62454203  0.51653701],[-1.54795483  0.09028858],[-1.09144291  1.78022585],[-1.89681305  1.05480552],[0. 0.]
_122_5959059.png,[-0.46632731  0.189972  ],[ 0.51529651 -0.85701196],[-0.0489692   0.66703996],[ 1.91183507 -1.47472639],[0.83751591 1.32140494],[ 1.51585645 -0.78355816],[0.86149147 0.10292695],[ 2.32781878 -0.08704505],[2.01537287 0.92573174],[0. 0.]
_122_6023859.png,[0.4815104  0.01689999],[0.26147582 0.65240672],[-0.74298622 -0.66930671],[-0.42807742  1.63561827],[-2.02671649 -0.82625913],[-0.68609515  0.43253946],[-1.53578002 -0.22973953],[-1.48976518  1.58793017],[-2.15137487  0.68587205],[0. 0.]
_122_6193778.png,[-0.48515776  0.16877217],[ 0.50600535 -0.86253034],[-0.02084759  0.69375817],[ 1.9114444  -1.50382725],[0.90441222 1.30929118],[ 1.51583795 -0.81361628],[0.86800672 0.10286888],[ 2.25328272 -0.14506192],[1.99303006 0.87671915],[0. 0.]
_122_7284731.png,[ 0.26769231 -0.41230769],[0.66830769 0.06030769],[-0.936  0.352],[1.14276923 0.93907692],[-1.77230769  1.40615385],[-0.03692308  0.79692308],[-0.97846154  1.15692308],[0.50030769 2.02092308],[-0.63876923  2.10215385],[0. 0.]
_122_745553.png,[-0.41876676 -0.34825737],[ 0.99517426 -0.09812332],[-0.57640751  0.4463807 ],[2.28605898 0.64986595],[-0.56032172  1.77345845],[1.50589812 0.78659517],[0.42774799 0.86420912],[1.35790885 1.77747989],[0.41809651 2.16796247],[0. 0.]
_122_8667440.png,[-0.24758119 -0.41315831],[0.93462685 0.35562994],[-0.68704566  0.05752837],[1.77841117 1.52544323],[-1.25547827  0.98980179],[1.03378484 1.25621045],[-0.00172585  0.88938863],[0.45138853 2.38444642],[-0.66209926  2.20181999],[0. 0.]
_122_8806538.png,[-0.18277038 -0.46466151],[ 0.52078028 -0.47648105],[-0.3380099   0.94114256],[ 1.59967328 -0.24383799],[0.08561956 2.19401336],[0.64906549 0.50108106],[0.37865757 1.4539951 ],[1.98366406 0.80810071],[1.43232595 1.83149954],[0. 0.]
_122_8940883.png,[ 0.14147477 -0.51947575],[ 0.68165115 -0.04838315],[-0.82312592  0.56785889],[1.40482607 0.93128368],[-1.24314062  1.90360118],[0.1877756  0.89233219],[-0.60411563  1.50783929],[0.94585987 1.98407643],[-0.10766781  2.3122244 ],[0. 0.]
_123_1633891.png,[0.29194083 0.66397863],[-0.34166131  0.33478454],[ 0.04972048 -0.99876317],[-1.42942661  0.26294959],[-1.372582   -1.42220353],[-1.03047544 -0.17488745],[-1.14089942 -0.53584327],[-2.19527037 -1.9501311 ],[-1.80270123 -2.73141048],[0. 0.]
_123_2029325.png,[0.73872039 0.07385433],[0.02182865 0.57542617],[-0.76054904 -0.6492805 ],[-1.28270976  1.28580917],[-2.220766   -0.20907682],[-1.7332743   1.35368607],[-1.3780828   0.50595528],[-2.51684747  0.7668364 ],[-2.76989152 -0.22010184],[0. 0.]
_123_2062634.png,[-0.12176656 -0.66861199],[0.63533123 0.77223975],[-0.51356467 -0.10362776],[-0.04227129  2.11892744],[-1.35630915  1.0192429 ],[-0.50694006  0.94116719],[-0.94511041  0.94258675],[-0.28217666  3.0681388 ],[-1.21198738  2.56656151],[0. 0.]
_123_2364720.png,[0.57374496 0.5169476 ],[-0.38319897  0.46473067],[-0.19054599 -0.98167827],[-1.8400513   0.76346647],[-1.77958959 -1.60773177],[-1.838952    0.47489923],[-1.28517772 -0.5158483 ],[-3.19961524 -1.22599853],[-2.65133749 -2.27390986],[0. 0.]
_123_3586769.png,[-0.49208534  0.43358568],[ 0.2350045  -0.97199428],[0.25708084 0.5384086 ],[ 1.38710361 -1.37873895],[0.69320769 0.13960506],[ 1.33993329 -0.59161417],[ 0.6757372  -0.23553391],[ 2.2509397  -1.97527662],[ 2.28111599 -1.05458203],[0. 0.]
_123_3589311.png,[-0.32720987  0.59356032],[ 0.04482052 -0.99899506],[0.28238936 0.40543474],[ 1.44092937 -1.46545001],[1.4746955  0.02858062],[ 1.0235559  -0.25059292],[ 1.27812839 -0.20452627],[ 1.87434176 -2.19564256],[ 2.12336697 -1.30216666],[0. 0.]
_123_3692083.png,[0.87098037 0.21156535],[-0.2603322   0.58033667],[-0.61064817 -0.79190202],[-1.45892288  1.39102958],[-2.26894469  0.29276886],[-1.48929031  1.35109893],[-1.73843745  1.60360159],[-3.03064706  0.4182652 ],[-3.33700576 -0.38236117],[0. 0.]
_123_370859.png,[ 0.61559037 -0.40122277],[0.37218189 0.24531907],[-0.98777226  0.15590371],[0.50171953 1.64692396],[-1.33931983  1.67367214],[0.03553687 1.70309515],[-0.42682461  1.30798624],[-0.62094001  2.8330149 ],[-1.59113489  2.71303019],[0. 0.]
_123_4760725.png,[0.6481615  0.18385004],[0.10526316 0.47368421],[-0.75342466 -0.65753425],[-0.72314348  1.36697909],[-2.08579668  0.10598414],[-0.73179524  0.96899784],[-1.51910598  1.06849315],[-2.22422495  1.1593367 ],[-2.69790916  0.52775775],[0. 0.]
_123_5759958.png,[0.69997907 0.27536111],[-0.19644128  0.5886121 ],[-0.50353779 -0.8639732 ],[-1.47356081  1.01892401],[-1.91919615 -0.89386644],[-1.95951434  0.85162236],[-1.84019259  0.29332217],[-2.56177517 -0.00937827],[-2.47247226 -1.09985346],[0. 0.]
_123_5887911.png,[0.66486289 0.33220767],[-0.22544552  0.56607535],[-0.43941737 -0.89828302],[-1.93722028  0.8512084 ],[-2.16925706 -0.3311905 ],[-2.58243144  0.58389617],[-2.54581333  0.74208642],[-3.00097648 -0.44421841],[-2.86780861 -1.48893319],[0. 0.]
_123_716916.png,[-0.43155566 -0.48119931],[0.95084787 0.30965839],[-0.51929221  0.17154092],[1.13541411 1.84689113],[-0.73138363  1.40771688],[0.16195625 1.2796756 ],[-0.33693782  1.42270828],[0.61096092 2.35094618],[-0.34898009  2.19857459],[0. 0.]
_123_7283723.png,[ 0.23219178 -0.76917808],[0.42534247 0.01575342],[-0.65753425  0.75342466],[1.37465753 0.78424658],[0.47465753 2.28424658],[1.30479452 1.47054795],[1.12808219 1.44178082],[1.03767123 3.58287671],[0.29589041 4.1109589 ],[0. 0.]
_123_7825549.png,[ 0.55802304 -0.4221072 ],[0.41786609 0.20384037],[-0.97588913  0.21826682],[0.61242278 1.33351144],[-1.1760561   1.87991317],[0.1625981  1.20878277],[-0.04989147  1.17992987],[-0.3705794   2.69791284],[-1.37942895  2.56516948],[0. 0.]
_123_782772.png,[ 0.40292171 -0.59360166],[0.46169018 0.09116133],[-0.86461189  0.50244033],[1.32707094 1.16935214],[-0.67296249  2.01367253],[0.75693655 1.05352009],[0.14367855 1.11098482],[0.46800829 2.51460854],[-0.43508056  2.82981213],[0. 0.]
_123_7960644.png,[ 0.51198327 -0.42432041],[0.41364002 0.04587422],[-0.92562329  0.3784462 ],[0.96625382 1.44593856],[-0.99790896  2.04005147],[0.45494612 1.66781406],[-0.08946437  1.80949011],[-0.08193663  2.55367541],[-0.99009168  2.69747467],[0. 0.]
_123_7996697.png,[ 0.5578401  -0.59606486],[0.32595662 0.12819378],[-0.88379672  0.46787108],[1.02607331 1.05234781],[-0.5216674   2.08381282],[0.58789683 0.8670583 ],[0.38450087 1.07443769],[0.33525128 3.08666962],[-0.75427514  3.27883958],[0. 0.]
_123_8268468.png,[0.40819505 0.56466782],[-0.67926676  0.39789133],[ 0.27107171 -0.96255916],[-1.86359552 -0.62756844],[-1.02593902 -2.25220152],[-2.22859881 -1.22494459],[-1.33954352 -1.78170491],[-2.38764752 -2.47343198],[-1.54118493 -3.20182112],[0. 0.]
_123_8432644.png,[ 0.14752475 -0.77524752],[ 0.44700058 -0.02882935],[-0.59452533  0.80407688],[1.38142108 0.7563774 ],[0.56738497 2.24379732],[1.20844496 1.07437391],[0.9124636 1.3518346],[0.80570763 3.07233547],[0.13162493 3.56610367],[0. 0.]
_123_8850438.png,[ 0.61689602 -0.34459485],[0.37560463 0.22235554],[-0.99250066  0.1222393 ],[0.72151187 1.36064344],[-1.28193783  1.70441336],[0.26120214 1.05759496],[0.08121789 1.12385166],[-0.70553827  2.69972627],[-1.76530804  2.52547902],[0. 0.]
_124_1075608.png,[-0.0335928   0.20432388],[0.4077685  0.72303395],[-0.3741757  -0.92735783],[-0.57200859  2.63852181],[-1.90850552  0.28260364],[-0.78334066  1.09713207],[-1.85156068  0.68913083],[-1.8413975   1.13770721],[-2.2420285   0.14955132],[0. 0.]
_124_2026384.png,[ 0.0924111  -0.55476459],[0.84395073 0.20372823],[-0.93636183  0.35103636],[2.21283359 1.46434011],[-0.84924839  2.08962983],[0.83411695 1.31077412],[-0.0133766   0.99072909],[0.65442686 2.44861267],[-0.35388385  2.59631812],[0. 0.]
_124_2482425.png,[ 0.06003674 -0.55655309],[0.8966342  0.26538182],[-0.95667094  0.29117127],[2.45242469 1.48029394],[-1.31034005  1.75451489],[0.79243648 1.24517314],[-0.32004576  1.08929252],[0.47745156 2.48847447],[-0.68744151  2.34039308],[0. 0.]
_124_3012192.png,[ 0.16910031 -0.62450301],[0.82407375 0.56648253],[-0.99317406  0.05802048],[0.75694029 2.22265226],[-2.63308821  0.77854403],[0.03451673 1.30885613],[-1.11466873  0.98923331],[-0.10819464  2.84838676],[-1.30308575  2.4959361 ],[0. 0.]
_124_3122265.png,[-0.45454545 -0.27272727],[ 0.65256526 -0.70747075],[-0.1980198   0.98019802],[ 2.16336634 -0.13366337],[0.24347435 2.97434743],[1.43969397 0.28487849],[0.94284428 1.43519352],[2.52520252 0.88433843],[2.0270027  1.91179118],[0. 0.]
_124_3214737.png,[ 0.46949877 -0.2686309 ],[0.0792403  0.99685554],[-0.54873907 -0.72822464],[-1.55546821  1.50220112],[-2.04807874 -1.31158418],[-1.04738696  0.50584869],[-1.49405698 -0.25023583],[-2.1269417   1.50106912],[-2.48890007  0.47971826],[0. 0.]
_124_3364597.png,[-0.18962103 -0.51068624],[0.99665415 0.08173438],[-0.80703312  0.42895186],[1.5597815  1.75390918],[-1.79696142  1.89720041],[0.4493001  1.02424036],[-0.51369068  1.40587231],[1.20119495 2.37080915],[0.0491294  2.65698191],[0. 0.]
_124_4010862.png,[-0.57197232 -0.2349481 ],[ 0.51937716 -0.76366782],[0.05259516 0.99861592],[ 2.06366782 -1.58062284],[1.24844291 1.44083045],[ 1.68892734 -0.32076125],[2.32214533 1.74152249],[2.90726644 0.47612457],[2.47577855 1.57958478],[0. 0.]
_124_4810750.png,[-0.37554844 -0.42941972],[ 0.95190182 -0.30640319],[-0.57635338  0.73582291],[1.94335764 0.89842642],[-0.86820836  2.54326527],[0.78078712 0.71464388],[0.14670273 1.56418038],[1.93177844 1.82466269],[1.00494837 2.47596741],[0. 0.]
_124_5588859.png,[ 0.00908424 -0.54135722],[0.90794632 0.41908648],[-0.91703057  0.12227074],[0.65674306 2.11535397],[-2.32174162  1.14898161],[-0.08472253  0.91202626],[-0.83565486  1.0939024 ],[0.11599146 2.60351257],[-0.96092181  2.45367035],[0. 0.]
_124_5789104.png,[ 0.26395083 -0.49511872],[0.73219236 0.40737616],[-0.99614318  0.08774256],[0.7484633  1.52754007],[-2.66391467  0.7709413 ],[0.04989755 0.63516934],[-1.10081957  1.08135471],[0.02277932 2.26822948],[-0.9543811   2.16282994],[0. 0.]
_124_595942.png,[ 0.33244097 -0.46235524],[0.63844187 0.70191006],[-0.97088284 -0.23955482],[0.05116559 1.44268311],[-2.67062716 -0.16438562],[-0.58222289  2.42647015],[-1.42749286  0.51710032],[-0.72480072  2.50858776],[-1.78186193  1.93259137],[0. 0.]
_124_6751769.png,[ 0.01124007 -0.54813684],[0.88100183 0.09657911],[-0.89224191  0.45155773],[2.39218082 0.92913867],[-0.66408064  2.05051924],[0.96291998 1.08271228],[0.20714722 1.05852169],[0.91673794 2.38918754],[-0.04630422  2.56786805],[0. 0.]
_124_7180343.png,[ 0.28758593 -0.46122119],[0.70586332 0.57549535],[-0.99344925 -0.11427416],[1.40315406 2.41164577],[-1.4529721   1.23517994],[0.12939749 1.63162151],[-0.31726648  1.090093  ],[-0.52373635  2.35851193],[-1.51678124  2.01496159],[0. 0.]
_124_7781449.png,[ 0.25942617 -0.51577327],[0.7403499  0.53693492],[-0.99977607 -0.02116165],[1.59479356 2.2920084 ],[-1.55770469  1.70309307],[0.23759272 1.54748775],[-0.3110147   0.89088873],[-0.24878936  2.51059482],[-1.26085374  2.1506788 ],[0. 0.]
_124_8092206.png,[ 0.53314745 -0.14904848],[0.20156466 0.82742752],[-0.73471211 -0.67837904],[-0.36942692  2.33039171],[-2.35997943  0.17766168],[-0.80633984  1.3047833 ],[-0.99799681  0.50916326],[-1.8907447   1.63490431],[-2.51151837  0.82231125],[0. 0.]
_124_8202540.png,[ 0.12859304 -0.63086233],[0.86151204 0.49053441],[-0.99010508  0.14032792],[1.11309646 1.87664063],[-2.49016641  0.95763994],[0.12012921 1.15819602],[-1.07167682  1.16531055],[0.39060392 2.81220101],[-0.88289651  2.47892219],[0. 0.]
_124_8768466.png,[ 0.25547445 -0.54744526],[0.74445949 0.53595138],[-0.99993394  0.01149387],[1.56567692 2.42778347],[-1.50715064  1.75578822],[0.26795918 1.62489679],[-0.32139908  1.07655976],[-0.26026357  2.71413945],[-1.26231133  2.35782938],[0. 0.]
_124_9098170.png,[ 0.36788757 -0.44107953],[0.62458802 0.56352217],[-0.99247559 -0.12244263],[1.16905043 2.33999751],[-1.87674896  1.44891487],[0.02975561 1.51579504],[-0.53336235  0.86107829],[-0.42842485  2.42618618],[-1.44823083  2.11211989],[0. 0.]
_124_955791.png,[ 0.46028479 -0.31071309],[0.25152965 0.96784959],[-0.71181444 -0.6571365 ],[-0.79057737  1.4619535 ],[-2.21281566 -1.01791078],[-1.45071754  1.5914451 ],[-1.58438091 -0.07192124],[-1.73706753  1.91000111],[-2.21348315  0.74157303],[0. 0.]
_125_1123565.png,[0.36199408 0.08973346],[0.46386969 0.47413623],[-0.82586377 -0.56386969],[1.17581441 1.31164857],[-2.01046397  0.12912142],[2.21559724 1.30187562],[-0.79121422  0.39536032],[-1.12497532  0.97611056],[-1.73978282  0.60977295],[0. 0.]
_125_1789195.png,[ 0.09841917 -0.37174911],[ 0.53340133 -0.40336563],[-0.6318205   0.77511474],[ 1.48444671 -0.98011219],[0.10963794 2.07292198],[ 1.41662417 -2.12289648],[0.40591535 0.90719021],[1.01325854 1.34370219],[0.59714431 1.94135645],[0. 0.]
_125_2579878.png,[-0.32015429 -0.22757956],[0.95274831 0.30376085],[-0.63259402 -0.07618129],[1.01880424 1.73625844],[-1.79797493 -0.01301832],[0.16200579 0.95853423],[-2.27386692 -0.95371263],[0.37897782 1.99228544],[-0.36017358  1.743973  ],[0. 0.]
_125_3744687.png,[-0.35893593 -0.06744099],[ 0.99662795 -0.0820532 ],[-0.63769202  0.14949419],[1.4428625  1.27632072],[-1.69173848  0.50103035],[0.4748033  0.72021356],[-2.4161671  -0.12673286],[0.98117272 1.54186961],[0.2025103  1.59441738],[0. 0.]
_125_3929130.png,[-0.06087001 -0.35702505],[0.50922585 0.86063292],[-0.44835584 -0.50360788],[-0.41140089  1.99680445],[-1.3171838  -1.19740233],[-0.50061849  0.80543243],[-1.14446964 -2.23940831],[-0.67889908  1.59633028],[-1.17632203  0.99036182],[0. 0.]
_125_4352058.png,[-0.30549022  0.20929883],[ 0.56398579 -0.8257845 ],[-0.25849557  0.61648566],[ 1.97487613 -0.5627346 ],[-0.54767029  1.70516991],[0.9348381  0.05840549],[-1.49131675  1.96341524],[ 1.83419248 -0.05645363],[1.45943646 0.59741755],[0. 0.]
_125_4754933.png,[-0.23971335  0.27363392],[ 0.29184831 -0.95646462],[-0.05213497  0.6828307 ],[ 1.78835473 -0.76637802],[0.02830696 1.92134966],[ 1.00991341 -0.10349358],[-0.9715736   2.40203046],[ 1.97736638 -0.58901165],[1.91645267 0.26378023],[0. 0.]
_125_5582904.png,[ 0.35777276 -0.09240404],[0.63677417 0.19669407],[-0.99454693 -0.10429004],[1.67226175 0.64299408],[-1.43662932  1.22553572],[ 2.47271333 -0.04064244],[-0.47450262  0.82486261],[-0.30643718  1.73561113],[-1.10407702  1.6154731 ],[0. 0.]
