path,index0,index1,index2,index3,index4,index5,index6,index7,index8
_100_2204166.png,[ 0.05145918 -0.10028045 -0.25541476],[0.0716439  0.07852559 0.11002482],[-0.12310308  0.0238973   0.15803082],[0.04247257 0.32389368 0.24572266],[-0.23988349  0.22708418  0.28744915],[-0.08446899  0.56135669  0.        ],[-0.3710733   0.37546787  0.07418043],[-0.11980907  0.47303625  0.42653745],[-0.26025426  0.41216948  0.44508255]
_100_2397121.png,[ 0.07008565 -0.07023244 -0.25076776],[0.01371514 0.10919688 0.20133758],[-0.08380079 -0.04190138  0.05383085],[-0.13176074  0.25332401  0.34170832],[-0.27930102  0.06313794  0.15605577],[-0.22447767  0.42725532  0.14394799],[-0.43604333  0.22541551  0.03094209],[-0.25870446  0.2938205   0.48700163],[-0.34429845  0.21616488  0.36592387]
_100_2428337.png,[-0.02180686 -0.14142814 -0.23178956],[0.12059942 0.05563914 0.06969896],[-0.09879256  0.09317315  0.17500608],[0.19686835 0.36366866 0.11810296],[-0.08872649  0.4166915   0.20522809],[0.30308585 0.59792447 0.00193611],[ 0.02133972  0.76139152 -0.00968057],[0.2153559  0.63122267 0.43756178],[0.06955167 0.66348998 0.53049526]
_100_2620737.png,[ 0.09950812 -0.06832714 -0.30109055],[-0.00282061  0.13962402  0.10948747],[-0.09668751 -0.07624382  0.21507782],[-0.24367087  0.2995037   0.2424206 ],[-0.39949664 -0.0276121   0.41321693],[-0.41392685  0.50254206 -0.04958603],[-0.64164282  0.1429513   0.06611471],[-0.46592777  0.34097775  0.18732501],[-0.54525201  0.2071839   0.26445884]
_100_2647054.png,[ 0.05758223 -0.12552206 -0.29108936],[ 0.07981852  0.10190534 -0.03160399],[-0.13740076  0.02550497  0.34523917],[0.04002486 0.46768692 0.03277877],[-0.30712955  0.29819388  0.69303683],[-0.16704254  0.82776216 -0.19901396],[-0.42776107  0.49724146  0.49636422],[-0.16251282  0.64237799  0.39802791],[-0.33278556  0.57487781  0.76327705]
_100_3102632.png,[ 0.11552572 -0.10781293 -0.38167513],[0.02117695 0.16893568 0.35355205],[-0.17216887 -0.07812916  0.        ],[-0.22623124  0.42752479  0.67441089],[-0.52709133  0.09566426  0.12914251],[-0.40535051  0.68607957  0.21523752],[-0.81147143  0.41707407 -0.12914251],[-0.48551455  0.52562588  0.79637881],[-0.61959023  0.38954045  0.50222087]
_100_3175819.png,[ 0.08191124 -0.1073888  -0.35147923],[0.05179728 0.11610922 0.08483981],[-0.13370852 -0.00934575  0.28711241],[-0.07037023  0.44474467  0.24995112],[-0.35077777  0.21078688  0.52512667],[-0.33035931  0.74866493 -0.06650076],[-0.48077231  0.36274701  0.2017954 ],[-0.29267061  0.57099733  0.48385034],[-0.44999171  0.47129767  0.62143811]
_100_4033502.png,[-0.05428001 -0.11908479 -0.24039445],[ 0.14526314  0.02259886 -0.13736825],[-0.09098313  0.09951118  0.38948738],[ 0.46448178  0.45588663 -0.2127131 ],[-0.01254892  0.51725598  0.8232273 ],[ 0.59031474  0.91022613 -0.27901328],[-0.0115175   0.88340927  0.6077517 ],[0.37010706 0.78104107 0.59946418],[0.1571193  0.81765639 1.16301575]
_100_4904785.png,[ 0.11345724 -0.04688611 -0.30568521],[-0.0019685   0.12043647  0.13231151],[-0.11148874 -0.07959436  0.1938698 ],[-0.2308216   0.29651351  0.3211987 ],[-0.38222796  0.00157481  0.40723407],[-0.54465798  0.39437647  0.09177106],[-0.63284712  0.04701921  0.27531317],[-0.48481534  0.29583859  0.49326944],[-0.54398306  0.14038272  0.50474082]
_100_54135.png,[ 0.08097275 -0.08953781 -0.28842688],[0.01653066 0.12937369 0.2253335 ],[-0.09750342 -0.04295999  0.06932233],[-0.14095296  0.31546656  0.40013801],[-0.34000163  0.10120341  0.18980905],[-0.26389347  0.48986098  0.15902921],[-0.53289121  0.33886039  0.02564987],[-0.3070697   0.38970644  0.53351734],[-0.40979873  0.29525508  0.4206579 ]
_100_5461127.png,[ 0.09655174 -0.06169495 -0.29234187],[-0.01288253  0.12193927  0.19842894],[-0.08366921 -0.06398403  0.10338633],[-0.22588761  0.25248172  0.37510893],[-0.34848739 -0.0092926   0.26519329],[-0.3655268   0.39877763  0.1186391 ],[-0.57372571  0.14349919  0.11340503],[-0.39270765  0.26834169  0.4065134 ],[-0.44872237  0.16281707  0.36987486]
_100_5657960.png,[ 0.09414755 -0.10581105 -0.36602899],[0.03248465 0.14358068 0.34089395],[-0.1606279  -0.04948621  0.00232147],[-0.15956288  0.39824259  0.67786802],[-0.45009     0.13178984  0.12071622],[-0.31490696  0.67247245  0.31571935],[-0.68526093  0.45701674 -0.12303769],[-0.3747709   0.50838531  0.83804917],[-0.51446169  0.39529521  0.51768688]
_100_598832.png,[ 0.02512856 -0.15272945 -0.36075071],[0.11874878 0.08782759 0.11686291],[-0.14387735  0.07034257  0.25593444],[0.17629271 0.46202266 0.31387123],[-0.22890281  0.37063639  0.48682068],[ 0.07904373  0.84068171 -0.05124428],[-0.31514636  0.58915089  0.17294945],[-0.03183348  0.71674197  0.51884836],[-0.21944019  0.66541755  0.62133692]
_100_7006963.png,[ 0.04884194 -0.12768979 -0.36886358],[0.089737   0.12293448 0.28969156],[-0.16029599 -0.00174228  0.06518556],[-0.01628626  0.40102412  0.49185467],[-0.35125361  0.21963967  0.14222304],[-0.02591563  0.63525772  0.1185192 ],[-0.44711647  0.52019231 -0.16000092],[-0.16926967  0.548406    0.69926327],[-0.33827082  0.47639177  0.48592871]
_100_7900176.png,[ 0.00329939 -0.11868782 -0.29896011],[0.10361075 0.07939348 0.23682996],[-0.12225054  0.04094258  0.05220484],[0.10130296 0.31571066 0.3957464 ],[-0.18759911  0.29902862  0.11282982],[0.14431026 0.55010397 0.15829856],[-0.16794668  0.57527486 -0.06904512],[0.03675681 0.47728015 0.78475668],[-0.09544665  0.47485879  0.63824631]
_100_8087747.png,[ 0.00398679 -0.11850542 -0.32001972],[0.10520818 0.08682599 0.17521441],[-0.10919496  0.03422499  0.15382359],[0.07396726 0.33944559 0.32226059],[-0.22556299  0.28584892  0.30723289],[0.09307157 0.52481796 0.05176206],[-0.23907915  0.55661259  0.08181746],[-0.01615883  0.51306358  0.46752832],[-0.16070743  0.49222501  0.43747292]
_100_8109353.png,[ 0.06171879 -0.112594   -0.35118402],[0.05860522 0.12845294 0.26928618],[-0.14932996 -0.0221812   0.0848019 ],[-0.0931744   0.39512136  0.49303428],[-0.37806727  0.18793796  0.17354807],[-0.18014275  0.64395723  0.1912973 ],[-0.5438993   0.50585169 -0.0690248 ],[-0.26123961  0.52502187  0.91309948],[-0.40100122  0.42018812  0.73560714]
_100_8157636.png,[ 0.09604359 -0.09519067 -0.31421351],[0.05525549 0.10250505 0.17489243],[-0.15129909 -0.00844681  0.16145758],[-0.07703335  0.38666153  0.42577173],[-0.35628233  0.22176317  0.36747104],[-0.28323048  0.62341646  0.1713687 ],[-0.56628785  0.3729777   0.13426826],[-0.29204254  0.53612848  0.12366814],[-0.43468406  0.4301695   0.06536744]
_101_1362590.png,[ 0.01731511 -0.08155205 -0.22721789],[0.10164614 0.06498512 0.13505959],[-0.11896125  0.01833806  0.10131505],[0.10991922 0.24110916 0.21019873],[-0.27738004  0.10278799  0.11149672],[0.06676302 0.39455344 0.04021193],[-0.32459366  0.20237923 -0.10235764],[-0.03061508  0.40635684  0.40760276],[-0.16524768  0.37574176  0.38566898]
_101_1958024.png,[ 0.00180552 -0.09258387 -0.24139152],[0.11232505 0.0483366  0.13498868],[-0.11413057  0.0485455   0.11435816],[0.13485569 0.22851809 0.23940234],[-0.24513365  0.18257459  0.18000176],[0.12186547 0.38165632 0.09360092],[-0.26798342  0.2903182   0.00180002],[0.0367277  0.41556506 0.41220403],[-0.10152971  0.40897847  0.40140392]
_101_2092707.png,[ 0.0591316  -0.11236061 -0.350211  ],[0.11292906 0.13954591 0.19374597],[-0.1706937  -0.03455054  0.12943422],[0.03900952 0.35544631 0.3201794 ],[-0.37050193  0.01100975  0.14987121],[-0.06582242  0.52010072  0.13624655],[-0.46469133  0.12353343 -0.09537259],[-0.19130993  0.5024943   0.53817388],[-0.34951193  0.40966227  0.47005061]
_101_3042042.png,[ 0.08683761 -0.0604683  -0.28869253],[0.0165756  0.15057048 0.15849786],[-0.10341321 -0.09650391  0.14702223],[-0.14542506  0.32380763  0.31832681],[-0.33606371 -0.15618775  0.19376415],[-0.33251048  0.43303092  0.186844  ],[-0.46034961 -0.10512934 -0.05536118],[-0.42165027  0.34172829  0.47057007],[-0.5036836   0.18893928  0.45672977]
_101_3432034.png,[ 0.0556096  -0.05224007 -0.28609122],[0.04910173 0.10687078 0.15591972],[-0.10471133 -0.05936879  0.14368503],[0.0479452  0.27551358 0.31094028],[-0.28715134  0.02661916  0.25424951],[-0.0227143   0.35143666  0.26971063],[-0.3758346   0.14559012  0.16663651],[-0.23852087  0.33635483  0.51193483],[-0.33975164  0.24214216  0.51193483]
_101_3520918.png,[ 0.03925205 -0.10411309 -0.30478621],[0.11715718 0.10803963 0.18600923],[-0.15640922 -0.00430271  0.13050972],[0.10421314 0.35668665 0.30713716],[-0.38458375  0.08811019  0.16415952],[0.01085062 0.55761184 0.0926707 ],[-0.46822788  0.21473222 -0.09002296],[-0.10926104  0.54105285  0.51366042],[-0.28456933  0.47906278  0.46600121]
_101_3814975.png,[ 0.03766843 -0.07772015 -0.25020239],[0.08641763 0.09483654 0.14538787],[-0.12408606 -0.01873884  0.11584209],[0.05348499 0.28216688 0.2241044 ],[-0.31851344  0.03315125  0.13485928],[-0.03594714  0.42984063  0.03371482],[-0.4002841   0.13057163 -0.09717801],[-0.14226352  0.42490244  0.46804104],[-0.28016982  0.3545695   0.44424235]
_101_4920429.png,[ 0.0365244  -0.08135568 -0.23412637],[0.08276273 0.08780809 0.11470621],[-0.11928712 -0.00698653  0.12988764],[0.03730914 0.26935346 0.1967395 ],[-0.28731486  0.0599232   0.14800586],[-0.03915532  0.40915622  0.05595343],[-0.35467013  0.14472592 -0.07400293],[-0.13219486  0.40440889  0.3537701 ],[-0.25166932  0.33717535  0.3537701 ]
_101_56045.png,[ 0.0335179  -0.06083939 -0.22808491],[0.0674114  0.07090219 0.13270395],[-0.1009293  -0.01096106  0.10437932],[0.10300508 0.19991847 0.25520001],[-0.2061335   0.09349633  0.1984889 ],[0.08012313 0.27750963 0.19376297],[-0.25256486  0.20213847  0.13705186],[-0.0929643   0.32174276  0.33554076],[-0.19789193  0.26662003  0.33554076]
_101_6252376.png,[ 0.08047166 -0.13576433 -0.46298158],[0.13470517 0.17216843 0.21496474],[-0.23015269 -0.04657637  0.23865259],[0.01543534 0.46062721 0.39974309],[-0.51436126  0.03371573  0.31919784],[-0.15607849  0.67647742  0.14915787],[-0.66471103  0.15988905 -0.05667999],[-0.31952062  0.65755336  0.71297462],[-0.51702608  0.51805596  0.69507568]
_101_6362198.png,[ 0.06560273 -0.09930689 -0.32368963],[0.08949194 0.14315512 0.17211023],[-0.15167388 -0.04654351  0.12662011],[0.00135827 0.32281635 0.25957122],[-0.34649558 -0.01964969  0.15194413],[-0.11721901  0.46982682  0.08863408],[-0.44786806  0.0850732  -0.05697905],[-0.2191348   0.44542317  0.50014943],[-0.3548716  0.3503893  0.4621634]
_101_7677405.png,[ 0.01929619 -0.0816134  -0.28223301],[0.10112859 0.07694144 0.15321221],[-0.12042479  0.00517872  0.14283061],[0.16294904 0.2379968  0.34403119],[-0.22952928  0.16890095  0.26907467],[0.14233121 0.37531854 0.32673353],[-0.26800285  0.33162526  0.19411816],[-0.04988443  0.43651958  0.43628536],[-0.18883733  0.39774152  0.44781714]
_101_8679980.png,[-0.047838   -0.10160653 -0.31303305],[ 0.15891947 -0.00658496  0.18155917],[-0.11108147  0.11767615  0.1378685 ],[0.2974587  0.17673032 0.30722853],[-0.20025339  0.31772991  0.15004184],[0.36632265 0.36912506 0.13575214],[-0.16690206  0.45464485 -0.13575214],[0.289567   0.45046106 0.55729826],[0.12659758 0.52073283 0.52871887]
_101_8952947.png,[ 0.00275695 -0.08957722 -0.23922852],[0.10752094 0.05470302 0.13901117],[-0.11027789  0.03855317  0.10998491],[0.14189121 0.2357924  0.29452756],[-0.23745683  0.16427613  0.21064313],[0.13392231 0.39307111 0.2441969 ],[-0.26603073  0.27298738  0.1211664 ],[0.03476966 0.41131194 0.40078118],[-0.09953988  0.40132534  0.38959659]
_101_8984042.png,[-0.0199691  -0.10293575 -0.29718242],[0.14692085 0.03319668 0.17236581],[-0.12695176  0.07711424  0.13561856],[0.24022728 0.24593724 0.30224972],[-0.26291906  0.25357817  0.16166846],[0.25844112 0.44303769 0.16869752],[-0.26823217  0.38868047 -0.0773197 ],[0.16202325 0.49556464 0.56935413],[-0.01439338  0.51788326  0.54123787]
_101_9302307.png,[ 0.04281535 -0.13795504 -0.38958747],[0.1474474  0.13335825 0.20906166],[-0.19371773 -0.00351214  0.15555372],[0.11247307 0.38925501 0.38110661],[-0.40774663  0.08941144  0.22555289],[0.03483365 0.60102429 0.20999752],[-0.46520184  0.25002197  0.03111074],[-0.10409472  0.59350915  0.59888182],[-0.2954005   0.52394342  0.52888265]
_101_9455744.png,[ 0.06887787 -0.04351772 -0.26003608],[0.02082706 0.11718052 0.14001943],[-0.08970493 -0.07889605  0.13324059],[-0.02130105  0.28117388  0.28986713],[-0.27047867 -0.03798439  0.24254188],[-0.10915672  0.36259455  0.23071057],[-0.39015185  0.05380378  0.15380705],[-0.30435181  0.27661576  0.40818024],[-0.37763935  0.1597132   0.40818024]
_101_9490414.png,[ 0.04942754 -0.0590942  -0.21489771],[0.04834822 0.10088964 0.125357  ],[-0.09777576 -0.04546264  0.09883816],[-0.02236836  0.23743555  0.26342905],[-0.26796232 -0.03972717  0.13429716],[-0.12016625  0.33564565  0.23760268],[-0.34783747  0.03721095  0.03615693],[-0.19865876  0.29334214  0.40805677],[-0.29030778  0.20859771  0.38739567]
_101_9581984.png,[ 0.08178212 -0.06284125 -0.2853361 ],[0.02828157 0.14542029 0.15439419],[-0.11006369 -0.08933607  0.14694335],[-0.11355463  0.32280149  0.34029879],[-0.34796452 -0.13877447  0.24683645],[-0.28500298  0.43237913  0.2827835 ],[-0.48483004 -0.06848389  0.12461646],[-0.37997367  0.34746456  0.5416023 ],[-0.46974585  0.201344    0.51284466]
_101_99412.png,[ 0.03113422 -0.07305982 -0.23723096],[0.07877518 0.08005388 0.15133699],[-0.1099094  -0.00757008  0.09339236],[0.04210068 0.23803074 0.23560011],[-0.2637638   0.0466521   0.01847844],[-0.01461707  0.36748376 -0.01385883],[-0.32050343  0.11971559 -0.33261192],[-0.11490158  0.38190389  0.40190607],[-0.22884037  0.31912487  0.31875309]
_102_1190283.png,[ 0.10620636 -0.01519315 -0.34711539],[-0.01692546  0.13243511  0.16334842],[-0.0892809  -0.12588759  0.20989369],[-0.27644777  0.31683621 -0.11513128],[-0.33826105 -0.24622279  0.18020549],[-0.08443496  0.21943631 -0.84095893],[-0.46655673 -0.33578292 -0.34539385],[-0.45955668  0.28900973  0.23526827],[-0.5258943   0.11321215  0.21524544]
_102_1244164.png,[ 0.0847275  -0.05714934 -0.35382066],[0.04487145 0.12918721 0.14502896],[-0.12959895 -0.07607496  0.23226864],[-0.06136074  0.39568535 -0.31562662],[-0.42212869 -0.1176156  -0.05475156],[ 0.01580282  0.24269536 -1.18037914],[-0.48994934 -0.12832947 -0.82288369],[-0.2907357   0.45786979  0.49598469],[-0.43983281  0.3124963   0.51047775]
_102_1258550.png,[ 0.03521498 -0.11610128 -0.37194103],[0.09957548 0.12601676 0.07357075],[-0.13479046 -0.01072166  0.32487791],[ 0.20353224  0.40051858 -0.19154744],[-0.4011275   0.11554299 -0.02588479],[ 0.25308329  0.54780163 -0.89561372],[-0.2750806   0.01963774 -1.00950679],[-0.25178933  0.50966788  0.18119353],[-0.39838735  0.39412489  0.38309488]
_102_2119721.png,[ 0.05381093 -0.10616332 -0.3599999 ],[0.08945276 0.13875653 0.04271185],[-0.14326369 -0.0359975   0.35585333],[ 0.18356875  0.49356861 -0.27634321],[-0.5219597   0.17942313 -0.01054745],[ 0.22400405  0.67392171 -0.99778884],[-0.30744552  0.00808458 -0.97247496],[-0.363492    0.59801097  0.2362629 ],[-0.51354033  0.45666721  0.5147156 ]
_102_2792547.png,[ 0.00937739 -0.11841548 -0.36134964],[0.1490959  0.04701866 0.14853898],[-0.15847329  0.08094939  0.23287258],[ 0.29464132  0.29229035 -0.14340183],[-0.35149279  0.30016209  0.18712191],[ 0.23157435  0.15776359 -0.83592776],[-0.48897843  0.42456538 -0.34801177],[0.21460265 0.53748672 0.40222466],[-0.00420571  0.57090905  0.3077893 ]
_102_3587495.png,[ 0.08488563 -0.06146902 -0.34899686],[0.0394881  0.13139905 0.12857779],[-0.12437373 -0.07722279  0.25164518],[-0.1045359   0.40103968 -0.19667959],[-0.40578402 -0.08614833  0.12175403],[ 0.0056854   0.24502294 -0.92720378],[-0.5379663  -0.08845111 -0.58067307],[-0.27708842  0.47816336  0.31375077],[-0.40696793  0.34367829  0.28565369]
_102_4934325.png,[ 0.02358924 -0.10943606 -0.3247287 ],[0.10456918 0.09861991 0.03158839],[-0.12815843  0.01188382  0.32018979],[ 0.23990953  0.34663664 -0.08931889],[-0.36359199  0.21434037 -0.02232972],[ 0.2931221   0.47909629 -0.46254426],[-0.24460257  0.05574226 -0.85012445],[-0.17044953  0.51010601  0.1451432 ],[-0.31755265  0.43005696  0.39874505]
_102_5069937.png,[ 0.09631947 -0.04126899 -0.38169807],[0.0295894  0.12679822 0.19505894],[-0.12590887 -0.09132127  0.21389752],[-0.09076822  0.35958871 -0.19797487],[-0.43482687 -0.15460845  0.22250274],[-0.01730012  0.24617482 -1.12302562],[-0.60573408 -0.15887605 -0.25579055],[-0.35725022  0.46074761  0.32236617],[-0.47930533  0.28668609  0.25403856]
_102_5415196.png,[ 0.05700779 -0.104644   -0.36433972],[0.09031628 0.10920249 0.13248717],[-0.14732407 -0.00496261  0.25311817],[ 0.03293413  0.42579242 -0.20596828],[-0.41670533  0.11363651  0.24479837],[ 0.09175767  0.22929993 -0.95555777],[-0.57575875  0.1652392  -0.30219936],[-0.12513673  0.56045808  0.4676493 ],[-0.30642742  0.48138093  0.4676493 ]
_102_5561505.png,[ 0.04544885 -0.09578729 -0.34006995],[0.11710703 0.09577683 0.11427452],[-1.62555881e-01  1.16150519e-05  2.50885633e-01],[ 0.15646594  0.40614951 -0.23587085],[-0.48363514  0.10431407  0.2050262 ],[ 0.16465912  0.20403734 -0.93259704],[-0.62424165  0.18085261 -0.32296162],[-0.04923139  0.56595264  0.56427564],[-0.24203454  0.5016987   0.51528708]
_102_5823888.png,[ 0.01354989 -0.10706271 -0.31120025],[0.13050514 0.06257649 0.11388605],[-0.14405503  0.04985938  0.21674967],[ 0.23259269  0.34614515 -0.21616539],[-0.36311455  0.2224439   0.13490021],[ 0.18241582  0.15361764 -0.82077837],[-0.46842079  0.31731252 -0.31368362],[0.11677728 0.49450556 0.4372067 ],[-0.07253865  0.48309016  0.3494403 ]
_102_6321678.png,[-0.00886948 -0.13990216 -0.43479033],[0.16254704 0.03995423 0.14602392],[-0.15367756  0.11290185  0.31625546],[ 0.33276056  0.37775405 -0.26741781],[-0.37544972  0.43054398  0.32780248],[ 0.2631937   0.15651177 -1.19259717],[-0.49318876  0.62951721 -0.37093438],[0.2940698  0.66747022 0.39250033],[0.05326355 0.70610633 0.39250033]
_102_7366004.png,[ 0.07760641 -0.08278017 -0.28201609],[0.07121529 0.11869215 0.17494046],[-0.1488217  -0.03854762  0.1181469 ],[ 0.0211672   0.34836193 -0.17244796],[-0.39787166  0.03013636  0.04622317],[ 0.04915096  0.23642689 -0.84979512],[-0.56900311  0.05596752 -0.25778304],[-0.18691716  0.4366184   0.58490083],[-0.34477427  0.3422629   0.41423068]
_102_7759334.png,[-0.04417524 -0.12679393 -0.3985879 ],[0.17787671 0.06152862 0.02981563],[-0.13370147  0.07094098  0.38960208],[ 0.47647569  0.29998043 -0.35971243],[-0.35246099  0.38812719  0.11200627],[ 0.58108379  0.40924853 -1.22560703],[-0.27231793  0.24032325 -0.98651673],[0.04527369 0.7357214  0.27355377],[-0.19772755  0.68786554  0.58372497]
_102_8680367.png,[-0.012416   -0.11210048 -0.35029162],[0.13110851 0.07504342 0.12355741],[-0.11869251  0.04056077  0.24597363],[0.32010046 0.30730745 0.03078051],[-0.32177075  0.2639742  -0.09072151],[ 0.47044327  0.39425727 -0.46494775],[-0.23924896  0.15741796 -0.96553608],[-0.02180559  0.55701802  0.4681878 ],[-0.19931567  0.504003    0.54594909]
_102_8778933.png,[ 0.08232833 -0.06229789 -0.35111915],[0.05420511 0.11988641 0.15101899],[-0.13653344 -0.06193331  0.22472209],[-0.0276141   0.38112936 -0.16615739],[-0.43017239 -0.07020844  0.1139365 ],[ 0.03647504  0.23872846 -0.89250256],[-0.57127341 -0.07388762 -0.4747354 ],[-0.24752859  0.45972997  0.37504097],[-0.41851153  0.31567192  0.38928303]
_102_9052163.png,[ 0.09511024 -0.06341431 -0.45575517],[0.04770103 0.14534785 0.17595611],[-0.14281128 -0.09077313  0.32350924],[-0.15354958  0.53986741 -0.35749288],[-0.51616636 -0.12164078  0.06320316],[ 0.00381184  0.32065579 -1.54255217],[-0.66452077 -0.1302789  -1.04482727],[-0.36061864  0.62105348  0.31799091],[-0.53461076  0.42680327  0.35946798]
_102_9062259.png,[ 0.00965434 -0.09750049 -0.31867708],[0.09707111 0.09395388 0.02964438],[-0.10672545  0.00379575  0.30861337],[ 0.20531988  0.34895155 -0.30641426],[-0.2770184   0.13415958 -0.01351828],[ 0.22519332  0.45264541 -0.94177324],[-0.22719677  0.08760189 -0.86066358],[-0.20951768  0.49248892  0.13968885],[-0.3482799   0.38455815  0.36499346]
_102_9935711.png,[-0.01562553 -0.10511409 -0.33631055],[0.12260802 0.06134415 0.09876778],[-0.10698249  0.04751314  0.25431477],[ 0.29837159  0.25604117 -0.01243604],[-0.24472494  0.29850135 -0.02176308],[ 0.39488765  0.27508537 -0.45080659],[-0.18742766  0.10633011 -0.77258922],[3.79286982e-04 4.88374410e-01 3.69972302e-01],[-0.15290256  0.44753868  0.52386834]
_102_9939010.png,[ 0.02263111 -0.07733775 -0.31055172],[0.072165   0.09380439 0.08659615],[-0.09479611 -0.01745666  0.23952006],[ 0.14904452  0.29115155 -0.09983931],[-0.30099741  0.07817156 -0.02958202],[ 0.14418909  0.26545927 -0.52138306],[-1.93494852e-01 -6.86428827e-04 -7.09968419e-01],[-0.20550898  0.35815644  0.41045049],[-0.30492079  0.25453822  0.54726732]
_103_1142056.png,[ 0.03256786 -0.07874105 -0.27530957],[0.08411849 0.11145042 0.1424567 ],[-0.11668635 -0.03586571  0.14834666],[0.06279807 0.29916501 0.05499342],[-0.27792096 -0.16406055 -0.10998684],[-0.02112429  0.40924125 -0.28634504],[-0.39870306 -0.33729412 -0.64475043],[-0.16159365  0.43151517  0.32806419],[-0.29178827  0.33695881  0.31668624]
_103_1257495.png,[ 0.05757313 -0.02206538 -0.1986714 ],[-0.03028582  0.09512616  0.10237659],[-0.02728731 -0.07430148  0.10259672],[-0.15496652  0.17611002  0.1450547 ],[-0.01641505 -0.21014552  0.06006171],[-0.2687247   0.28878179  0.04646283],[ 0.03127422 -0.34059163 -0.07252735],[-0.25266531  0.11203933  0.46122861],[-0.26821253  0.01181465  0.3728359 ]
_103_1718975.png,[ 0.08359979 -0.03031641 -0.26899894],[0.03915311 0.10345568 0.22221652],[-0.1227529  -0.08042692  0.05318409],[0.21111098 0.25548533 0.20880323],[-0.32811322 -0.0489205  -0.00684601],[ 0.38408548  0.35958744 -0.02738403],[-0.40028185  0.02591653 -0.16088118],[-0.28404117  0.28455858  0.58362215],[-0.39084656  0.17028867  0.47579753]
_103_1743716.png,[ 0.11825988 -0.10953909 -0.47927045],[0.10441668 0.17488154 0.27538191],[-0.22267657 -0.0729179   0.23645313],[0.55174611 0.49377172 0.08497419],[-0.63204788  0.01763154  0.28447882],[ 1.00874854  0.64448152 -0.46920532],[-0.71967398  0.13254665 -0.02586171],[-0.57543203  0.80697521  0.6502373 ],[-0.79923741  0.62241994  0.6502373 ]
_103_2941802.png,[ 0.06764457 -0.11072613 -0.36046468],[0.13664025 0.09857203 0.27914033],[-0.20428481  0.01427879  0.09496517],[0.48069206 0.16987962 0.35246043],[-0.45332419  0.22588726  0.10031566],[0.82342638 0.1601649  0.03524604],[-0.4784772   0.40765991 -0.07862579],[-0.10491017  0.66171181  0.5964715 ],[-0.33420379  0.60123057  0.46633226]
_103_3442996.png,[ 0.03639302 -0.08475796 -0.27489995],[0.08620143 0.11463476 0.15967243],[-0.12259444 -0.0332735   0.13008461],[0.07030999 0.32966182 0.20611605],[-0.29355857 -0.16804106 -0.24306138],[-0.03013882  0.45964397 -0.01555593],[-0.41455231 -0.34008392 -0.84390911],[-0.1654451  0.4697494  0.2819512],[-0.29209704  0.37684834  0.2819512 ]
_103_4082581.png,[-0.02492357 -0.08588944 -0.18992353],[0.11398645 0.03128994 0.16007841],[-0.08906288  0.05956547  0.03227538],[0.21850651 0.07554037 0.21492434],[-0.27353248  0.07658824 -0.18972631],[0.30220835 0.12921178 0.21047763],[-0.47108159  0.04204686 -0.46542236],[0.12050508 0.36468868 0.34832565],[0.03160223 0.35965379 0.25939144]
_103_4216361.png,[ 0.00116839 -0.07094485 -0.21730111],[0.09447014 0.07160206 0.10865055],[-0.09563853 -0.00070842  0.11716081],[0.11714727 0.22579728 0.10887982],[-0.2438977  -0.05641368  0.01618484],[ 0.0742441   0.32355897 -0.08533824],[-0.37889915 -0.1575125  -0.27514226],[-0.02259096  0.34802693  0.30309789],[-0.13245703  0.30818226  0.2854417 ]
_103_4781574.png,[-0.03446942 -0.07427258 -0.2743013 ],[0.14073237 0.026269   0.13471602],[-0.10626294  0.05274156  0.15104676],[0.26082163 0.16596668 0.09363841],[-0.32161159  0.06204508  0.00936384],[ 0.27467645  0.31460443 -0.19851344],[-0.53657984  0.01816106 -0.36706258],[0.1635882  0.40778126 0.33522552],[0.01635466 0.41619609 0.35769874]
_103_5121133.png,[ 0.0984188  -0.02557777 -0.26657238],[0.02221441 0.12491878 0.23851213],[-0.12063322 -0.10872918  0.03264184],[0.14943953 0.3422575  0.30634936],[-0.35928874 -0.0790256   0.04553842],[0.3469475  0.50869626 0.0517482 ],[-0.46783889  0.0444589  -0.02897899],[-0.40344352  0.32715508  0.49885267],[-0.47907567  0.21070558  0.36223741]
_103_6697022.png,[ 0.00642195 -0.07294034 -0.26240687],[0.09246245 0.06893039 0.14861982],[-0.0988844   0.00436898  0.12377727],[0.16126948 0.18332696 0.23757936],[-0.25786574 -0.05158521 -0.07698102],[0.20397139 0.30016268 0.11016249],[-0.40155817 -0.15810734 -0.53886714],[-0.00395484  0.36095862  0.35703266],[-0.13195716  0.34043482  0.32119667]
_103_752647.png,[ 0.1113666  -0.0340847  -0.31799772],[0.03555366 0.13783619 0.25528677],[-0.16369822 -0.1175376   0.04578193],[0.21021947 0.34517827 0.32644509],[-0.39239304 -0.07915548  0.03383882],[0.41537903 0.50846038 0.06966816],[-0.47980972  0.05776181 -0.06767764],[-0.35530919  0.34248187  0.6548807 ],[-0.46639429  0.20644673  0.53544957]
_103_7675733.png,[ 0.09515581 -0.07371943 -0.32989246],[0.0788913  0.12675386 0.26574753],[-0.18261573 -0.05859237  0.03643512],[0.29087211 0.25893386 0.31653006],[-0.38487045  0.04075842 -0.04554389],[0.54285347 0.35852381 0.02277195],[-0.44874126  0.16627934 -0.28464934],[-0.28111241  0.45867747  0.48048808],[-0.40712872  0.35997581  0.37118274]
