path,index0,index1,index2,index3,index4,index5,index6,index7,index8
_121_4173697.png,[ 0.09422422 -0.02382173],[-0.00954589  0.11284301],[-0.08467833 -0.09421505],[-0.17851909  0.20714036],[-0.26637731 -0.0728303 ],[-0.22359235  0.13401965],[-0.2923359 -0.0006648],[-0.3300509   0.18060445],[-0.37776936  0.04914252]
_121_5149547.png,[ 0.00893416 -0.08383099],[0.08766957 0.05466169],[-0.09660372  0.03174853],[0.08669488 0.19979783],[-0.14534363  0.17515684],[0.02885358 0.22307675],[-0.08966924  0.19537112],[0.0147299  0.28777481],[-0.09107     0.26724323]
_121_6378106.png,[ 0.11841164 -0.03250779],[-0.00739575  0.14607133],[-0.11101589 -0.12289019],[-0.22964308  0.25553321],[-0.34282036 -0.09996854],[-0.27174688  0.15802731],[-0.37052141 -0.03016369],[-0.44326651  0.22413073],[-0.5004447   0.04132769]
_121_650153.png,[ 0.09768982 -0.10967479],[0.06515916 0.16930618],[-0.16284897 -0.06951571],[-0.10385959  0.42747665],[-0.44529801  0.11489468],[-0.18753738  0.41107155],[-0.36710826  0.2104337 ],[-0.3249153   0.48105876],[-0.46311937  0.33364895]
_121_7506909.png,[ 0.08638899 -0.04685319],[0.00305802 0.12144697],[-0.089447   -0.08050585],[-0.14362812  0.22975564],[-0.28552876 -0.03319241],[-0.20575593  0.20810037],[-0.26621794  0.05213306],[-0.31804252  0.23919512],[-0.37184137  0.10728922]
_121_8137629.png,[ 0.08028244 -0.02248062],[-0.00164992  0.09678161],[-0.07863252 -0.07920929],[-0.13582408  0.1579811 ],[-0.21453551 -0.0627336 ],[-0.17095897  0.10700452],[-0.24950021 -0.01727812],[-0.25885409  0.14667339],[-0.29220535  0.04018626]
_121_8849114.png,[ 0.0514672  -0.12258751],[0.10416327 0.10407958],[-0.15563047  0.02118134],[0.06115332 0.35474993],[-0.25446466  0.21369579],[-0.06513866  0.35379464],[-0.21016321  0.3024778 ],[-0.05921289  0.41267915],[-0.20765558  0.36733286]
_121_9588578.png,[ 0.06619782 -0.06411136],[0.03165525 0.10333267],[-0.09785307 -0.04310117],[-0.08215207  0.28022121],[-0.22919698  0.06590532],[-0.14751583  0.21930765],[-0.22710138  0.13713203],[-0.17725446  0.25766412],[-0.26023064  0.18514237]
_122_1089915.png,[ 0.0944352  -0.04212027],[0.0486702  0.05825212],[-0.1431054  -0.01859471],[-0.03030938  0.26513195],[-0.33583749  0.17779091],[-0.06353135  0.37123624],[-0.16963564  0.33801427],[-0.18525328  0.30815864],[-0.30651532  0.27019067]
_122_155739.png,[ 0.09938785 -0.01368405],[0.03609302 0.06786576],[-0.12577344 -0.05127735],[-0.07306137  0.19283263],[-0.29911032  0.0624554 ],[-0.12364861  0.27316745],[-0.19216067  0.21805814],[-0.20120481  0.19441263],[-0.30744618  0.14695815]
_122_1750282.png,[-0.02671333 -0.11763525],[0.1077578  0.12555983],[-0.08104447 -0.00856189],[0.03157653 0.37022759],[-0.18308595  0.16729768],[-0.17312497  0.31129736],[-0.24572648  0.25367075],[-0.02979381  0.41027207],[-0.14307489  0.31443942]
_122_2162477.png,[ 0.03420397 -0.07103313],[0.00690137 0.11111241],[-0.04110534 -0.0412571 ],[-0.13616122  0.21975193],[-0.17385258  0.02193525],[-0.22948228  0.1054536 ],[-0.25049428  0.04355504],[-0.18806607  0.21450761],[-0.21059753  0.11575122]
_122_2316216.png,[-0.0906775 -0.0443322],[ 0.13330428 -0.01919919],[-0.04262678  0.06631015],[0.24929244 0.15885661],[0.01938558 0.21782941],[0.12087428 0.2842282 ],[0.05156493 0.3136058 ],[0.2539983  0.21818302],[0.13814722 0.25406177]
_122_2634884.png,[-0.01055412 -0.09123272],[0.07420371 0.10782854],[-0.06364959 -0.0175053 ],[-0.00979849  0.28917425],[-0.15968176  0.1073777 ],[-0.15978667  0.21551775],[-0.21684659  0.16625255],[-0.05842374  0.3128207 ],[-0.12941556  0.22101497]
_122_2699961.png,[-0.07376784 -0.07175397],[0.13261573 0.03623157],[-0.05884789  0.037437  ],[0.19766406 0.23079143],[-0.04348496  0.2001418 ],[0.0364749  0.28606797],[-0.04509291  0.28747845],[0.18230398 0.27419177],[0.06008626 0.26902943]
_122_2938740.png,[-0.07400079 -0.03974117],[ 0.11375867 -0.00464594],[-0.03975788  0.04617901],[0.21049779 0.1384727 ],[0.00815963 0.18071686],[0.08484982 0.22936478],[0.02892021 0.25322395],[0.2077607  0.18371217],[0.11108458 0.21139294]
_122_2964026.png,[0.12965052 0.00096037],[0.0392553  0.08539243],[-0.15456691 -0.07986506],[-0.11567801  0.21476781],[-0.38987773  0.03647208],[-0.19510365  0.31001266],[-0.28013192  0.23750793],[-0.28507543  0.21180171],[-0.40602651  0.13731957]
_122_2972632.png,[ 0.01655449 -0.07967536],[0.03258895 0.10268408],[-0.04914344 -0.02401679],[-0.07146429  0.24630847],[-0.15137387  0.0680874 ],[-0.18357952  0.16055498],[-0.22249925  0.10870169],[-0.11471659  0.24712369],[-0.1621732   0.16614242]
_122_3582624.png,[ 0.03096112 -0.07398814],[0.01488328 0.10625725],[-0.04584441 -0.03350351],[-0.11219403  0.21819959],[-0.16322675  0.03409047],[-0.2058006   0.11558248],[-0.23526689  0.05556864],[-0.16158646  0.21427909],[-0.18976553  0.1262333 ]
_122_3782341.png,[-0.04501232 -0.04892999],[0.08541323 0.02974976],[-0.04040091  0.01988112],[0.10740051 0.17056743],[-0.04590911  0.13663825],[-0.00418879  0.20525059],[-0.05742828  0.19800399],[0.09031026 0.20307242],[0.01055574 0.18707125]
_122_3978647.png,[0.15587718 0.01433498],[0.02194388 0.11598305],[-0.17782106 -0.15551263],[-0.23342048  0.36274446],[-0.61549715  0.01125942],[-0.37538475  0.48670428],[-0.47942815  0.36385978],[-0.48468608  0.29757792],[-0.6476821   0.15641031]
_122_4104778.png,[0.15368917 0.04915284],[-0.00138459  0.12545378],[-0.13610766 -0.15599352],[-0.22033532  0.20204033],[-0.4351026  -0.10022473],[-0.31198703  0.27221532],[-0.37447282  0.17004619],[-0.38923255  0.13504708],[-0.48609878 -0.00839625]
_122_4326912.png,[ 0.03805768 -0.06447905],[-0.00413875  0.10260434],[-0.03391893 -0.03901165],[-0.13871298  0.18772766],[-0.15980649  0.0084023 ],[-0.20794609  0.07749805],[-0.22532306  0.01889563],[-0.19047755  0.1774938 ],[-0.19411779  0.0912653 ]
_122_7042725.png,[0.10044614 0.0124018 ],[0.01794886 0.06505883],[-0.11839501 -0.08480091],[-0.11925662  0.17432679],[-0.36272009 -0.017615  ],[-0.18651123  0.25602041],[-0.26161761  0.16750428],[-0.27057215  0.14375784],[-0.35960291  0.06257885]
_122_7181485.png,[-0.06109649 -0.06220864],[0.11433576 0.02658927],[-0.05323927  0.03741948],[0.16033765 0.2149382 ],[-0.05735452  0.19192971],[-0.00141621  0.28778864],[-0.06017909  0.28828294],[0.13418681 0.27513691],[0.02688836 0.26755764]
_122_8064118.png,[ 0.06678559 -0.03180079],[0.04337185 0.03603522],[-0.11015744 -0.0046184 ],[-0.00163259  0.17513496],[-0.22607114  0.13987311],[-0.01452148  0.25150164],[-0.08748335  0.23395127],[-0.10272446  0.21567053],[-0.20329003  0.20655164]
_122_8147025.png,[ 0.07986297 -0.01513362],[0.0310622  0.04100894],[-0.11092516 -0.02818097],[-0.03857093  0.15262369],[-0.25279062  0.09477824],[-0.06216881  0.2232422 ],[-0.12808087  0.20317962],[-0.14807778  0.18079667],[-0.23281561  0.14659288]
_122_8761319.png,[-0.08522944 -0.04348981],[ 0.12931076 -0.00970074],[-0.04408131  0.05559464],[0.24126486 0.15847928],[0.01824248 0.20497061],[0.10778174 0.2657105 ],[0.04072714 0.2842984 ],[0.2340974  0.20398832],[0.12543053 0.22768195]
_123_2119433.png,[ 0.0800429  -0.01622092],[0.00413077 0.09966121],[-0.08417367 -0.08974111],[-0.00459933  0.27506662],[-0.21816633 -0.23981434],[-0.14851782  0.23153076],[-0.09993986 -0.23977007],[-0.2968862  0.2052908],[-0.34905064  0.08339483]
_123_2743673.png,[ 0.08514195 -0.06228432],[0.04741045 0.12407649],[-0.1325524  -0.07013077],[0.09976038 0.37094991],[-0.34624978 -0.20406404],[-0.09316941  0.41471905],[-0.20809541 -0.27528489],[-0.255448    0.46367139],[-0.38528366  0.3422824 ]
_123_3276435.png,[ 0.03317559 -0.1312344 ],[0.1430954  0.10304983],[-0.17627099  0.03185636],[0.42004428 0.22989172],[-0.46865032  0.12756661],[0.4025694  0.03844473],[-0.39467334  0.34211927],[-0.13332684  0.56463271],[-0.30807562  0.49046156]
_123_4367461.png,[ 0.10709346 -0.054248  ],[0.02945308 0.15062894],[-0.13654654 -0.10931142],[0.05463691 0.43954838],[-0.37106618 -0.31035344],[-0.17762691  0.42890809],[-0.21642869 -0.3614132 ],[-0.39487584  0.43177892],[-0.51800255  0.26663783]
_123_4367570.png,[ 0.00256883 -0.15831083],[0.18885665 0.05365844],[-0.19142548  0.12740881],[0.50358252 0.18900918],[-0.54258554  0.25002342],[0.38621831 0.44042951],[-0.50288012  0.01328249],[0.25301454 0.65060544],[0.01153833 0.69222866]
_123_4905656.png,[ 0.01761444 -0.12935047],[0.15034546 0.10177231],[-0.16795989  0.03202537],[0.42466692 0.23392154],[-0.44311307  0.11392019],[0.39324765 0.04256804],[-0.3628419   0.32290902],[-0.08635232  0.56960097],[-0.2852059  0.5055462]
_123_5019240.png,[0.07981462 0.00980792],[-0.04056048  0.09540431],[-0.03925414 -0.10785351],[-0.13340242  0.2492015 ],[-0.08007118 -0.29209699],[-0.25433445  0.17681719],[ 0.02551993 -0.25405454],[-0.36594841  0.10760645],[-0.38068125 -0.02011866]
_123_5230734.png,[ 0.02971068 -0.12634125],[0.14003355 0.09185799],[-0.14555841  0.02222736],[0.32748978 0.16870817],[-0.35464545  0.0943539 ],[0.31275479 0.01827139],[-0.29830284  0.24970567],[-0.1083563   0.43328869],[-0.24310906  0.37379928]
_123_5297119.png,[ 0.06636585 -0.05658737],[0.04025416 0.12126366],[-0.10662001 -0.07081303],[0.1451471  0.32871777],[-0.31713498 -0.15720459],[0.21023656 0.21549329],[-0.35304512 -0.00402999],[-0.3407153   0.28696128],[-0.41388473  0.15219521]
_123_5325564.png,[ 0.08278609 -0.05374544],[0.02894059 0.1136516 ],[-0.11172667 -0.06544535],[0.05378858 0.32036567],[-0.28313788 -0.20008374],[-0.10951878  0.34722189],[-0.15845062 -0.25337197],[-0.24662256  0.35420516],[-0.34915263  0.24622553]
_123_5945567.png,[ 0.10440202 -0.13047802],[0.10182308 0.20747687],[-0.2062251 -0.0853417],[0.35156186 0.57869884],[-0.558526   -0.15179001],[0.44591316 0.30964002],[-0.77693078 -0.38359202],[-0.4706695   0.61674372],[-0.65290448  0.41388299]
_123_6260902.png,[ 0.08038479 -0.02855725],[0.0070531  0.10750361],[-0.08743789 -0.08566026],[-0.00436682  0.28750666],[-0.22072033 -0.23450463],[-0.14222055  0.26670158],[-0.11044377 -0.24510975],[-0.28873074  0.24237218],[-0.34790463  0.1274587 ]
_123_6364741.png,[ 0.10668162 -0.04637813],[-0.011319    0.16643405],[-0.09536262 -0.12687354],[-0.00186244  0.46105917],[-0.30589688 -0.31700124],[0.16707487 0.32886111],[-0.42844891 -0.15517986],[-0.54277809  0.21932859],[-0.57524779  0.02957062]
_123_7042637.png,[ 0.08013279 -0.04986087],[0.03704076 0.1147748 ],[-0.11717355 -0.07241043],[0.08055418 0.32897263],[-0.31541596 -0.20484707],[-0.09503415  0.34551135],[-0.18670975 -0.25313655],[-0.2603855   0.36635283],[-0.37276812  0.24684376]
_123_7638974.png,[-0.0098854  -0.12714087],[0.15465968 0.05737537],[-0.14477428  0.08071761],[0.42489354 0.11185155],[-0.36825605  0.23658887],[ 0.35383447 -0.07495477],[-0.24726459  0.41155826],[0.04363933 0.55030512],[-0.13631205  0.53048949]
_123_7954525.png,[ 0.08169222 -0.04780962],[0.01035457 0.13689796],[-0.09204678 -0.09613345],[0.05082161 0.3675628 ],[-0.28197691 -0.22936761],[0.16220137 0.26135458],[-0.36615818 -0.07987164],[-0.41097824  0.21394875],[-0.45225483  0.06177124]
_123_8047135.png,[ 0.0428718  -0.10520833],[0.10690181 0.12106672],[-0.14977361 -0.01849103],[0.33050057 0.31240251],[-0.42554149 -0.00646417],[0.3437907  0.12211967],[-0.39630802  0.20091977],[-0.21728923  0.50509736],[-0.3718262   0.40046471]
_123_8645748.png,[ 0.08189598 -0.05900835],[0.05590718 0.12956522],[-0.13780317 -0.07790798],[0.12960436 0.37913523],[-0.39392984 -0.25256558],[-0.06974394  0.38888885],[-0.23867308 -0.31277601],[-0.26718698  0.41548666],[-0.3966037   0.28938249]
_123_9457672.png,[ 0.064607   -0.07127122],[0.04998705 0.12821248],[-0.11459405 -0.06347832],[0.17257713 0.33047725],[-0.33306442 -0.11977251],[0.23491827 0.18599901],[-0.36285527  0.04944838],[-0.29472761  0.32314028],[-0.38448778  0.19773815]
_123_9477429.png,[-0.02275956 -0.21502365],[0.27289796 0.08930418],[-0.2501384   0.15962157],[0.81221376 0.16269324],[-0.67882784  0.43259619],[ 0.66580236 -0.15179693],[-0.43071752  0.74257754],[0.10983986 0.9835489 ],[-0.21717481  0.9623825 ]
_124_1199029.png,[ 0.10263204 -0.06713334],[0.08578755 0.13548691],[-0.18841959 -0.08045443],[0.02441282 0.40034905],[-0.4879278   0.12635377],[-0.02375568  0.42418139],[-0.41489744  0.2150022 ],[-0.25717245  0.47646797],[-0.44332977  0.33440487]
_124_1317138.png,[ 0.13968721 -0.01205059],[0.02012446 0.18244458],[-0.15981167 -0.19173551],[-0.17603123  0.45849741],[-0.60476879 -0.11622003],[-0.27178483  0.43591647],[-0.5610427   0.00767491],[-0.52431278  0.41752541],[-0.67038402  0.15539077]
_124_1554718.png,[ 0.10735573 -0.05317472],[0.0930572  0.13922827],[-0.20041293 -0.09526565],[0.01756066 0.41611919],[-0.49625629  0.09914718],[-0.00342621  0.42668073],[-0.39835247  0.1953117 ],[-0.26835539  0.51204272],[-0.48514991  0.33027522]
_124_2691971.png,[ 0.04116223 -0.10469688],[0.09657784 0.16843809],[-0.13774007 -0.07302308],[-0.03453436  0.44589002],[-0.35334776  0.01107036],[-0.12103479  0.37059109],[-0.37196684  0.05253591],[-0.23730572  0.48608951],[-0.4089332   0.31484113]
_124_3401649.png,[ 0.09531663 -0.05709744],[0.07847272 0.12222575],[-0.17378934 -0.07698967],[0.03044211 0.3629556 ],[-0.4528055   0.10370932],[-0.02812395  0.37759374],[-0.37989839  0.18989068],[-0.22298403  0.43005607],[-0.40034317  0.2985694 ]
_124_3447810.png,[ 0.09107603 -0.05960675],[0.09487371 0.12481123],[-0.18594973 -0.07514756],[0.06562002 0.3590798 ],[-0.45240551  0.1192829 ],[0.01466318 0.3840408 ],[-0.37454289  0.20035709],[-0.20410689  0.46676538],[-0.39681867  0.31915825]
_124_3855373.png,[0.09708033 0.00335132],[0.00616993 0.12124758],[-0.10325026 -0.13549658],[-0.15629683  0.25965609],[-0.37505968 -0.12438892],[-0.17987434  0.2451358 ],[-0.34697753 -0.02037474],[-0.38243964  0.23962479],[-0.46733304  0.05184336]
_124_3865487.png,[ 0.06447615 -0.09836104],[0.04797356 0.19617357],[-0.11244971 -0.10668077],[-0.17484153  0.46338822],[-0.34338339 -0.08908823],[-0.23599966  0.37249564],[-0.38912366 -0.00344071],[-0.37102727  0.43750824],[-0.49901792  0.22414073]
_124_4480610.png,[ 0.13379389 -0.0239727 ],[0.05074045 0.16731849],[-0.18453434 -0.16545743],[-0.08500801  0.43189514],[-0.62527773 -0.07939286],[-0.182098    0.44394372],[-0.5571444   0.04490036],[-0.45717378  0.44147639],[-0.62559084  0.2051765 ]
_124_4698002.png,[ 0.03361479 -0.09959646],[0.09134711 0.14630775],[-0.1249619  -0.05238484],[-0.03358259  0.4042013 ],[-0.30178952  0.0545339 ],[-0.09403126  0.35591498],[-0.30886909  0.09256391],[-0.19046776  0.42013034],[-0.33573517  0.28661684]
_124_5773517.png,[ 0.06459874 -0.07741583],[0.04714635 0.1737773 ],[-0.11174509 -0.10654356],[-0.14921688  0.37084049],[-0.34404773 -0.08419155],[-0.21859115  0.28918204],[-0.38057341 -0.05286826],[-0.34603608  0.36384042],[-0.46381164  0.15639854]
_124_5843137.png,[-0.07298875 -0.13027681],[0.24193337 0.04697231],[-0.16894462  0.098579  ],[0.3992155 0.4076649],[-0.24462833  0.38819455],[0.27188681 0.43080889],[-0.22486409  0.40817921],[0.24102815 0.61945079],[-0.0452961   0.64171311]
_124_6581903.png,[ 0.05590106 -0.15876279],[0.13804383 0.21986959],[-0.19394489 -0.07113194],[-0.04148496  0.68918715],[-0.49995113  0.12133333],[-0.15795985  0.62175816],[-0.52146792  0.21129939],[-0.29992331  0.7363747 ],[-0.55726851  0.53805948]
_124_7306017.png,[ 0.01928658 -0.11764837],[0.12473974 0.13852751],[-0.14402632 -0.02355309],[0.03271652 0.46075991],[-0.32673626  0.12746634],[-0.04291582  0.42062811],[-0.33190157  0.18695491],[-0.12639242  0.52606164],[-0.32038907  0.41331789]
_124_8035673.png,[ 0.11619551 -0.04429113],[0.0773403  0.14940489],[-0.19353581 -0.12040122],[-0.04235954  0.43275815],[-0.54652875  0.03364338],[-0.04718517  0.42908397],[-0.45275855  0.15077762],[-0.34007311  0.50338413],[-0.54598443  0.29324384]
_124_8527176.png,[ 0.11066615 -0.12884948],[0.17306176 0.13451822],[-0.28372791 -0.00715209],[0.20456705 0.52282827],[-0.62980038  0.41564376],[0.12433329 0.59549034],[-0.47801032  0.48736874],[-0.16535915  0.84916098],[-0.50295569  0.73178091]
_124_8531743.png,[ 0.13106901 -0.01892484],[0.02424824 0.16906988],[-0.15531724 -0.16824773],[-0.13408311  0.42614089],[-0.54913666 -0.08720657],[-0.22113726  0.42202526],[-0.5133956   0.03611812],[-0.47235957  0.38397367],[-0.5997277   0.14699963]
_124_8877008.png,[-0.0250136  -0.10740852],[0.15818972 0.08237403],[-0.13317612  0.02813661],[0.20220345 0.34662888],[-0.20817404  0.21231836],[0.11091302 0.33808166],[-0.21550913  0.23489161],[0.04732141 0.40380661],[-0.13654084  0.3699779 ]
_124_9810561.png,[ 0.08746043 -0.04761873],[-0.02514643  0.17931051],[-0.06231399 -0.13636684],[-0.28545134  0.3043592 ],[-0.27282024 -0.17536088],[-0.30479818  0.2079015 ],[-0.2951284  -0.15541013],[-0.45838689  0.23819141],[-0.50587723  0.01299248]
_124_9923097.png,[ 0.05250168 -0.08178614],[0.04883433 0.15130437],[-0.10133601 -0.07519251],[-0.09780658  0.3721932 ],[-0.28185041 -0.01248794],[-0.1689767   0.30576104],[-0.29456977  0.01970264],[-0.25588702  0.3622721 ],[-0.37577229  0.21967218]
_125_1200059.png,[ 0.02786143 -0.04793469],[0.05517804 0.02361902],[-0.08303946  0.02641117],[0.04791555 0.12655335],[-0.10386474  0.17614107],[0.05414469 0.19759299],[-0.02153613  0.2026095 ],[-0.00297141  0.20746001],[-0.08550934  0.20076891]
_125_2092315.png,[ 0.05599844 -0.01375936],[0.02839876 0.05502439],[-0.0843972  -0.04404065],[-0.05582001  0.13306065],[-0.21234861  0.06187292],[-0.10718647  0.1929724 ],[-0.17130195  0.13846175],[-0.15342749  0.1583864 ],[-0.21439879  0.09967202]
_125_2156252.png,[ 0.04549475 -0.0537202 ],[0.00476785 0.1058026 ],[-0.0502626  -0.05397028],[-0.16404791  0.18977476],[-1.66636283e-01 -1.17653295e-04],[-0.2351105   0.10294663],[-0.25581748  0.02976628],[-0.20228523  0.1713032 ],[-0.22393344  0.08165139]
_125_2285897.png,[ 0.03037232 -0.07410847],[0.08360672 0.02639631],[-0.11397904  0.05315264],[0.09544909 0.18453491],[-0.12138243  0.2753016 ],[0.10337317 0.29042938],[-0.00552284  0.30567722],[0.02977531 0.30303586],[-0.08344292  0.3079584 ]
_125_2483426.png,[ 0.03684758 -0.04033214],[-0.00148689  0.07899559],[-0.03536069 -0.03975519],[-0.1290946  0.1394532],[-0.13061417  0.00018709],[-0.17627642  0.07032667],[-0.19350501  0.02315854],[-0.15430433  0.12672855],[-0.16804202  0.05909421]
_125_3475233.png,[ 0.05664036 -0.0018554 ],[0.00728983 0.05891262],[-0.06393018 -0.06053789],[-0.08828047  0.10726991],[-0.20539067  0.00097792],[-0.1441698   0.14122665],[-0.18699831  0.08162782],[-0.17925491  0.10049972],[-0.21022853  0.02501209]
_125_4187661.png,[0.04654432 0.00979529],[-0.00444997  0.05018581],[-0.04209434 -0.06204592],[-0.08586893  0.06928225],[-0.16230692 -0.03323079],[-0.14269142  0.08605554],[-0.16525678  0.03033117],[-0.15617035  0.04660923],[-0.17059667 -0.01365836]
_125_4705956.png,[ 0.05657987 -0.063299  ],[0.00259483 0.12564867],[-0.0591747  -0.06428806],[-0.20556304  0.22502701],[-0.21250377  0.00316534],[-0.27300208  0.11974199],[-0.31561333  0.02364222],[-0.24927928  0.20234014],[-0.27407254  0.09329125]
_125_5211373.png,[ 0.0412741  -0.07192808],[0.02485945 0.11527301],[-0.06613355 -0.04600853],[-0.13498078  0.25202251],[-0.18991074  0.0536935 ],[-0.2286121  0.1685302],[-0.27745248  0.10624327],[-0.18246104  0.25304259],[-0.24140952  0.16247152]
_125_5489530.png,[ 0.04563179 -0.06786836],[0.01042801 0.11865253],[-0.05605981 -0.05307897],[-0.16517116  0.24010845],[-0.19459177  0.034404  ],[-0.24775674  0.1460904 ],[-0.28533198  0.07533702],[-0.20850261  0.22683719],[-0.25111453  0.12610357]
_125_6211035.png,[ 0.04246091 -0.02435579],[0.03152276 0.04756623],[-0.07398367 -0.02481048],[-0.02610823  0.12136562],[-0.17135589  0.08709168],[-0.06131165  0.17211555],[-0.11834077  0.13907404],[-0.10145855  0.1473086 ],[-0.16064959  0.1079879 ]
_125_624034.png,[ 0.03873046 -0.03789358],[0.04527292 0.03666533],[-0.08400337  0.00131129],[0.00804199 0.13185659],[-0.14504724  0.13803183],[-0.01131077  0.19736612],[-0.08279074  0.18579542],[-0.0642414   0.19384529],[-0.13753298  0.16852208]
_125_6500843.png,[ 0.03597217 -0.05106217],[0.02072687 0.10006256],[-0.05669903 -0.05152689],[-0.13575421  0.18616539],[-0.16660598  0.01247184],[-0.20907795  0.10960254],[-0.24825734  0.04369777],[-0.16989855  0.17550731],[-0.20372218  0.08595593]
_125_660428.png,[ 0.06984373 -0.05286893],[-0.007827    0.13725376],[-0.06201673 -0.08740261],[-0.24367445  0.20312573],[-0.24588546 -0.05097592],[-0.31882811  0.06422147],[-0.35526873 -0.05419006],[-0.30437469  0.16928509],[-0.32220603  0.03508945]
_125_7174589.png,[ 0.05863559 -0.06167892],[0.00094574 0.13226957],[-0.05958133 -0.07325113],[-0.21168067  0.23528083],[-0.23226407 -0.00927721],[-0.28704635  0.10809623],[-0.3408275  0.0156311],[-0.27311051  0.20496637],[-0.3089913   0.08470964]
_125_7238389.png,[ 0.04514732 -0.03680063],[-0.00361818  0.08925242],[-0.04152914 -0.05389706],[-0.15184239  0.14014537],[-0.14974911 -0.01494795],[-0.20104408  0.05028639],[-0.21964577 -0.00813526],[-0.17872206  0.12039238],[-0.19318475  0.04263639]
_125_8280148.png,[ 0.03079313 -0.04840664],[0.0520339  0.02750445],[-0.08282703  0.02247438],[0.03267078 0.12970487],[-0.11324918  0.17777906],[0.02459628 0.20440586],[-0.04634507  0.20976771],[-0.02431074  0.21084642],[-0.09229356  0.20089211]
_125_8981524.png,[ 0.04603409 -0.03920091],[0.04757074 0.03890666],[-0.09360484  0.00031174],[0.01343607 0.14149426],[-0.16531904  0.15607308],[-0.02219721  0.22536579],[-0.09917757  0.20680462],[-0.07521427  0.21698556],[-0.15219463  0.1984244 ]
_125_984334.png,[7.11072283e-02 7.21493861e-05],[0.01029732 0.07372465],[-0.08140455 -0.07857096],[-0.10933777  0.13548669],[-0.26926822  0.00290194],[-0.19680079  0.18769456],[-0.25145168  0.11498417],[-0.22980188  0.13069512],[-0.28200974  0.04323211]
_125_9875793.png,[ 0.05688056 -0.03900083],[0.04294921 0.05526181],[-0.09982977 -0.01747229],[-0.02996494  0.16689705],[-0.22167578  0.14007746],[-0.08089188  0.26307416],[-0.16768339  0.220347  ],[-0.13952661  0.24494634],[-0.22221823  0.19752638]
_126_1209110.png,[ 0.07266122 -0.06388746],[0.03826028 0.11192105],[-0.11092151 -0.05153525],[-0.03905937  0.24504548],[-0.28500598 -0.06366957],[-0.07799444  0.13190693],[-0.20110758 -0.01037854],[-0.24942685  0.33919814],[-0.3528394   0.23336186]
_126_1970179.png,[-0.07319777 -0.13186292],[ 0.19128898 -0.01933112],[-0.11809121  0.17089289],[0.44527133 0.0254083 ],[-0.14732218  0.28747165],[0.35864304 0.037101  ],[0.00768399 0.21880478],[0.3648673  0.47891195],[0.1715375  0.57541012]
_126_3697882.png,[ 0.00374229 -0.11673595],[0.13145988 0.05700859],[-0.13520217  0.06743462],[0.13905569 0.22465605],[-0.29000064  0.19503719],[0.06226218 0.16750416],[-0.18518741  0.16819944],[0.08868276 0.42858122],[-0.07741925  0.43118851]
_126_3933918.png,[ 0.00286109 -0.09044893],[0.10989954 0.05005706],[-0.11276063  0.04516122],[0.24439628 0.15226853],[-0.14729866  0.11991147],[0.20125353 0.13894504],[-0.050624    0.13204537],[0.05620189 0.35997233],[-0.08321898  0.3523589 ]
_126_4386827.png,[ 0.07045459 -0.09878351],[0.09226928 0.13788531],[-0.16272388 -0.04386529],[0.07632782 0.30700604],[-0.42072685 -0.03511207],[-0.00372082  0.22017199],[-0.29975553  0.01469852],[-0.17029769  0.45720237],[-0.32930549  0.35547867]
_126_4885685.png,[ 0.0413624  -0.07322075],[0.0754952  0.09256829],[-0.11685761 -0.0209855 ],[0.04714102 0.20322991],[-0.28309653 -0.00709723],[0.0374895  0.15202028],[-0.18959522  0.02194572],[-0.09487421  0.32756836],[-0.21209776  0.26269459]
_126_5481707.png,[-0.00575794 -0.10675796],[0.12862049 0.04931533],[-0.12286255  0.06394281],[0.2744741  0.15535984],[-0.13178106  0.15222389],[0.22282308 0.14029023],[-0.05898717  0.15697749],[0.08265583 0.4060092 ],[-0.06951603  0.40776874]
_126_5485897.png,[ 0.02857529 -0.18048839],[0.19416546 0.10013564],[-0.22274075  0.09584924],[0.23725276 0.34623141],[-0.50222578  0.288345  ],[0.22583854 0.32421827],[-0.34731848  0.26388595],[0.05462521 0.74817509],[-0.21197841  0.71882424]
_126_5787910.png,[ 0.07065417 -0.10360499],[0.09169081 0.14271915],[-0.16234498 -0.04444344],[0.02747445 0.31421796],[-0.43506347 -0.04150604],[-0.02439759  0.19825757],[-0.28098229  0.01320456],[-0.19351262  0.47578453],[-0.35852751  0.36325144]
_126_5941259.png,[ 0.0701406  -0.09519081],[0.08517072 0.12803442],[-0.15531132 -0.03696624],[0.03282492 0.28834443],[-0.39518634 -0.02703229],[-0.02574504  0.18858241],[-0.27161016  0.03572124],[-0.1786062   0.43444753],[-0.32985831  0.33243281]
_126_6768020.png,[ 0.01176057 -0.10894433],[0.12300059 0.07128084],[-0.13476116  0.04276371],[0.13586065 0.22628375],[-0.30713545  0.13744524],[0.05249379 0.167308  ],[-0.22191813  0.11962649],[0.03477075 0.4079967 ],[-0.12256704  0.39493174]
_126_6958390.png,[ 0.08120165 -0.01702494],[-0.02588936  0.10818439],[-0.05531229 -0.09466798],[-0.14617077  0.15905696],[-0.16729009 -0.19031459],[-0.10689984  0.07761021],[-0.13521071 -0.12689384],[-0.32401266  0.14267967],[-0.34835091  0.01745549]
