path,index0,index1,index2,index3,index4,index5,index6,index7,index8,index9
_102_7894021.png,[-0.64141637 -0.12208227],[ 0.11776623 -0.72985114],[0.52365014 0.85193341],[ 0.02263719 -1.94433189],[2.08297366 0.6592971 ],[-0.33462521 -1.30538184],[ 1.23236149 -0.30018497],[ 2.3522417  -0.80304765],[2.53853607 0.07531049],[0. 0.]
_102_8179460.png,[-0.3453909  -0.50408401],[0.97680005 0.21415334],[-0.63140916  0.28993067],[1.22492965 1.61603404],[-1.7781591   0.49069943],[0.08168028 1.09218203],[-1.33729151  0.11346009],[0.88949139 2.4046949 ],[-0.06822706  2.47594207],[0. 0.]
_102_8448611.png,[-0.0028405  -0.59745084],[0.73066278 0.68273853],[-0.72782229 -0.08528769],[0.14246176 1.96445739],[-1.89919883 -0.46482156],[-0.55651857  0.94559359],[-1.28630736 -0.55331391],[-0.59191551  2.500437  ],[-1.46875455  2.07195921],[0. 0.]
_102_8898923.png,[ 0.36459144 -0.53346304],[0.62280156 0.3751751 ],[-0.987393    0.15828794],[1.92902724 0.7755642 ],[-1.43003891  1.60062257],[1.46280156 0.2551751 ],[-0.16256809  1.18108949],[-0.14202335  2.77237354],[-1.16762646  2.56202335],[0. 0.]
_102_9143309.png,[-0.48070116 -0.49300523],[ 0.53261419 -0.50564638],[-0.05191303  0.99865161],[ 1.22181021 -1.53969324],[1.3884207  1.79580314],[ 0.49494354 -1.30532614],[1.2271195  0.50589921],[2.71852351 0.83684477],[2.28695432 1.70225855],[0. 0.]
_102_9193276.png,[-0.57164634 -0.33231707],[ 0.35213415 -0.64329268],[0.2195122  0.97560976],[ 0.74542683 -1.79115854],[1.69207317 1.29115854],[ 0.16920732 -1.35213415],[1.22560976 0.0929878 ],[2.6570122  0.03810976],[2.48780488 0.9527439 ],[0. 0.]
_102_9885804.png,[-0.31798051 -0.57927369],[ 0.60938884 -0.37732507],[-0.29140833  0.95659876],[ 1.53144376 -1.28255093],[0.91674048 1.98759965],[ 0.78653676 -1.13817538],[1.06731621 0.69087688],[2.44464128 1.30026572],[1.86271036 2.06465899],[0. 0.]
_102_9965619.png,[-0.43288591 -0.54697987],[ 0.56056638 -0.44483549],[-0.12768047  0.99181535],[ 1.25274186 -1.34277296],[1.27385824 1.92781143],[ 0.64797839 -1.20846292],[1.18620069 0.59526927],[2.53814045 1.105009  ],[2.06523163 1.88238664],[0. 0.]
_103_1854885.png,[-0.41197778 -0.80705144],[ 0.82033325 -0.10577155],[-0.40835547  0.91282299],[2.13088626 0.54479594],[1.07244627 1.39748853],[1.36223135 0.98744265],[1.71866699 0.42308621],[2.8640425  1.84737986],[2.21999517 2.65370683],[0. 0.]
_103_2073458.png,[ 0.74315365 -0.38310752],[-0.16748342  0.98587489],[-0.57567022 -0.60276737],[-1.73710003  0.31132891],[-1.94811185 -1.04381666],[-1.85557798 -0.85528971],[-1.96108389 -0.0328625 ],[-3.52897088  0.55779764],[-3.44422024 -0.44710291],[0. 0.]
_103_223135.png,[-0.39980847 -0.71247307],[0.96121618 0.27579603],[-0.56140771  0.43667704],[0.33421116 1.73449844],[-0.93919081  1.78980129],[-0.76897295  1.57936318],[0.04548719 1.78764664],[0.5611683  3.45391429],[-0.45008379  3.31170697],[0. 0.]
_103_248237.png,[-0.5479791  -0.77453946],[ 0.71157547 -0.2119879 ],[-0.16359637  0.98652736],[2.24580698 0.44377234],[1.52818257 1.44349739],[1.6708826  0.99642563],[1.86884795 0.3068463 ],[3.38328293 1.63156448],[2.92548804 2.47621666],[0. 0.]
_103_2553782.png,[-0.34222474 -0.94097616],[0.76106697 0.03291714],[-0.41884222  0.90805902],[2.14358683 1.06810443],[1.13393871 1.83427923],[1.26844495 1.38819523],[1.72814983 0.79398411],[2.91486947 2.55448354],[2.25766175 3.21509648],[0. 0.]
_103_2675037.png,[ 0.85384023 -0.10968405],[-0.12561007  0.7950167 ],[-0.72823016 -0.68533265],[-1.14898536  1.9409196 ],[-1.71538659  0.63010532],[-1.42871821  0.95068071],[-1.02491652  1.62805035],[-2.67480092  2.26688929],[-3.26663242  1.41150783],[0. 0.]
_103_2949925.png,[ 0.27594071 -0.83295325],[0.64196123 0.43614595],[-0.91790194  0.3968073 ],[1.20809578 1.92246294],[-0.19270239  1.90193843],[0.25370582 1.80957811],[0.9977195  1.65564424],[0.85062714 3.44469783],[-0.15165336  3.60034208],[0. 0.]
_103_2961933.png,[ 0.85091247 -0.28147232],[-0.36653263  0.9304052 ],[-0.48437983 -0.64893288],[-1.89576245  0.1843489 ],[-1.83544695 -1.13331271],[-1.6433653  -0.94494278],[-2.04608723 -0.22394061],[-3.57810084  0.2446644 ],[-3.39715435 -0.70832045],[0. 0.]
_103_4232705.png,[ 0.59049774 -0.59954751],[0.09502262 0.99547511],[-0.68552036 -0.3959276 ],[-1.48642534  0.78506787],[-2.04298643 -0.40271493],[-1.93099548 -0.30090498],[-1.81900452  0.55090498],[-3.05769231  1.53846154],[-3.28167421  0.58484163],[0. 0.]
_103_4810273.png,[-0.82239382 -0.36293436],[ 0.4980695  -0.58301158],[0.32432432 0.94594595],[ 1.98648649 -0.86679537],[1.88803089 0.47104247],[1.77799228 0.02509653],[ 1.69111969 -0.71042471],[ 3.47490347 -0.29343629],[3.4980695 0.7027027],[0. 0.]
_103_4849065.png,[-0.40302067 -0.28775835],[ 0.9872814  -0.15898251],[-0.58426073  0.44674086],[0.46025437 1.50317965],[-0.93720191  2.03497615],[-0.80604134  1.42448331],[-0.63195548  1.35055644],[1.53577107 3.69713831],[0.35294118 3.91176471],[0. 0.]
_103_5026852.png,[-0.38053366 -0.75409339],[ 0.72013341 -0.18647665],[-0.33959976  0.94057004],[2.18465737 0.44481504],[1.15039418 1.42631898],[1.37234688 1.0151607 ],[1.7780473  0.41115828],[3.01243178 1.71467556],[2.38023044 2.54154033],[0. 0.]
_103_5873709.png,[-0.06923077 -0.62115385],[ 0.57692308 -0.24038462],[-0.50769231  0.86153846],[1.77692308 0.73461538],[1.06153846 1.35769231],[1.2   1.225],[1.66730769 0.26153846],[2.82115385 1.90576923],[2.18076923 2.75384615],[0. 0.]
_103_6035536.png,[ 0.19599109 -0.86859688],[0.62360802 0.78173719],[-0.81959911  0.08685969],[-0.81959911  1.58685969],[-1.88195991  0.90868597],[-1.59298441  0.77004454],[-1.31403118  1.45991091],[-1.71325167  3.21213808],[-2.41815145  2.48385301],[0. 0.]
_103_6106572.png,[ 0.8238342  -0.26943005],[0.02011582 0.80585187],[-0.84395002 -0.53642182],[-0.83572082  2.24779031],[-1.67875648  1.02072539],[-1.33495885  1.33892106],[-0.7479427   1.94605303],[-2.28497409  2.91709845],[-3.04388906  2.15086864],[0. 0.]
_103_8046441.png,[ 0.82869115 -0.12053241],[-0.11264481  0.81858516],[-0.71604634 -0.69805275],[-1.12496919  1.93221592],[-1.71210254  0.62558541],[-1.45181168  0.98570372],[-1.02662066  1.56544245],[-2.62238107  2.23835346],[-3.23835346  1.37761893],[0. 0.]
_103_8111471.png,[-0.48078975 -0.76520811],[ 0.71024546 -0.20811099],[-0.22945571  0.9733191 ],[2.14621131 0.34258271],[1.36819637 1.33351121],[1.61472785 1.01334045],[1.84044824 0.27214514],[3.21878335 1.61846318],[2.66328709 2.49573106],[0. 0.]
_103_8250214.png,[-0.42799189 -0.7464503 ],[ 0.74239351 -0.20283976],[-0.31440162  0.94929006],[2.14807302 0.28194726],[1.17444219 1.31845842],[1.38742394 0.9979716 ],[1.78701826 0.32048682],[3.00811359 1.54969574],[2.51521298 2.40567951],[0. 0.]
_103_9341983.png,[ 0.28381963 -0.86737401],[0.64986737 0.50928382],[-0.933687    0.35809019],[1.20689655 2.01724138],[-0.31299735  1.90981432],[0.1704244  1.82029178],[0.92241379 1.68103448],[0.66976127 3.61671088],[-0.32692308  3.63461538],[0. 0.]
_103_9527364.png,[-0.08839913 -0.88278033],[0.83216275 0.21433761],[-0.74376362  0.66844272],[1.85662388 1.32162751],[0.488496   1.79607653],[0.78057641 1.38411238],[1.46137079 1.0731412 ],[2.0593364  2.89392105],[1.16711068 3.43594091],[0. 0.]
_104_1091066.png,[-0.23657917 -0.48873836],[0.80491109 0.59339543],[-0.56833192 -0.10465707],[0.7358171  1.80355631],[-1.23336156  0.29314141],[0.07942422 1.30008467],[-1.9364945   0.43183743],[-0.00592718  1.55969517],[-0.72328535  1.24165961],[0. 0.]
_104_1136680.png,[0.50998336 0.25207987],[-0.01613977  0.61747088],[-0.49384359 -0.86955075],[-0.63111481  1.28935108],[-1.72229617 -0.91297837],[-0.61963394  1.65424293],[-1.22312812 -0.30898502],[-1.41181364  0.47670549],[-1.66039933 -0.25008319],[0. 0.]
_104_135472.png,[-0.55034483 -0.04413793],[ 0.86482759 -0.50206897],[-0.31448276  0.5462069 ],[1.84965517 0.15586207],[-0.13517241  1.49793103],[1.12551724 0.4662069 ],[-0.2537931   1.91448276],[1.60689655 0.68275862],[0.9862069  1.23448276],[0. 0.]
_104_1403300.png,[-0.51554404  0.24093264],[ 0.53642182 -0.84395002],[-0.02087778  0.60301737],[ 1.73377019 -0.74108504],[0.50441938 1.32855837],[ 1.20938738 -0.15726913],[0.6209997  1.77156355],[ 1.62313319 -0.17327034],[1.35339835 0.56644316],[0. 0.]
_104_1409527.png,[0.56714569 0.00867195],[0.26536174 0.54534192],[-0.83250743 -0.55401388],[0.15163528 1.38305253],[-1.85381566 -0.0604559 ],[0.20515362 1.78295342],[-1.1796333   0.24801784],[-1.01833499  1.09910803],[-1.57358771  0.51263627],[0. 0.]
_104_2545123.png,[ 0.49406176 -0.32779097],[0.50356295 0.39667458],[-0.9976247  -0.06888361],[0.81947743 1.23515439],[-1.652019    0.90855107],[1.01543943 1.55225653],[-0.96199525  0.89786223],[-0.39904988  1.57244656],[-1.18527316  1.37292162],[0. 0.]
_104_3781354.png,[-0.32322073 -0.47015415],[0.94457199 0.32830436],[-0.62135126  0.14184979],[1.08084618 1.59806494],[-1.2166284   0.89849131],[0.43735651 1.25565759],[-1.52656609  1.11889144],[0.58789767 1.7486061 ],[-0.20760905  1.61429977],[0. 0.]
_104_4460730.png,[ 0.10811275 -0.57700241],[0.36438639 0.93124785],[-0.47249914 -0.35424545],[-0.42041939  1.87177724],[-1.34547955 -0.3310416 ],[-0.58697147  1.13905122],[-1.70436576 -0.43313854],[-0.84118254  1.44173255],[-1.29288415  0.84771399],[0. 0.]
_104_4538579.png,[-0.5380559  -0.16927404],[ 0.97750044 -0.21093338],[-0.43944454  0.38020742],[1.75953595 0.7456495 ],[-0.62770258  1.24028828],[1.00808578 0.82580418],[-0.85392863  1.74441905],[1.28335384 1.15644226],[0.56143435 1.513447  ],[0. 0.]
_104_4608572.png,[ 0.27836611 -0.50680787],[0.61270802 0.05295008],[-0.89107413  0.45385779],[1.37216339 0.55068079],[-1.00605144  1.64145234],[1.72919818 0.70499244],[-0.3419062   1.24205749],[0.48562784 1.52344932],[-0.32829047  1.79878971],[0. 0.]
_104_487210.png,[-0.41226553 -0.41319675],[0.96780631 0.25169616],[-0.55554077  0.1615006 ],[1.23919117 1.40268724],[-0.96541173  0.91140082],[0.5447652  1.10456299],[-1.44672077  1.12890781],[0.79659439 1.59026207],[0.00279367 1.52361314],[0. 0.]
_104_5530145.png,[-0.55        0.08076923],[ 0.8 -0.6],[-0.25        0.51923077],[ 2.         -0.23076923],[-0.03076923  1.29230769],[1.33076923 0.18461538],[-0.07692308  1.73076923],[1.60769231 0.43846154],[1.13461538 0.98076923],[0. 0.]
_104_6593052.png,[-0.53314676  0.08256078],[ 0.76351233 -0.64579325],[-0.23036558  0.56323246],[ 1.8387266  -0.36347735],[0.11701942 1.28109148],[1.43991604 0.16284765],[0.03358405 1.86094105],[1.59629176 0.35910443],[1.21479797 1.04810215],[0. 0.]
_104_670773.png,[ 0.26393443 -0.49672131],[0.62983607 0.04819672],[-0.89377049  0.44852459],[1.30360656 0.55967213],[-0.9557377   1.68688525],[1.71081967 0.77901639],[-0.31639344  1.21967213],[0.47147541 1.54622951],[-0.30459016  1.7695082 ],[0. 0.]
_104_6728685.png,[ 0.04765712 -0.55221494],[0.43579082 0.90004798],[-0.48344794 -0.34783304],[-0.24116424  1.90852391],[-1.33216056 -0.20822005],[-0.46137854  1.18838957],[-1.71405725 -0.31328962],[-0.68303214  1.54197985],[-1.17287702  0.9662562 ],[0. 0.]
_104_7319977.png,[-0.54123408 -0.1784525 ],[ 0.97492654 -0.22252693],[-0.43369246  0.40097943],[2.09853085 0.74946131],[-0.59941234  1.18021548],[1.22233105 0.84818805],[-1.00666014  1.69089128],[1.39451518 1.25132223],[0.62056807 1.50754163],[0. 0.]
_104_8241658.png,[-0.54439007  0.14313177],[ 0.66410346 -0.74764069],[-0.11971339  0.60450891],[ 1.87731562 -0.46662006],[0.27403006 1.38413142],[ 1.25498078 -0.01310731],[0.3117791  1.75847606],[1.65816148 0.11010136],[1.24187347 0.73191192],[0. 0.]
_104_8551579.png,[-0.26671368 -0.4954866 ],[0.85077574 0.52552891],[-0.58406206 -0.03004231],[0.82834979 1.77842031],[-1.1899859   0.53864598],[0.22073343 1.30959097],[-1.77221439  0.6325811 ],[0.17249647 1.7403385 ],[-0.52778561  1.4674189 ],[0. 0.]
_104_8805474.png,[-0.33910849 -0.47905803],[0.9431455  0.33238015],[-0.60403701  0.14667788],[1.2 1.6],[-1.20857864  0.9116905 ],[0.51068124 1.24524811],[-1.52296047  1.13423045],[0.61715728 1.77661901],[-0.1882254   1.63885618],[0. 0.]
_104_9484437.png,[ 0.33112209 -0.46549047],[0.61354975 0.13747354],[-0.94467184  0.32801694],[1.28256881 0.67522936],[-1.14749471  1.48270995],[1.57600565 0.91489061],[-0.50938603  1.19435427],[0.27057163 1.53267466],[-0.49668313  1.69823571],[0. 0.]
_105_1195367.png,[-0.31500647 -0.35705045],[ 0.96765847 -0.25226391],[-0.65265201  0.60931436],[1.80789133 0.60155239],[-0.58279431  1.7542044 ],[1.23350582 1.52134541],[0.3030401  2.06371281],[1.22768435 1.1759379 ],[0.43887451 1.62322122],[0. 0.]
_105_1294861.png,[ 0.4681382  -0.18752399],[-0.07831094  0.99692898],[-0.38982726 -0.80940499],[-1.27831094  1.59692898],[-1.5293666  -1.00115163],[-1.98138196  0.77523992],[-2.1184261  -0.23013436],[-1.66410749  0.93474088],[-1.86449136  0.04452975],[0. 0.]
_105_1941178.png,[-0.37802805 -0.33637909],[ 0.66362091 -0.62197195],[-0.28559286  0.95835104],[ 1.82639184 -0.45240119],[0.54249894 1.92286443],[2.16489588 0.44071398],[1.55864853 1.38355291],[1.92775181 0.78113047],[1.43561411 1.58436039],[0. 0.]
_105_2969431.png,[ 0.15953039 -0.46892265],[0.83494475 0.36395028],[-0.99447514  0.10497238],[1.17058011 1.4910221 ],[-1.56629834  1.24033149],[0.49309392 2.11878453],[-0.61947514  1.97997238],[0.15745856 1.74171271],[-0.79972376  1.55524862],[0. 0.]
_105_3012241.png,[-0.4759292  -0.18106195],[ 0.32584071 -0.80761062],[0.1500885  0.98867257],[ 1.44300885 -1.00513274],[1.38725664 1.63115044],[ 2.14761062 -0.29415929],[2.02920354 0.7619469 ],[1.9739823  0.03026549],[1.78654867 0.92176991],[0. 0.]
_105_3050477.png,[ 0.19970414 -0.52071006],[0.71005917 0.70414201],[-0.90976331 -0.18343195],[0.33284024 2.04881657],[-1.87278107  0.65532544],[-0.83431953  2.09763314],[-1.73076923  1.59615385],[-0.52366864  2.09319527],[-1.35133136  1.53180473],[0. 0.]
_105_3597905.png,[ 0.17776111 -0.51171948],[0.8207388  0.45696606],[-0.99849991  0.05475342],[1.10200638 1.7232327 ],[-1.5807238   1.30358147],[0.42190137 2.39939996],[-0.69473092  2.1423214 ],[0.05006563 2.32739546],[-0.90230639  2.06581661],[0. 0.]
_105_3918323.png,[-0.49929996 -0.12723136],[ 0.57122856 -0.82079104],[-0.0719286  0.9480224],[ 1.79978999 -0.61183059],[0.74238712 1.82114106],[1.94417221 0.52170109],[1.62495625 1.53920196],[1.63493175 0.10115506],[1.26058803 1.01312566],[0. 0.]
_105_4652937.png,[-0.29905457 -0.40272019],[ 0.966827   -0.25543208],[-0.66777243  0.65815226],[1.79084425 0.68950075],[-0.59512357  1.81754852],[1.18228562 1.70359927],[0.23586001 2.21612208],[1.28578537 1.30054735],[0.40106154 1.68817383],[0. 0.]
_105_5211693.png,[ 0.42130366 -0.23370429],[0.15898251 0.9872814 ],[-0.58028617 -0.75357711],[-0.92607313  1.67408585],[-1.85135135 -0.89189189],[-1.76788553  0.90143084],[-2.26629571 -0.07869634],[-1.3636725  1.0790938],[-1.70588235  0.17647059],[0. 0.]
_105_5741655.png,[ 0.15008432 -0.55649241],[0.7841484  0.62057336],[-0.93423272 -0.06408094],[0.53288364 1.96795953],[-1.75210793  0.91231029],[-0.60033727  2.22596965],[-1.50421585  1.82462057],[-0.2613828   2.12647555],[-1.16526138  1.72512648],[0. 0.]
_105_5793197.png,[-0.15956199 -0.50762612],[ 0.91513492 -0.1474384 ],[-0.75557294  0.65506453],[1.8220571  0.72311302],[-0.45346109  2.06472429],[1.69769261 1.70981619],[0.70512319 2.16973015],[1.35393039 1.74853344],[0.42530309 2.13981228],[0. 0.]
_105_655081.png,[-0.03599488 -0.5053901 ],[0.93038553 0.05810342],[-0.89439064  0.44728668],[1.62543395 1.06066143],[-0.96071624  1.75461356],[1.24063585 1.90151654],[0.12625617 2.12296729],[0.89475608 2.02484926],[-0.06175772  2.20902613],[0. 0.]
_105_6632431.png,[ 0.12560922 -0.51683651],[0.86331413 0.36840939],[-0.98892335  0.14842712],[1.18564466 1.68763846],[-1.51595038  1.48626495],[0.57089056 2.44993354],[-0.55892778  2.31036774],[0.19805051 2.25387683],[-0.80150642  2.05981391],[0. 0.]
_105_7080459.png,[-0.38083055 -0.43672505],[ 0.75103326 -0.49222594],[-0.37020272  0.92895099],[ 1.87522141 -0.03404842],[0.45640622 2.14819917],[2.13973627 0.956111  ],[1.55107262 1.81283212],[1.77898052 1.09899626],[1.189136  1.8039756],[0. 0.]
_105_7607892.png,[ 0.28783383 -0.40059347],[0.51928783 0.85459941],[-0.80712166 -0.45400593],[-0.15727003  1.97403561],[-1.92433234 -0.05118694],[-1.21884273  1.61127596],[-2.02448071  0.8768546 ],[-0.73813056  1.50667656],[-1.41691395  0.79673591],[0. 0.]
_105_7872218.png,[-0.1160762  -0.51005875],[ 0.91098451 -0.09667082],[-0.79490831  0.60672957],[1.73722628 0.72262774],[-0.65016913  1.90991633],[1.50062311 1.6476767 ],[0.54032402 2.05679188],[1.1080648  1.61135838],[0.26152751 1.98201887],[0. 0.]
_105_8107993.png,[ 0.24428274 -0.42723493],[0.65031185 0.75966736],[-0.89459459 -0.33243243],[0.14698545 1.95654886],[-1.96049896  0.22453222],[-0.94386694  1.74012474],[-1.85384615  1.13076923],[-0.5029106   1.60977131],[-1.27692308  1.01538462],[0. 0.]
_105_9250239.png,[ 0.45918367 -0.19387755],[0. 1.],[-0.45918367 -0.80612245],[-1.16326531  1.6122449 ],[-1.74489796 -1.1122449 ],[-1.95918367  0.75510204],[-2.29591837 -0.31632653],[-1.43877551  0.90816327],[-1.68367347 -0.01020408],[0. 0.]
_105_9883115.png,[ 0.17272727 -0.51818182],[0.8 0.6],[-0.97272727 -0.08181818],[0.56818182 1.97727273],[-1.83181818  0.72272727],[-0.60454545  2.08636364],[-1.55909091  1.67727273],[-0.23636364  1.93636364],[-1.09545455  1.51363636],[0. 0.]
_106_1762231.png,[-0.16710047 -0.19937533],[ 0.93701197 -0.34929724],[-0.7699115   0.54867257],[1.84903696 0.61738678],[-0.5247267   1.63560645],[1.46642374 1.76834982],[0.30140552 2.12597605],[1.51015096 1.46538261],[0.62623634 2.01821968],[0. 0.]
_106_2873548.png,[ 0.17920354 -0.1880531 ],[0.48849558 0.87256637],[-0.66769912 -0.68451327],[-0.34911504  2.03672566],[-1.68053097 -0.1920354 ],[-1.59159292  1.77389381],[-2.06150442  0.72256637],[-1.12566372  1.68495575],[-1.83716814  0.95752212],[0. 0.]
_106_3017385.png,[0.24883504 0.02749301],[-0.46132339  0.88723206],[ 0.21248835 -0.91472507],[-1.85088537  0.98089469],[-0.66961789 -1.39701771],[-2.3359739  -0.17101584],[-1.57968313 -1.2194781 ],[-2.02842498  0.07082945],[-1.79776328 -0.87278658],[0. 0.]
_106_3721439.png,[ 0.02459016 -0.2295082 ],[0.95901639 0.04918033],[-0.98360656  0.18032787],[1.1557377  1.21311475],[-1.36885246  1.44262295],[0.76639344 1.93032787],[-0.29508197  2.25409836],[0.45081967 1.95901639],[-0.5942623   1.96311475],[0. 0.]
_106_4075918.png,[-0.26058547  0.03685311],[-0.09905907 -0.9699425 ],[0.35964454 0.93308939],[ 1.04730789 -1.18322007],[1.72634605 1.34161004],[ 1.90433873 -0.8891793 ],[2.29247256 0.25953999],[ 1.92707789 -0.57945635],[1.94040774 0.42969158],[0. 0.]
_106_4182504.png,[-0.07573964 -0.29822485],[ 0.95455621 -0.17893491],[-0.87881657  0.47715976],[1.45088757 0.83786982],[-0.91857988  1.82059172],[1.34224852 1.72260355],[0.29207101 2.27502959],[0.99573964 1.85822485],[0.01159763 2.10816568],[0. 0.]
_106_4798265.png,[ 0.10344828 -0.24137931],[0.76979786 0.63828775],[-0.87324614 -0.39690844],[0.38596908 1.97526754],[-1.66944114  0.4470868 ],[-0.81902497  2.18002378],[-1.64732461  1.34030916],[-0.47942925  2.05659929],[-1.38977408  1.58073722],[0. 0.]
_106_5456062.png,[ 0.23064729 -0.0663144 ],[-0.02298547  0.9997358 ],[-0.20766182 -0.9334214 ],[-1.26974901  1.4681638 ],[-1.34346103 -1.11889036],[-2.19075297  0.59550859],[-2.07344782 -0.61003963],[-1.74372523  0.70409511],[-1.93949802 -0.26367239],[0. 0.]
_106_5809587.png,[-0.19764706 -0.08941176],[ 0.40235294 -0.88941176],[-0.20470588  0.97882353],[ 1.51058824 -0.60235294],[0.83294118 1.94823529],[2.13647059 0.01411765],[2.00235294 1.31058824],[2.02588235 0.41647059],[1.57882353 1.40470588],[0. 0.]
_106_6817899.png,[ 0.01464166 -0.27254046],[0.97482661 0.22296429],[-0.98946828  0.04957616],[0.98869766 1.3858207 ],[-1.57051117  1.33881325],[0.5201644  2.10711534],[-0.61109684  2.26971487],[0.18571796 2.06935525],[-0.86000514  1.90290265],[0. 0.]
_106_6948818.png,[-0.06527282 -0.23100459],[ 0.84038756 -0.40081591],[-0.77511474  0.6318205 ],[1.53875574 0.41840898],[-0.53799082  1.86945436],[1.58618052 1.26593575],[0.75395207 2.07062723],[1.30239674 1.46863845],[0.40285569 1.94135645],[0. 0.]
_106_7689586.png,[ 0.25609756 -0.00487805],[-0.2195122   0.97560976],[-0.03658537 -0.97073171],[-1.56585366  1.39268293],[-1.11219512 -1.1902439 ],[-2.32682927  0.44146341],[-1.99756098 -0.72195122],[-1.9097561   0.58780488],[-1.96829268 -0.38536585],[0. 0.]
_106_8515353.png,[ 0.16195625 -0.20275252],[0.72745146 0.65986729],[-0.88940772 -0.45711477],[0.17670189 1.73629884],[-2.0012288   0.33841239],[-0.5849103  2.0842959],[-1.68346031  1.62496928],[-0.88277218  1.91545834],[-1.74318014  1.27181126],[0. 0.]
_106_8637257.png,[ 0.05904317 -0.22193699],[0.79416569 0.60770128],[-0.85320887 -0.38576429],[0.52742124 1.82380397],[-1.59533256  0.23383897],[-0.74889148  2.02053676],[-1.59953326  1.1033839 ],[-0.45834306  1.87701284],[-1.31108518  1.39463244],[0. 0.]
_106_8786566.png,[-0.26836848  0.05482797],[-0.12386238 -0.97469478],[0.39223085 0.91986681],[ 0.90299667 -1.47480577],[1.73140954 1.00110988],[ 1.77136515 -1.32963374],[ 2.27147614 -0.30277469],[ 1.83462819 -1.0199778 ],[2.11165372 0.02019978],[0. 0.]
_106_9325048.png,[-0.23583815 -0.06705202],[ 0.25734104 -0.93271676],[-0.02150289  0.99976879],[ 1.38589595 -0.8883237 ],[1.16462428 1.6899422 ],[ 2.12254335 -0.39653179],[2.07676301 0.86104046],[ 1.98936416 -0.01086705],[1.72092486 0.95398844],[0. 0.]
_106_9557345.png,[-0.26208178 -0.00929368],[ 0.00557621 -0.95724907],[0.25650558 0.96654275],[ 1.03438662 -1.3197026 ],[1.55297398 1.15613383],[ 1.81784387 -1.06319703],[2.18866171 0.02973978],[ 1.90427509 -0.65055762],[2.00185874 0.34758364],[0. 0.]
_106_9628680.png,[-0.04382904 -0.20257305],[ 0.88639337 -0.33602268],[-0.84256433  0.53859573],[1.48757087 0.45747928],[-0.71958133  1.7488007 ],[1.43131269 1.21238552],[0.46772787 1.86327955],[1.11600523 1.39686001],[0.23026603 1.84038378],[0. 0.]
_106_9658494.png,[-0.19722456 -0.17157275],[ 0.71110177 -0.686291  ],[-0.51387721  0.85786375],[ 1.65853659 -0.07317073],[0.12952061 1.99327166],[1.97392767 0.74810765],[1.44154752 1.74978974],[1.7569386  1.07106812],[1.03658537 1.82926829],[0. 0.]
_106_972185.png,[-0.26023085 -0.02203568],[ 0.0363064  -0.95257083],[0.22392445 0.97460651],[ 1.03357817 -1.15844701],[1.46673662 1.29758657],[ 1.87597062 -0.82098636],[2.1567681  0.29150052],[ 2.01259182 -0.43441763],[1.97418678 0.59055614],[0. 0.]
_107_1563911.png,[-0.44923077 -0.40615385],[ 0.69538462 -0.56307692],[-0.24615385  0.96923077],[ 1.97846154 -0.02769231],[0.89846154 2.01230769],[3.11384615 0.48923077],[2.12615385 2.39076923],[2.30153846 0.98769231],[1.74769231 1.81846154],[0. 0.]
_107_2192765.png,[-0.01670951 -0.57840617],[0.87403599 0.48586118],[-0.85732648  0.09254499],[0.9125964  2.05141388],[-1.32583548  1.47107969],[0.25128535 3.10218509],[-1.66131105  2.55077121],[0.1529563  2.41002571],[-0.70694087  2.29820051],[0. 0.]
_107_233160.png,[-0.42155816 -0.37459979],[ 0.65101387 -0.59871932],[-0.22945571  0.9733191 ],[ 1.8660619  -0.24813234],[0.85272145 1.86659552],[2.96584845 0.19370331],[2.09178228 2.01067236],[2.27427962 0.7411953 ],[1.79562433 1.55763074],[0. 0.]
_107_2489533.png,[ 0.18280235 -0.63068358],[0.67274977 0.73987009],[-0.85555212 -0.10918651],[0.23105475 2.39065883],[-1.69440148  1.13516857],[-0.68852459  3.42622951],[-2.32446644  2.29879369],[-0.7219301  2.7191463],[-1.49953603  2.2598206 ],[0. 0.]
_107_2829868.png,[-0.43228149 -0.35046077],[ 0.94414968 -0.32951689],[-0.51186819  0.67997766],[2.11700642 0.59033789],[0.09299078 1.84864563],[2.58196035 1.83356604],[0.81262217 2.79447082],[1.97123708 1.5302988 ],[1.24741692 2.05975984],[0. 0.]
_107_2923046.png,[ 0.23176745 -0.54347262],[0.76356086 0.44692447],[-0.99532832  0.09654814],[0.72774461 1.70672203],[-1.60576174  1.48092396],[0.59070854 2.87464314],[-1.45081754  2.68310407],[-0.06488451  2.32572022],[-0.99377109  2.12873086],[0. 0.]
_107_3062723.png,[ 0.12225705 -0.53291536],[0.72413793 0.68965517],[-0.84639498 -0.15673981],[0.33855799 2.06269592],[-1.69278997  0.86833856],[-0.57366771  2.84326019],[-2.27586207  1.78056426],[-0.55485893  2.2507837 ],[-1.36363636  1.81818182],[0. 0.]
_107_3831334.png,[ 0.39532494 -0.35859235],[0.57950167 0.58155664],[-0.97482661 -0.22296429],[0.16337015 1.69586437],[-1.95350629  0.73105574],[-0.37991266  2.65065502],[-2.17313126  1.8191626 ],[-0.84073979  2.01798099],[-1.60981248  1.54405343],[0. 0.]
