path,index0,index1,index2,index3,index4,index5,index6,index7,index8,index9
_10_8807679.png,[ 0.11831248 -0.42720256],[0.55230237 0.83364386],[-0.67061485 -0.40644131],[-0.29531541  1.73955283],[-1.55496407  0.2575193 ],[-0.68778281  0.55656109],[-1.89712537  1.10154378],[-1.05589566  1.9144264 ],[-1.77415491  1.3898057 ],[0. 0.]
_10_9115865.png,[ 0.32703102 -0.2971935 ],[0.67001477 0.22038405],[-0.99704579  0.07680945],[0.68153619 1.71994092],[-1.18227474  1.26085672],[0.39793205 2.74623338],[-0.01861152  0.91610044],[0.17991137 2.47769572],[-0.79320532  2.37666174],[0. 0.]
_10_9204537.png,[-0.1020518 -0.4366214],[ 0.65687623 -0.39534605],[-0.55482443  0.83196746],[1.75282646 0.57085601],[0.31177843 1.76299575],[2.27540827 1.44912365],[0.72794162 0.67189089],[2.08177305 1.57905127],[1.35389125 2.28432135],[0. 0.]
_110_1436772.png,[ 0.77161998 -0.12789281],[-0.85261876  0.5225335 ],[ 0.08099878 -0.39464068],[-1.0864799  -0.98842875],[-0.49360536 -1.886419  ],[ 0.11753959 -0.67417783],[-0.2953715  -1.86540804],[-2.42478685 -2.18788063],[-1.51857491 -2.52040195],[0. 0.]
_110_1656660.png,[-0.31905439 -0.79505866],[ 0.39441877 -0.2020974 ],[-0.07536438  0.99715606],[ 2.21382865 -0.4164593 ],[1.57874156 0.66334874],[ 1.87895485 -0.54230359],[ 0.73782439 -0.30234625],[3.11553502 0.43832208],[3.14219694 1.23178102],[0. 0.]
_110_2061956.png,[ 0.06841082 -0.75393318],[0.31553827 0.94891285],[-0.38394909 -0.19497967],[-1.27806258  0.63549585],[-1.93777621 -0.0862648 ],[-0.60137882 -0.3026339 ],[-2.11755347 -0.31430087],[-2.74332685  1.64415768],[-2.84090507  0.68852749],[0. 0.]
_110_2587228.png,[ 0.75577675 -0.31674369],[0.24386776 0.29008176],[-0.99964451  0.02666193],[0.74617846 1.96338429],[-0.22058301  1.45627444],[0.8629577  1.72182723],[0.52755066 0.56629932],[-0.0792748   3.05439033],[-0.87699964  3.22502666],[0. 0.]
_110_3724668.png,[-0.81939502 -0.17793594],[-0.00266904 -0.39145907],[0.82206406 0.56939502],[ 0.54982206 -1.8594306 ],[ 1.17170819 -1.14946619],[ 0.41903915 -2.04092527],[ 0.01601423 -0.90124555],[ 1.86298932 -2.76156584],[ 2.66103203 -2.46530249],[0. 0.]
_110_3772327.png,[-0.39979842 -0.71560558],[ 0.30824794 -0.28019486],[0.09155048 0.99580044],[ 1.91483286 -0.65664371],[1.69057618 0.45456073],[ 1.77120779 -0.78767008],[ 0.60406518 -0.43137914],[ 2.96002016 -0.07156056],[3.24626239 0.76852007],[0. 0.]
_110_4444234.png,[-0.51962225 -0.67303253],[ 0.2956978  -0.30157398],[0.22392445 0.97460651],[ 1.93011542 -0.88898216],[1.88478489 0.0749213 ],[ 1.68583421 -0.86128017],[ 0.77733473 -0.41804827],[ 3.18048269 -0.22665268],[3.58279119 0.59370409],[0. 0.]
_110_5115198.png,[-0.16955017 -0.80709343],[0.55709343 0.83044983],[-0.38754325 -0.0233564 ],[-0.9532872   1.22491349],[-1.76816609  0.69031142],[-0.62370242 -0.04930796],[-1.98356401  0.62543253],[-1.81747405  2.56401384],[-2.32871972  1.74134948],[0. 0.]
_110_5252824.png,[ 0.44977952 -0.71386575],[0.3733464  0.14600686],[-0.82312592  0.56785889],[1.70284174 1.25649192],[0.65482607 1.68128368],[1.74767271 1.24252817],[0.76800588 0.46570309],[1.68740813 2.78588927],[1.10975012 3.45761881],[0. 0.]
_110_5765710.png,[-0.29628246 -0.73528862],[0.72762937 0.68597048],[-0.43134691  0.04931814],[-0.72501401  1.34447973],[-1.66990473  1.05753783],[-0.68242107  0.12609752],[-1.75396974  0.93592378],[-1.53540071  3.05212031],[-2.20736036  2.30001868],[0. 0.]
_110_599109.png,[ 0.74463653 -0.27494272],[-0.76004999  0.64986461],[ 0.01541346 -0.37492189],[-1.27869194 -1.00479067],[-0.79379296 -1.6915226 ],[-0.07894189 -0.75546761],[-0.80254114 -1.96521558],[-3.02207873 -1.97646324],[-2.1885024  -2.46886065],[0. 0.]
_110_608663.png,[-0.74590712 -0.0556298 ],[-0.13347812 -0.42048112],[0.87938523 0.47611093],[ 0.37921818 -1.97059806],[ 0.9405279 -1.0283996],[ 0.23738724 -1.72652857],[-0.10491146 -0.53324424],[ 1.4056131  -2.39057802],[ 2.15686602 -2.04026061],[0. 0.]
_110_6943090.png,[ 0.47233584 -0.63681378],[0.40322928 0.15371367],[-0.87556512  0.48310011],[1.46953714 1.46996771],[0.43552207 1.69085038],[1.532831   1.36275565],[0.68223897 0.35457481],[1.61743811 2.75005382],[0.86372443 3.3532831 ],[0. 0.]
_110_7010927.png,[-0.60003293 -0.48312202],[0.95257698 0.30429771],[-0.35254405  0.1788243 ],[-0.01564301  1.51704265],[-0.94631978  1.48888523],[-0.55211592  0.45941051],[-1.15428948  1.57335748],[-0.02799275  3.34628684],[-1.01350239  2.91997365],[0. 0.]
_110_7014734.png,[0.69230769 0.30769231],[-1.000000e+00  6.123234e-17],[ 0.30769231 -0.30769231],[-0.34615385 -1.34615385],[ 0.53846154 -1.73076923],[ 0.42307692 -0.42307692],[ 0.73076923 -1.61538462],[-1.03846154 -2.84615385],[-0.11538462 -2.69230769],[0. 0.]
_110_7498711.png,[ 0.29103283 -0.74579664],[ 0.34867894 -0.02281825],[-0.63971177  0.76861489],[1.81385108 0.60288231],[0.94795837 1.05564452],[1.85228183 0.58486789],[0.87710168 0.10448359],[2.13931145 1.99719776],[1.72257806 2.70816653],[0. 0.]
_110_9123869.png,[ 0.77787216 -0.20174135],[-0.79443619  0.60734763],[ 0.01656403 -0.40560629],[-1.21745594 -1.18793799],[-0.63962625 -1.79889573],[-0.06880442 -0.9305585 ],[-0.68294755 -2.19961775],[-2.53557018 -2.21873009],[-1.76343173 -2.66468465],[0. 0.]
_110_9124930.png,[ 0.71622642 -0.35320755],[-0.60875472  0.79335849],[-0.1074717  -0.44015094],[-1.31018868 -0.54566038],[-1.12362264 -1.50067925],[-0.04090566 -0.55516981],[-1.07335849 -1.64875472],[-3.00558491 -0.98354717],[-2.34264151 -1.63924528],[0. 0.]
_110_9237043.png,[ 0.54362416 -0.58053691],[-0.34228188  0.93959732],[-0.20134228 -0.3590604 ],[-1.47986577 -0.11409396],[-1.61744966 -1.16778523],[-0.30872483 -0.58389262],[-1.66778523 -1.38255034],[-3.16107383 -0.08724832],[-2.7147651  -0.94966443],[0. 0.]
_110_9961034.png,[ 0.70248512 -0.42667133],[-0.57122856  0.82079104],[-0.13125656 -0.39411971],[-1.44539727 -0.4240462 ],[-1.28526426 -1.40322016],[-0.25673784 -0.46289814],[-1.19653483 -1.40479524],[-3.17115856 -0.6419321 ],[-2.56107805 -1.2740637 ],[0. 0.]
_111_1024952.png,[ 0.35572724 -0.60127645],[ 0.43432986 -0.0117568 ],[-0.7900571   0.61303325],[1.86832382 0.93550554],[0.57037286 1.58548875],[1.83254955 1.07104468],[0.74420558 0.29308028],[1.73228082 2.33825999],[1.1477998  3.03157541],[0. 0.]
_111_1861211.png,[-0.53249097 -0.55054152],[0.90974729 0.41516245],[-0.37725632  0.13537906],[-0.05234657  1.64079422],[-1.25631769  1.37906137],[-0.61913357  0.64801444],[-1.40252708  1.65162455],[-0.17870036  3.22202166],[-1.03790614  2.77436823],[0. 0.]
_111_1865478.png,[ 0.50185742 -0.57580046],[0.38351318 0.11091456],[-0.8853706  0.4648859],[1.48257562 1.4015567 ],[0.31080842 1.6493897 ],[1.67574739 1.51830886],[0.57615425 0.39218114],[1.35149478 3.03661773],[0.47903768 3.49831948],[0. 0.]
_111_2321333.png,[0.73913043 0.26086957],[-1.000000e+00  6.123234e-17],[ 0.26086957 -0.26086957],[-0.43478261 -1.73913043],[ 0.52173913 -1.95652174],[ 0.43478261 -0.82608696],[ 0.65217391 -2.43478261],[-1.2173913  -3.56521739],[-0.26086957 -3.43478261],[0. 0.]
_111_2548461.png,[-0.76910828 -0.28503185],[-0.07165605 -0.25636943],[0.84076433 0.54140127],[ 0.53980892 -1.88535032],[ 1.66719745 -1.06847134],[ 0.72850318 -2.22691083],[ 0.26990446 -0.81767516],[ 2.46257962 -1.6727707 ],[ 3.20780255 -1.05652866],[0. 0.]
_111_2729560.png,[-0.324518   -0.68657226],[0.67206961 0.74048797],[-0.34755161 -0.05391571],[-0.69970995  1.41869988],[-1.46852073  0.73536939],[-0.80464085  0.30080191],[-1.86213957  0.94676676],[-1.28681112  2.74441222],[-1.82886879  2.03292953],[0. 0.]
_111_3297611.png,[ 0.53229919 -0.57862303],[-0.28559286  0.95835104],[-0.24670633 -0.37972801],[-1.49872503  0.06268593],[-1.5478113  -1.10072248],[-0.56991075 -0.52061198],[-1.71355716 -1.24989375],[-3.27475563  0.24118147],[-2.8438164  -0.57097323],[0. 0.]
_111_3606421.png,[ 0.53062047 -0.55560032],[-0.35535858  0.93473006],[-0.17526189 -0.37912973],[-1.5918614  -0.33319903],[-1.43110395 -1.37510073],[-0.5004029  -0.77558421],[-1.62449637 -1.65551974],[-3.47139404 -0.43352135],[-2.81023368 -1.19983884],[0. 0.]
_111_3772792.png,[-0.72666068 -0.0040395 ],[-0.22845601 -0.29219031],[0.9551167 0.2962298],[-0.25 -2.25],[ 0.98877917 -1.42594255],[-0.05879713 -2.31193896],[-0.18536804 -0.87657092],[ 1.00897666 -3.05924596],[ 1.94210054 -2.91786355],[0. 0.]
_111_5018456.png,[ 0.31828482 -0.6112951 ],[-0.09325431  0.99564232],[-0.2250305  -0.38434722],[-1.49520655  0.39742025],[-1.74411713 -0.87589332],[-0.53146244 -0.42670385],[-1.82935332 -0.85183894],[-3.16018825  0.62802859],[-2.92382778 -0.23008541],[0. 0.]
_111_5068235.png,[ 0.09699571 -0.73261803],[ 0.34678112 -0.16351931],[-0.44377682  0.89613734],[1.96137339 0.43776824],[1.23133047 1.51158798],[2.16094421 0.67596567],[0.83476395 0.20600858],[2.5304721  1.68798283],[2.06180258 2.59957082],[0. 0.]
_111_5361476.png,[-0.66460075 -0.40544826],[0.98587489 0.16748342],[-0.32127414  0.23796483],[0.09296627 1.75482848],[-0.71130009  1.43398674],[-0.34851542  0.56096858],[-0.87604497  1.67310464],[0.77097146 2.7156241 ],[-0.07523782  2.46353416],[0. 0.]
_111_5458588.png,[-0.64955752  0.14336283],[-0.34159292 -0.27610619],[0.99115044 0.13274336],[-0.43716814 -1.84247788],[ 0.73097345 -1.36460177],[-0.51415929 -1.88761062],[-0.36017699 -0.59734513],[ 0.46548673 -2.78230088],[ 1.37876106 -2.68141593],[0. 0.]
_111_6058145.png,[-0.37743257 -0.58467054],[0.81939228 0.57323319],[-0.44195971  0.01143735],[-0.37026289  1.34909525],[-1.6039604   0.96039604],[-0.73489245  0.28900649],[-1.64134517  0.94861728],[-0.89262547  2.7461591 ],[-1.55991806  2.12495732],[0. 0.]
_111_6518560.png,[ 0.23025381 -0.7435533 ],[0.14071066 0.99005076],[-0.37096447 -0.24649746],[-1.52832487  0.95654822],[-1.97116751 -0.16365482],[-0.84913706 -0.15208122],[-2.06375635 -0.18741117],[-2.79532995  1.89461929],[-2.85928934  0.99005076],[0. 0.]
_111_6879431.png,[-0.69828393 -0.06427457],[-0.24898596 -0.25616225],[0.94726989 0.32043682],[ 0.03135725 -1.72901716],[ 0.94399376 -1.275039  ],[ 0.03088924 -1.95694228],[-0.11419657 -0.61372855],[ 0.96599064 -2.5625585 ],[ 1.95819033 -2.36131045],[0. 0.]
_111_6953224.png,[ 0.38295509 -0.6260911 ],[0.4024758  0.00714172],[-0.78543088  0.61894937],[1.54991271 1.00936359],[0.54054912 1.55927631],[1.77797175 1.09030313],[0.66910014 0.31471195],[1.58895413 2.27582923],[0.92858276 3.02475797],[0. 0.]
_111_7535459.png,[-0.60273973 -0.2739726 ],[-0.05479452 -0.47945205],[0.65753425 0.75342466],[ 0.98972603 -1.77739726],[ 1.49657534 -0.59246575],[ 0.97260274 -1.73972603],[ 0.20205479 -0.54452055],[ 2.09246575 -2.00342466],[ 2.91438356 -1.31164384],[0. 0.]
_111_7604399.png,[-0.48530091 -0.54132677],[0.9211944  0.38910266],[-0.43589349  0.1522241 ],[-0.27104818  1.40080037],[-1.38017547  1.25211636],[-0.61874711  0.30506388],[-1.51177467  1.33938741],[-0.31907034  3.1379098 ],[-1.1719255   2.66138218],[0. 0.]
_111_7661333.png,[0.7884581  0.03144542],[-0.95676255  0.29087011],[ 0.16830445 -0.32231553],[-0.82973021 -1.30909416],[ 0.01179203 -1.92067179],[ 0.18277649 -0.77041272],[ 0.01018403 -2.20421654],[-1.94246918 -2.52206539],[-0.92299446 -2.75469001],[0. 0.]
_112_1253689.png,[ 0.3375 -0.7375],[0.4625 0.1375],[-0.8  0.6],[1.725 1.175],[0.475 1.55 ],[1.7125 1.3875],[0.6625 0.3625],[1.7375 2.7125],[1.025 3.325],[0. 0.]
_112_1823237.png,[-0.41266968 -0.66606335],[ 0.31764706 -0.32941176],[0.09502262 0.99547511],[ 1.49321267 -0.84253394],[1.3438914  0.22171946],[ 1.97104072 -1.0081448 ],[ 0.59457014 -0.51402715],[ 2.93755656 -0.51131222],[3.1520362  0.39276018],[0. 0.]
_112_2210180.png,[ 0.55368693 -0.48124191],[0.41397154 0.22897801],[-0.96765847  0.25226391],[1.03783959 1.49514877],[-0.15944373  1.45633894],[1.0106727  1.88324709],[0.4576326  0.56953428],[0.73415265 2.72639069],[-0.14974127  3.03201811],[0. 0.]
_112_2328775.png,[-0.27109611 -0.70456564],[0.74098419 0.67152247],[-0.46988808  0.03304317],[-0.49973352  1.22153136],[-1.521407    0.87031444],[-0.7486232   0.31124534],[-1.74258305  0.99928939],[-1.18138213  2.54432404],[-1.74631373  1.89785042],[0. 0.]
_112_2828168.png,[-0.24926279 -0.70320902],[ 0.41630529 -0.28274068],[-0.1670425  0.9859497],[ 1.88274068 -0.38369471],[1.12558543 0.6180399 ],[ 1.99410234 -0.37432784],[ 0.58334779 -0.26869037],[2.77779705 0.30841284],[2.7538595  1.25967042],[0. 0.]
_112_3491968.png,[ 0.80241741 -0.1711523 ],[-0.7650282   0.64399678],[-0.0373892  -0.47284448],[-1.27413376 -0.75132957],[-0.74810637 -1.7540693 ],[-0.1906527  -0.78178888],[-0.8622079 -1.9556809],[-2.49202256 -1.64480258],[-1.73440774 -2.12393231],[0. 0.]
_112_3663406.png,[-0.68182512 -0.2948268 ],[ 0.09964902 -0.51823592],[0.5821761  0.81306272],[ 1.17091409 -1.46772471],[ 1.39066077 -0.35479933],[ 1.15489089 -1.51762552],[ 0.23332825 -0.61620632],[ 2.31588585 -1.58766977],[ 2.88860064 -0.918358  ],[0. 0.]
_112_3844361.png,[-0.65278297 -0.4693687 ],[0.99066119 0.13634666],[-0.33787822  0.33302204],[0.28184535 1.4850579 ],[-0.71666044  1.66324244],[-0.48860665  0.73365708],[-0.86458722  2.02297348],[0.4701158 2.9363093],[-0.38046321  2.75476279],[0. 0.]
_112_4706952.png,[-0.3743825 -0.6838391],[0.82921665 0.55892731],[-0.45483416  0.12491179],[-0.37649965  1.23218066],[-1.36414961  1.05539873],[-0.68877911  0.34509527],[-1.62455893  1.22582922],[-0.81580805  2.80628088],[-1.42342978  2.20395201],[0. 0.]
_112_4723156.png,[ 0.03774319 -0.79610895],[ 0.45797665 -0.07237354],[-0.49571984  0.86848249],[1.93579767 0.47276265],[1.02178988 1.14863813],[2.01984436 0.61750973],[ 0.53618677 -0.02101167],[2.40622568 1.69961089],[2.02217899 2.45486381],[0. 0.]
_112_6209976.png,[-0.7290724  -0.26640271],[ 0.09558824 -0.50735294],[0.63348416 0.77375566],[ 1.0780543  -1.58144796],[ 1.27828054 -0.42081448],[ 1.04581448 -1.59671946],[ 0.14309955 -0.52432127],[ 2.06221719 -1.82579186],[ 2.74604072 -1.18608597],[0. 0.]
_112_6338528.png,[ 0.45816619 -0.58939828],[0.46848138 0.21346705],[-0.92664756  0.37593123],[1.34355301 1.32320917],[-0.01547278  1.29570201],[1.2730659  1.33696275],[0.51747851 0.27707736],[1.02808023 2.51891117],[0.17363897 3.01489971],[0. 0.]
_112_6937523.png,[-0.55317919 -0.54566474],[0.9433526  0.33179191],[-0.39017341  0.21387283],[-0.02687861  1.30028902],[-1.11849711  1.47976879],[-0.57485549  0.43843931],[-1.1783237   1.61589595],[0.01907514 3.17398844],[-0.93381503  2.75520231],[0. 0.]
_112_7050738.png,[-0.48382353 -0.63529412],[0.90588235 0.42352941],[-0.42205882  0.21176471],[-0.13529412  1.35882353],[-1.26029412  1.35882353],[-0.57205882  0.51176471],[-1.34411765  1.54852941],[-0.36911765  2.97352941],[-1.13235294  2.47058824],[0. 0.]
_112_7124791.png,[-0.63606504 -0.40959107],[ 0.16160289 -0.47068484],[0.47446214 0.88027591],[ 1.27410084 -1.2841189 ],[ 1.34258499 -0.12382986],[ 1.36623419 -1.36344227],[ 0.22762358 -0.4312695 ],[ 2.4871079  -1.36590573],[ 3.0295615  -0.54951552],[0. 0.]
_112_7631261.png,[ 0.16158071 -0.74870308],[ 0.46460177 -0.03097345],[-0.62618248  0.77967653],[1.84604821 0.62175771],[1.10817821 1.13991456],[1.89136405 0.88770217],[0.6609704  0.12145255],[2.17287153 1.90341776],[1.67943241 2.67424474],[0. 0.]
_112_7741934.png,[ 0.56967509 -0.48050542],[0.40722022 0.266787  ],[-0.97689531  0.21371841],[0.88375451 1.67472924],[-0.26859206  1.51552347],[0.90541516 1.87509025],[0.39314079 0.51155235],[0.5599278  2.80433213],[-0.25126354  3.17581227],[0. 0.]
_112_79141.png,[-0.58053691 -0.45637584],[ 0.23825503 -0.48322148],[0.34228188 0.93959732],[ 1.43959732 -1.34228188],[ 1.40939597 -0.01342282],[ 1.58724832 -1.33892617],[ 0.42281879 -0.60402685],[ 2.74161074 -1.13087248],[ 3.2114094  -0.30201342],[0. 0.]
_112_941542.png,[-0.61761896 -0.50449073],[0.98127269 0.19262373],[-0.36365374  0.311867  ],[0.19644563 1.40798777],[-0.84635964  1.84827059],[-0.51958723  0.63004013],[-1.0114657   1.83221861],[0.41142748 3.05388878],[-0.48060386  2.80049685],[0. 0.]
_112_949933.png,[ 0.32144476 -0.67795073],[0.05213843 0.99863987],[-0.37358319 -0.32068913],[-1.26628381  0.45912045],[-1.73462294 -0.4938794 ],[-0.65694423 -0.18286232],[-1.86292882 -0.41227142],[-2.65769986  1.12150521],[-2.54979598  0.25782076],[0. 0.]
_113_1423449.png,[-0.70850684 -0.18441404],[ 0.50898275 -0.79547888],[0.19952409 0.97989292],[ 1.69006544 -0.84473528],[1.59048186 1.39785842],[ 1.61225461 -0.23224271],[1.50446163 0.31350387],[ 2.7451517  -0.06734087],[2.56632957 0.92742415],[0. 0.]
_113_1438443.png,[-0.75624842  0.16447867],[ 0.1806362  -0.98220146],[0.57561222 0.8177228 ],[ 1.67798536 -1.30636203],[1.89989902 0.97336531],[ 1.62875536 -0.04077253],[1.72835143 0.35268871],[ 2.83148195 -0.82163595],[2.90646301 0.20462005],[0. 0.]
_113_1512809.png,[-0.53144016 -0.43610548],[ 0.79918864 -0.52738337],[-0.26774848  0.96348884],[ 1.92190669 -0.26064909],[0.69269777 1.7535497 ],[1.52434077 0.32150101],[1.1703854 0.7505071],[2.31744422 0.83874239],[1.81947262 1.65720081],[0. 0.]
_113_1704236.png,[ 0.27252601 -0.70334293],[0.72548151 0.64024795],[-0.99800753  0.06309497],[0.57504981 1.87657737],[-1.55556785  1.40701793],[0.03176887 1.67268098],[-0.41587337  1.49734337],[-0.24684525  2.84990038],[-1.20422847  2.53276511],[0. 0.]
_113_1799196.png,[-0.47030059 -0.62936862],[ 0.98159068 -0.19099669],[-0.51129009  0.82036531],[1.89371494 1.02229254],[-0.10743564  2.01035524],[0.70717676 1.46195887],[0.36976845 1.71134762],[1.90018697 2.21443981],[1.00359557 2.66230404],[0. 0.]
_113_2160200.png,[ 0.40715823 -0.66926803],[0.58315393 0.80812702],[-0.99031216 -0.13885899],[0.21340151 2.10791173],[-1.77906351  1.16657696],[-0.28552207  1.75914962],[-0.68514532  1.48708288],[-0.74246502  2.80866523],[-1.61598493  2.32911733],[0. 0.]
_113_2688506.png,[-0.68891442 -0.2459506 ],[ 0.77920735 -0.62676623],[-0.09029294  0.87271683],[ 2.02745549 -0.18012636],[0.74405514 1.4992533 ],[1.22963814 0.7486502 ],[1.07248708 1.07673751],[2.46927053 0.68696152],[2.00505457 1.49821941],[0. 0.]
_113_3110067.png,[ 0.66625156 -0.2615193 ],[0.0871731  0.91905355],[-0.75342466 -0.65753425],[-0.76836862  1.65504359],[-2.13574097 -0.15317559],[-1.10460772  1.18804483],[-1.37733499  0.64259029],[-2.08343711  1.70734745],[-2.53549191  0.82191781],[0. 0.]
_113_3553519.png,[-0.69395018 -0.22064057],[ 0.57839648 -0.77266067],[0.11555369 0.99330124],[ 1.75340172 -0.75382039],[1.51444421 1.49916265],[ 1.65857233 -0.13962738],[1.47456563 0.43625707],[2.80280511 0.09838811],[2.53433117 1.09221269],[0. 0.]
_113_3702249.png,[ 0.33790368 -0.59195467],[0.56124646 0.82764873],[-0.89915014 -0.23569405],[-0.08022663  1.96951841],[-1.78606232  0.41461756],[-0.87331445  1.0792068 ],[-1.29484419  0.78345609],[-1.20441926  2.38560907],[-1.98934844  1.75263456],[0. 0.]
_113_3850035.png,[-0.00439202 -0.76910528],[0.90400301 0.3324131 ],[-0.89961099  0.43669218],[1.24808633 1.52917556],[-0.92859832  1.96059731],[0.67624545 1.59166771],[0.09687539 1.62140796],[0.84151085 2.76057222],[-0.17116326  2.85543983],[0. 0.]
_113_3897703.png,[ 0.73576977 -0.21902458],[-0.14325735  0.98968547],[-0.59251242 -0.77066089],[-1.32216987  1.69680377],[-2.08850121 -0.32637209],[-1.46848338  1.0622692 ],[-1.55864001  0.64777792],[-2.38456641  1.45231122],[-2.67910353  0.54310455],[0. 0.]
_113_461984.png,[-0.04777527 -0.64957966],[0.89829813 0.12364158],[-0.85052286  0.52593808],[1.40608981 1.02142711],[-0.80223498  1.80695099],[0.80079967 1.22503588],[0.17059668 1.34098831],[1.04962067 2.32273939],[0.03126922 2.51742875],[0. 0.]
_113_4923865.png,[ 0.24351875 -0.66536622],[0.75018877 0.55336018],[-0.99370753  0.11200604],[0.74528064 1.66599547],[-1.52680594  1.42285427],[0.1347848  1.59916939],[-0.44966021  1.39604833],[-0.13705009  2.76050843],[-1.13038007  2.47923484],[0. 0.]
_113_5260468.png,[-0.14761684 -0.69967608],[0.93937992 0.08884776],[-0.79176307  0.61082832],[1.50717261 1.05437298],[-0.53771402  1.95603887],[0.95742712 1.24178621],[0.41739935 1.35770477],[1.32253586 2.41277186],[0.36534012 2.70499769],[0. 0.]
_113_5455491.png,[ 0.0127321  -0.73952255],[0.90238727 0.33633952],[-0.91511936  0.40318302],[1.20477454 1.47267905],[-0.99151194  1.8403183 ],[0.61750663 1.5331565 ],[0.04774536 1.52679045],[0.7193634  2.61697613],[-0.2801061   2.66949602],[0. 0.]
_113_6062288.png,[-0.25600231 -0.75036159],[0.9927683  0.12004628],[-0.73676598  0.6303153 ],[1.4800405  1.63132774],[-0.71333526  2.04136535],[0.27856523 1.77581718],[-0.16227943  1.89383859],[1.15417992 2.84061325],[0.16661846 3.03413364],[0. 0.]
_113_6579935.png,[ 0.3620759  -0.64677484],[0.54914845 0.83572482],[-0.91122435 -0.18894998],[-0.06356444  2.04465603],[-1.7423897   0.54686871],[-0.86053373  1.18050154],[-1.27209334  0.91900228],[-0.98605337  2.21805015],[-1.66796299  1.65280944],[0. 0.]
_113_7072992.png,[ 0.55879031 -0.48073786],[0.34082068 0.91743004],[-0.89961099 -0.43669218],[-0.34094617  1.93311582],[-2.00715272  0.48111432],[-0.75693312  1.49265905],[-1.06713515  1.0420379 ],[-1.57234283  2.3396913 ],[-2.27067386  1.6274313 ],[0. 0.]
_113_791982.png,[-0.67426355 -0.22851255],[ 0.75172748 -0.65947388],[-0.07746394  0.88798642],[ 2.09770881 -0.17796096],[0.82810038 1.60589162],[1.29470239 0.68905322],[1.10195175 1.11455934],[2.69050794 0.83416172],[2.18899261 1.65826161],[0. 0.]
_11_1172763.png,[ 0.09990904 -0.53623408],[0.33959976 0.94057004],[-0.43950879 -0.40433596],[-0.5172832   1.61552456],[-1.28092784 -0.06958763],[-0.71467556  0.48756822],[-2.00227411  0.09414797],[-1.17177077  1.41130988],[-1.41464524  0.66631292],[0. 0.]
_11_1761633.png,[-0.57033318 -0.03623533],[ 0.92182941 -0.38759585],[-0.35149623  0.42383117],[1.81468413 0.28947547],[0.14419488 1.25663296],[0.65189659 0.52398724],[0.40170998 1.65847866],[1.64572165 0.7017032 ],[0.90472959 1.02761756],[0. 0.]
_11_1833366.png,[-0.0203103  -0.54978843],[0.52552891 0.85077574],[-0.50521862 -0.30098731],[-0.12440056  1.75754584],[-1.24019746  0.24104372],[-0.60719323  0.70944993],[-1.88928068  0.62905501],[-0.81198872  1.74908322],[-1.19746121  1.04372355],[0. 0.]
_11_318576.png,[ 0.51425398 -0.23620881],[0.47848945 0.35646057],[-0.99274343 -0.12025176],[0.3436505  1.30522029],[-1.49766753  0.96134765],[0.27278786 2.05094409],[-0.35609034  0.90092558],[-0.40118475  1.64820437],[-1.14535357  1.55157349],[0. 0.]
_11_405813.png,[-0.09049034 -0.55156018],[ 0.40341753 -0.39821694],[-0.31292719  0.94977712],[ 1.28647845 -0.01575037],[0.5179792  1.65720654],[1.9038633  0.17592868],[0.76983655 0.54947994],[1.37206538 0.72020802],[1.16300149 1.44591382],[0. 0.]
_11_5988022.png,[-0.55909119  0.00724324],[ 0.87321241 -0.48733981],[-0.31412122  0.48009658],[1.68111187 0.18052374],[0.19680555 1.22522132],[0.63715718 0.57407293],[0.53500898 1.86894075],[1.63003776 0.82795765],[0.94657339 1.20089148],[0. 0.]
_11_6476631.png,[-0.26326018 -0.49437201],[0.85423921 0.51988015],[-0.59097903 -0.02550814],[0.65211758 1.64078063],[-1.00202446  0.84055389],[-0.21175804  0.921937  ],[-1.38075958  1.49137582],[0.02704672 1.97020002],[-0.62790509  1.50619483],[0. 0.]
_11_6480390.png,[-0.44781306 -0.31887358],[0.99412822 0.10820851],[-0.54631516  0.21066507],[1.24146195 1.12162972],[-0.54775315  1.09430797],[0.18867585 0.80868784],[-0.58298382  1.74355902],[0.89670461 1.47501498],[0.08639904 1.4077891 ],[0. 0.]
_11_6990425.png,[ 0.0103211  -0.53440367],[ 0.54013761 -0.30045872],[-0.55045872  0.83486239],[1.25229358 0.32568807],[0.05676606 1.74827982],[1.81995413 0.68348624],[0.54873853 0.73337156],[1.13704128 1.02236239],[0.72419725 1.64850917],[0. 0.]
_11_7327141.png,[-0.08597285 -0.54072398],[0.63348416 0.77375566],[-0.54751131 -0.23303167],[0.08936652 1.70022624],[-1.16063348  0.45022624],[-0.47285068  0.7760181 ],[-1.6821267   0.94004525],[-0.44117647  1.76470588],[-0.97624434  1.11651584],[0. 0.]
_11_7801489.png,[ 0.53275178 -0.12561459],[0.42141158 0.42490087],[-0.95416336 -0.29928628],[0.09904837 1.29444885],[-1.61363997  0.65376685],[-0.13814433  1.96082474],[-0.50047581  0.79722443],[-0.66249009  1.50214116],[-1.41213323  1.27922284],[0. 0.]
_11_7904948.png,[-0.37927896 -0.4339517 ],[0.94945747 0.31389569],[-0.57017851  0.120056  ],[0.98893945 1.48974449],[-0.75855793  1.1320966 ],[0. 1.],[-0.97738887  1.85957298],[0.53342667 1.95029751],[-0.23962198  1.69870494],[0. 0.]
