path,index0,index1,index2,index3,index4,index5,index6,index7,index8
_24_8811455.png,[ 0.05499362 -0.00892402 -0.20641911],[0.04470331 0.07471825 0.15843697],[-0.09941863 -0.06676409  0.03602251],[0.02594112 0.20086022 0.20069682],[-0.23817012  0.00565089 -0.04631465],[-0.05401688  0.23781914 -0.03602251],[-0.2045041   0.09209896 -0.26244969],[-0.15983942  0.24533345  0.40139364],[-0.23593019  0.17816413  0.30876434]
_24_904238.png,[ 0.05944912 -0.00805424 -0.22832064],[0.04537876 0.08867029 0.19092329],[-0.10482787 -0.08598238  0.04168736],[0.0005062  0.25383275 0.19836798],[-0.31089309 -0.0234822  -0.10594653],[-0.1136426   0.29213545 -0.07889635],[-0.28195515  0.09260705 -0.33587305],[-0.22635717  0.26665656  0.67850865],[-0.30760277  0.1809395   0.58383302]
_24_949790.png,[ 0.06442148  0.01561892 -0.25539162],[0.00915048 0.11353957 0.18242259],[-0.07357196 -0.13388934  0.08218282],[-0.10850208  0.26446991  0.21693148],[-0.29392494 -0.16691185 -0.0510427 ],[-0.24439546  0.25371351 -0.06635551],[-0.32112863 -0.03577129 -0.31136048],[-0.36083977  0.18798689  0.64569018],[-0.40980641  0.04909172  0.59975175]
_25_1198494.png,[ 0.01541906 -0.08326292 -0.21548458],[ 0.05324111  0.07074627 -0.11277698],[-0.06866016  0.01303027  0.33961902],[-0.01298189  0.30808816 -0.18272663],[-0.18197834  0.18603518  0.57391603],[-0.21605581  0.5233326  -0.26765591],[-0.2741266   0.30043812  0.3731741 ],[-0.14372811  0.42318656  0.28052398],[-0.24665599  0.3678976   0.55847435]
_25_1728478.png,[ 0.07883553 -0.07282386 -0.2339924 ],[0.02668098 0.09024133 0.50863428],[-0.14124    -0.02454775 -0.40624591],[-0.13174639  0.39564605  0.97064862],[-0.33762203  0.25446256 -0.53649269],[-0.18714837  0.66034814  0.49617821],[-0.36057621  0.5969105  -0.70395283],[-0.27842261  0.6683838   0.71015506],[-0.41028202  0.60318307 -0.03411225]
_25_3349822.png,[-0.00804192 -0.10796737 -0.29614387],[ 0.10250128  0.05093622 -0.22085306],[-0.09445936  0.05932195  0.5243555 ],[ 0.10654668  0.45526714 -0.49544587],[-0.20057394  0.44821791  1.06111241],[-0.09686575  0.80693887 -0.65929411],[-0.24845228  0.76599697  0.60467803],[-0.0472956   0.80406279  0.06631953],[-0.2309702   0.78156166  0.81534005]
_25_3517639.png,[ 0.04418433 -0.08489696 -0.24027722],[ 0.04619491  0.08511432 -0.19398528],[-9.03792434e-02 -2.33470049e-04  4.66473046e-01],[-0.12287781  0.36569944 -0.37789614],[-0.30801361  0.21371791  0.79149899],[-0.39948126  0.49501576 -0.51179634],[-0.49679247  0.39963611  0.45228514],[-0.38603373  0.51638511 -0.06546232],[-0.48334494  0.42100545  0.4701385 ]
_25_3601809.png,[ 0.06182888 -0.00858651 -0.13276376],[-0.01736034  0.05476711  0.26552752],[-0.04446854 -0.04797119 -0.14150255],[-0.14382753  0.11057023  0.38006306],[-0.19555868  0.00067045 -0.17052259],[-0.2290276   0.1715393   0.19797962],[-0.2976445   0.11696023 -0.23988771],[-0.27308125  0.16115035  0.27168006],[-0.30024916  0.09544069  0.00289021]
_25_4591512.png,[ 0.03529203 -0.05044524 -0.16491938],[ 0.02439291  0.05745602 -0.10251745],[-0.05968494 -0.00738843  0.28238737],[-0.09474971  0.18364088 -0.17099214],[-0.1806845   0.08506157  0.4404343 ],[-0.25424016  0.23688141 -0.259079  ],[-0.2879018   0.16327439  0.27462374],[-0.23560298  0.24732577  0.04663422],[-0.27970898  0.19235592  0.32643954]
_25_4644814.png,[ 0.05944691 -0.03825846 -0.15431238],[0.00305763 0.06758996 0.3220952 ],[-0.06881378 -0.0324795  -0.1925406 ],[-0.11958256  0.19521284  0.48701446],[-0.2024339   0.1025146  -0.25483315],[-0.19595326  0.31916925  0.23784427],[-0.25700403  0.28724698 -0.35110345],[-0.22276888  0.32826046  0.36809232],[-0.28752941  0.27128585  0.00566296]
_25_5147350.png,[ 0.04057569 -0.07204981 -0.22712526],[ 0.02806739  0.07728702 -0.11833417],[-0.06864308 -0.00541061  0.35806276],[-0.10921019  0.27774683 -0.15889087],[-0.23014239  0.12028099  0.63311899],[-0.36103832  0.41411304 -0.24689196],[-0.33349157  0.20272588  0.40578283],[-0.27468608  0.35667513  0.19311352],[-0.34306455  0.28009124  0.55978475]
_25_5329153.png,[ 0.06671283 -0.0389756  -0.16711457],[0.01492072 0.07175299 0.2845316 ],[-0.08784441 -0.03607436 -0.14049143],[-0.07796385  0.21124857  0.45519223],[-0.22910564  0.10364303 -0.16858971],[-0.16287497  0.32317687  0.24726491],[-0.28190492  0.30341574 -0.26412388],[-0.20671998  0.32518386  0.39899566],[-0.28283122  0.2674443   0.1180128 ]
_25_5730439.png,[ 0.03048629 -0.07763985 -0.22947848],[ 0.05216068  0.06693091 -0.1630505 ],[-0.08264698  0.01131378  0.41263908],[-0.07902903  0.31371195 -0.27723466],[-0.249942    0.19772327  0.72081012],[-0.30701113  0.45707866 -0.38812852],[-0.40129924  0.36665964  0.42773348],[-0.27164257  0.45905527  0.05544693],[-0.36691898  0.38632052  0.51486437]
_25_6334251.png,[ 0.04538285 -0.05461458 -0.19451502],[ 0.02774125  0.0756251  -0.13142907],[-0.0731241  -0.0222663   0.34849176],[-0.13310444  0.21499988 -0.25053524],[-0.24004597  0.07604731  0.53319038],[-0.34118266  0.25604932 -0.37259087],[-0.39138739  0.16341861  0.28907912],[-0.3287938   0.27561956  0.        ],[-0.38160877  0.18885861  0.37259087]
_25_6827260.png,[ 0.0651564  -0.02974563 -0.15184106],[-0.00296187  0.06800334  0.30368213],[-0.06219453 -0.04067932 -0.1631852 ],[-0.12502746  0.16926803  0.43775842],[-0.2146395   0.05945289 -0.21640133],[-0.19887832  0.27828669  0.20979366],[-0.28511296  0.21536451 -0.31551644],[-0.24812244  0.27083498  0.28412999],[-0.3030951   0.20566119 -0.02312686]
_25_7690655.png,[ 0.05304872 -0.0772794  -0.21374895],[0.02561277 0.07504419 0.42993238],[-0.09587828  0.00107527 -0.2830787 ],[-0.0716847   0.31989296  0.72398003],[-0.21329782  0.24666704 -0.35071697],[-0.11254497  0.52849543  0.38578867],[-0.22211503  0.54602234 -0.43338597],[-0.15329772  0.55408687  0.52858057],[-0.23845915  0.5244094   0.03256658]
_25_7943472.png,[ 0.00829739  0.04937064 -0.0045491 ],[-0.01325055 -0.02173498 -0.0046472 ],[ 0.00505796 -0.02848182  0.0092907 ],[-0.01395339  0.07572854 -0.05574421],[-0.0111721  -0.00535134  0.        ],[-0.05556712  0.19486632 -0.04180816],[-0.01631221  0.05914642 -0.04645351],[-0.01243952 -0.3253053   0.07897097],[ 0.00850817 -0.31527153  0.09755237]
_25_8927862.png,[ 0.05237837 -0.07419993 -0.20128666],[0.03619441 0.07399602 0.4247307 ],[-0.10522341 -0.00201381 -0.28934264],[-0.05000424  0.31564398  0.75085611],[-0.2224313   0.24452422 -0.37542806],[-0.09070033  0.50837973  0.42086202],[-0.20932511  0.51377177 -0.51172996],[-0.13090445  0.53059728  0.54281636],[-0.24364522  0.48409589 -0.0310864 ]
_25_8932081.png,[ 0.06239906 -0.0513037  -0.18245499],[0.02038522 0.07124505 0.35747724],[-0.09221778 -0.02352026 -0.20884017],[-0.07655279  0.23791208  0.55752868],[-0.21452084  0.13270845 -0.28715524],[-0.13407837  0.37254449  0.26664415],[-0.239726    0.33530598 -0.4325975 ],[-0.18871231  0.37964839  0.40089855],[-0.27189843  0.32574305 -0.01305251]
_25_9110377.png,[ 0.0232527  -0.13838194 -0.31778222],[ 0.11342782  0.10662215 -0.18563516],[-0.13668053  0.03343902  0.51851039],[ 0.00153657  0.54625152 -0.40491633],[-0.32575337  0.39182599  0.88655365],[-0.29348535  0.79671284 -0.67343979],[-0.49784949  0.71527449  0.38786722],[-0.23355902  0.81899314 -0.09803237],[-0.45559374  0.73371336  0.49016187]
_25_9117540.png,[ 0.06344334 -0.03825675 -0.10431506],[0.00319694 0.06641116 0.2917562 ],[-0.06664028 -0.03011436 -0.20142477],[-0.11568447  0.19173606  0.45042554],[-0.19312543  0.10564949 -0.24887325],[-0.16565026  0.31182928  0.29794685],[-0.25118682  0.31491454 -0.27516268],[-0.201539    0.33833332  0.25062588],[-0.25845738  0.29255283 -0.05433149]
_25_9687281.png,[ 0.06140438 -0.04420293 -0.21808412],[ 0.00846366  0.0866583  -0.16305355],[-0.06986804 -0.04471652  0.40917791],[-0.21594016  0.21271718 -0.31605717],[-0.29459848  0.04181173  0.64765814],[-0.4523071   0.21441578 -0.44040753],[-0.4758262   0.10648925  0.36786982],[-0.45936283  0.22826591 -0.05181265],[-0.50039059  0.13758672  0.39895741]
_26_1189049.png,[ 0.08261439 -0.07579327 -0.15908285],[-0.00408467  0.11832853 -0.05784831],[-0.07852973 -0.04498324  0.2324645 ],[-0.24520859  0.17428578 -0.11406227],[-0.33699351  0.00627525  0.16809176],[-0.34469835  0.00984093 -0.01800983],[-0.286725    0.16543393 -0.09004916],[-0.37698889  0.32414379  0.42623269],[-0.44737976  0.20236234  0.60633101]
_26_1311852.png,[ 0.07818599 -0.04133105 -0.18243868],[0.0046734  0.06770771 0.25372619],[-0.0882459  -0.02832511 -0.08650281],[-0.10767902  0.21229362  0.16502075],[-0.1946821   0.11663245 -0.170344  ],[-0.16047195  0.14417064 -0.19829106],[-0.11822215  0.19355623 -0.22224568],[-0.26675355  0.23800029  0.36464262],[-0.32265649  0.16737384  0.16102831]
_26_199210.png,[ 0.02955409 -0.11313651 -0.21989518],[ 0.06871531  0.10932968 -0.05497379],[-0.09826941  0.00405926  0.29266075],[-0.14485201  0.31357168 -0.18496244],[-0.32550817  0.1785694   0.24290249],[-0.33718447  0.18790407 -0.22507478],[-0.20788494  0.30654679 -0.14485011],[-0.18601377  0.53021252  0.39666645],[-0.32933124  0.44191545  0.61059891]
_26_2813576.png,[-0.01015032 -0.13499337 -0.20108635],[ 0.10339084  0.09347795 -0.10968346],[-0.09324052  0.04410808  0.32521116],[ 0.00339334  0.38571011 -0.26245364],[-0.24181063  0.33150958  0.31812562],[-0.23353645  0.35242745 -0.23859422],[-0.05936028  0.41053266 -0.04771884],[0.0243577  0.63746836 0.34993819],[-0.14470521  0.60757904  0.62034497]
_26_2925252.png,[ 0.00854569 -0.12614556 -0.21818441],[0.10124713 0.04174355 0.26135381],[-0.11857039  0.08808388 -0.06966379],[0.20187869 0.27065427 0.1639148 ],[-0.01764953  0.30829357 -0.16801267],[ 0.0349504   0.30288936 -0.11269142],[ 0.13934199  0.25624833 -0.11883823],[0.07327116 0.45913602 0.5388699 ],[-0.04795114  0.46081592  0.35446575]
_26_3623315.png,[ 0.03335027 -0.11144057 -0.16310009],[ 0.07333936  0.10412156 -0.00672578],[-0.10668963  0.00797837  0.18480078],[-0.11988211  0.30509409 -0.12423421],[-0.29221475  0.17921787  0.0773918 ],[-0.25708239  0.21830986 -0.16089348],[-0.14176102  0.26268558 -0.11201445],[-0.1403991   0.4257118   0.43787467],[-0.24910006  0.35151267  0.52341297]
_26_4317859.png,[ 0.02502676 -0.13587172 -0.22970781],[ 0.08984822  0.12002735 -0.03724992],[-0.11487497  0.01693093  0.28346629],[-0.10285765  0.39462514 -0.16370696],[-0.33988195  0.26481993  0.19644835],[-0.32887447  0.26123731 -0.19644835],[-0.16121807  0.36492571 -0.15552161],[-0.1301427   0.62871585  0.51567692],[-0.30164134  0.55062504  0.67938388]
_26_4519561.png,[ 0.05155462 -0.1007385  -0.19102877],[0.06325691 0.0683399  0.26983083],[-0.1239292   0.03300908 -0.1060453 ],[0.09396943 0.29975685 0.20030778],[-0.10879449  0.26227488 -0.20030778],[-0.05086194  0.27298402 -0.07658827],[ 0.05452627  0.27329368 -0.15317654],[-0.0883052   0.46257441  0.48898664],[-0.20937004  0.41742831  0.28867886]
_26_474178.png,[ 0.02991637 -0.10194003 -0.18812265],[0.0713998  0.04810867 0.25287911],[-0.10726465  0.05457154 -0.08743948],[0.12672765 0.25187984 0.17487895],[-0.07663405  0.25517013 -0.19430995],[-0.00382958  0.25816956 -0.11172822],[ 0.08809856  0.24542651 -0.20402545],[-2.30259665e-04  4.30428028e-01  4.42055131e-01],[-0.12671553  0.40868667  0.26717618]
_26_5369484.png,[ 0.12337951 -0.04019056 -0.14667529],[-0.06144201  0.10779879 -0.18517755],[-0.06193751 -0.06962676  0.35827821],[-0.33602366  0.05247922 -0.28218415],[-0.35204514 -0.17032604  0.30115452],[-0.35738563 -0.16562641 -0.04031202],[-0.35289961  0.00099689 -0.07588145],[-0.56267408  0.12874142  0.05928238],[-0.57784108 -0.02848262  0.52879887]
_26_5738119.png,[ 0.0987086  -0.0624426  -0.17572616],[-0.02828707  0.12130081 -0.05139161],[-0.07042153 -0.06192954  0.24408078],[-0.27267032  0.1567269  -0.16260267],[-0.32414626 -0.05317067  0.20788443],[-0.3095276  -0.04022561 -0.16877745],[-0.28002403  0.12674153 -0.05763133],[-0.44597687  0.26407832  0.36842883],[-0.49001035  0.13119179  0.54132281]
_26_7050381.png,[ 0.06490568 -0.08550705 -0.17400011],[ 0.01014435  0.11628304 -0.02801697],[-0.07505003 -0.03268877  0.21703637],[-0.18843883  0.21836832 -0.10697739],[-0.28567669  0.06199423  0.1771265 ],[-0.2736929   0.08923667 -0.1648504 ],[-0.21894712  0.19521046 -0.08593266],[-0.26445314  0.34122019  0.2981337 ],[-0.33963074  0.24423424  0.40861855]
_26_7110041.png,[ 0.04116837 -0.10764462 -0.15396149],[ 0.04243317  0.1122169  -0.08589431],[-0.08360153 -0.00491254  0.25810185],[-0.14518549  0.27111031 -0.1598792 ],[-0.26195637  0.14284231  0.20996184],[-0.2416935   0.15537691 -0.08475524],[-0.1747011   0.24955586 -0.05008264],[-0.19286781  0.40147447  0.16373171],[-0.28516234  0.32954868  0.32553716]
_26_7128967.png,[ 0.04696504 -0.15118839 -0.24475746],[0.10130251 0.07367999 0.30194445],[-0.16987421  0.08376631 -0.09347512],[0.1719788  0.39359549 0.22589821],[-0.11791369  0.39461934 -0.24926699],[-0.03378714  0.38992668 -0.06231675],[ 0.09971187  0.37815238 -0.17916065],[-0.04103943  0.64782378  0.65432584],[-0.21637418  0.60783664  0.40505885]
_26_747873.png,[ 0.09513847 -0.02484451 -0.18940334],[-0.01363852  0.08111157  0.25346623],[-0.08149995 -0.05971718 -0.07079834],[-0.15212764  0.2277838   0.15245371],[-0.23522357  0.05426736 -0.2052842 ],[-0.21096344  0.11899206 -0.1735859 ],[-0.17559017  0.16941326 -0.29585076],[-0.3471525   0.19094828  0.39698342],[-0.38612823  0.08611793  0.22490696]
_26_7652950.png,[ 0.07289329 -0.08049331 -0.18583558],[0.0439202  0.08859603 0.24380264],[-0.11681349 -0.00900737 -0.06466806],[0.00150657 0.30492229 0.14855396],[-0.184026    0.19578609 -0.14112627],[-0.12645326  0.21677264 -0.11884317],[-0.03605906  0.26158204 -0.11884317],[-0.20511458  0.38376725  0.47722961],[-0.30499711  0.29992306  0.3323895 ]
_26_7803149.png,[ 0.08990057 -0.09150407 -0.20675258],[0.0480557  0.1084426  0.26710774],[-0.15289677 -0.02193456 -0.08911142],[-0.00675565  0.37053213  0.19095304],[-0.21744061  0.2297225  -0.15912753],[-0.15464959  0.26611171 -0.09547652],[-0.04696089  0.32077769 -0.08274632],[-0.24570478  0.43659142  0.59195441],[-0.35764771  0.34139155  0.41373158]
_26_89398.png,[ 0.08424354 -0.05452027 -0.14421586],[-0.02444135  0.10107531 -0.07210793],[-0.05980219 -0.048745    0.23054527],[-0.23476161  0.11595444 -0.13612695],[-0.27355708 -0.03432737  0.20419042],[-0.27355708 -0.03432737 -0.10890156],[-0.24781492  0.10041735 -0.02268782],[-0.34476309  0.22162281  0.28586659],[-0.3890863   0.11839096  0.45829406]
_26_9407112.png,[ 0.08992801 -0.05302817 -0.16477447],[-0.02629584  0.10629368 -0.04453364],[-0.06363217 -0.05561375  0.22392237],[-0.25271793  0.12251782 -0.1193324 ],[-0.29412651 -0.05703233  0.1464534 ],[-0.31493049 -0.0314236  -0.0976356 ],[-0.24467346  0.10837272 -0.0759388 ],[-0.37698354  0.2203274   0.37969401],[-0.41220177  0.10669803  0.53157161]
_26_9531843.png,[-0.00060048 -0.14634557 -0.25473519],[ 0.10997363  0.10697123 -0.06866775],[-0.10937315  0.04117619  0.33248684],[-0.03871856  0.45097122 -0.21272176],[-0.28574064  0.37871226  0.31604376],[-0.28891815  0.41142886 -0.18537182],[-0.09709062  0.45038279 -0.103322  ],[-0.02306638  0.73447583  0.52572664],[-0.22195504  0.6897553   0.79922605]
_27_1598234.png,[ 0.04998194 -0.07771812 -0.20042065],[ 0.03263025  0.08250806 -0.10124342],[-0.08261219 -0.00516661  0.32557355],[-0.00386117  0.28965041 -0.30827088],[-0.23947797 -0.02843484  0.45992027],[-0.05236498  0.32190655 -0.53201587],[-0.21180056 -0.14546588  0.3182151 ],[-0.2678217   0.44110737  0.00497211],[-0.33715191  0.38858862  0.30329877]
_27_2821979.png,[ 0.01164145 -0.08830999 -0.25752345],[ 0.06261131  0.05258038 -0.11305907],[-0.07425276  0.03774136  0.38265258],[ 0.0562855   0.24962261 -0.39086171],[-0.21408375  0.13273215  0.29314628],[ 0.08820087  0.29999785 -0.79568277],[-0.29461786  0.0193547  -0.28616661],[-0.0618312   0.47531697 -0.18147151],[-0.16367536  0.4595747   0.15355281]
_27_3105614.png,[ 0.03320376 -0.06292586 -0.21363196],[ 0.04336519  0.06533132 -0.08747136],[-0.07656895 -0.00257424  0.32254913],[-0.0212957   0.22738017 -0.31438557],[-0.22197585  0.00764506  0.36260422],[-1.01374796e-04  2.85121857e-01 -6.61559827e-01],[-0.2419327  -0.1178115   0.02700244],[-0.20115906  0.35660157 -0.1176535 ],[-0.28134302  0.30717612  0.19480333]
_27_4287808.png,[ 0.05530059 -0.0419501  -0.21451041],[-0.00137485  0.06684413 -0.1072552 ],[-0.05392574 -0.02610099  0.34018646],[-0.11783441  0.18520114 -0.2795782 ],[-0.17579601 -0.07867403  0.40861429],[-0.14195564  0.23946711 -0.53227387],[-0.14964581 -0.18903566  0.08064756],[-0.32042373  0.22992007 -0.09140056],[-0.35911914  0.15998391  0.23118966]
_27_4417840.png,[ 0.0154474  -0.0876663  -0.27602384],[0.0686315  0.04771625 0.27417133],[-0.0840789   0.0432501   0.00196819],[0.17019249 0.14095976 0.26178601],[-0.1173862   0.22217851 -0.00984158],[ 0.25929041  0.06232602 -0.15746527],[-0.17014734  0.25817664 -0.22832464],[0.05851813 0.40153703 0.10825737],[-0.04340321  0.38582383 -0.04527126]
_27_4454241.png,[ 0.04848151 -0.02648679 -0.1577688 ],[-0.00500998  0.05478888 -0.06853891],[-0.04347153 -0.02935119  0.23812864],[-0.11415053  0.11664447 -0.17276861],[-0.13120522 -0.08175597  0.29880473],[-0.13460241  0.15388179 -0.34695336],[-0.09402519 -0.1582758   0.0821359 ],[-0.27143524  0.10296405 -0.05381317],[-0.28617549  0.04155112  0.14161362]
_27_4744698.png,[-0.04338348 -0.18930972 -0.50088195],[0.16958995 0.03549557 0.07887905],[-0.12620648  0.17080569  0.46210189],[ 0.47625357  0.45460568 -0.24895073],[-0.41672187  0.43836976  0.1569472 ],[ 0.54119723  0.5682571  -1.09321841],[-0.67649654  0.22730284 -1.10945433],[0.34636623 1.13651419 0.10823945],[0.16777114 1.16898603 0.30307045]
_27_4786836.png,[ 0.01984446 -0.08599266 -0.23386921],[ 0.05000804  0.06006257 -0.12161199],[-0.0698525   0.02769103  0.37792113],[ 0.01280546  0.24574295 -0.35356956],[-0.21677821  0.06921048  0.37081686],[ 0.04847783  0.316173   -0.65108541],[-0.25976798 -0.04146531 -0.08192465],[-0.10244371  0.45794778 -0.15953749],[-0.18933793  0.42593412  0.17678478]
_27_6234123.png,[ 0.06759796 -0.0420766  -0.21892232],[-0.00857159  0.07172517 -0.10568664],[-0.05902637 -0.03111983  0.34555577],[-0.14488694  0.17653143 -0.34509429],[-0.19712789 -0.09901607  0.36256741],[-0.1655013   0.23217006 -0.66616302],[-0.16175445 -0.21323439 -0.05678767],[-0.38228109  0.19660861 -0.10265463],[-0.41436429  0.11450034  0.21186168]
_27_74892.png,[ 0.01035842 -0.10141615 -0.3352695 ],[0.08286736 0.04826699 0.3630515 ],[-0.09676763  0.05180944 -0.060232  ],[0.19153489 0.14507643 0.42831646],[-0.11552104  0.25624668 -0.14054134],[0.28650219 0.04840882 0.01338489],[-0.17963272  0.30075478 -0.40154668],[0.0851155  0.47883722 0.26100534],[-0.02900528  0.47143587 -0.02007733]
_27_7765628.png,[ 0.04435612 -0.04794601 -0.19920399],[ 0.0177953   0.06334071 -0.06234629],[-0.06215142 -0.01629239  0.27825821],[-0.06839336  0.19389282 -0.22951691],[-0.19364475 -0.03589597  0.2689116 ],[-0.06973295  0.23127723 -0.50699257],[-0.19121365 -0.14316217 -0.10105595],[-0.25151988  0.25866434 -0.05481001],[-0.31053613  0.19086635  0.17128127]
_27_7860945.png,[ 0.01970381 -0.09624134 -0.30020128],[0.07492278 0.05636013 0.24156289],[-0.09031748  0.03512271  0.03504332],[0.17221473 0.13966373 0.09070036],[-0.12504245  0.20134429  0.05977979],[ 0.25078998  0.0520852  -0.45350182],[-0.1818146   0.2495335  -0.07008665],[0.03705715 0.39787057 0.1030686 ],[-0.06353816  0.38490803 -0.02061372]
_27_8382724.png,[ 0.05452947 -0.04727207 -0.23359837],[0.02474973 0.07188833 0.20948499],[-0.0792792  -0.026533    0.02626179],[0.04581394 0.1697518  0.09052   ],[-0.1943474   0.06477074  0.09052   ],[ 0.14287959  0.1636607  -0.38347563],[-0.25041871  0.0597501  -0.018104  ],[-0.19710649  0.28495507  0.15470691],[-0.26032429  0.21407815  0.02633309]
_27_8451560.png,[ 0.02124536 -0.07361457 -0.16917241],[ 0.04159506  0.05559619 -0.12731532],[-0.06284042  0.01899417  0.30966671],[ 0.0086224   0.21810462 -0.31960223],[-0.18108499  0.04567111  0.41971859],[ 0.02812096  0.26765798 -0.56219187],[-0.22278659 -0.04833198  0.19445678],[-0.12655884  0.36218452 -0.13477202],[-0.19290626  0.32702606  0.16557706]
_27_8742699.png,[ 0.0200099  -0.08704308 -0.15417194],[0.05527736 0.05852897 0.19271493],[-0.07528726  0.03081279 -0.04154131],[ 0.0828153   0.17174088 -0.01188504],[-0.17781104  0.14991897  0.02377007],[ 0.17539976  0.11784272 -0.48134395],[-0.21701169  0.20706744  0.08319525],[-0.07615418  0.43592396  0.05348266],[-0.15254183  0.419366   -0.07725273]
_27_887028.png,[-0.0262576  -0.11178236 -0.32440627],[ 0.11178236  0.05326542 -0.10813542],[-0.08552476  0.06228859  0.44738974],[ 0.21584716  0.31546893 -0.39887123],[-0.26658047  0.1669587   0.45585283],[ 0.31915863  0.38372829 -0.84522713],[-0.41785797  0.02859514 -0.14245401],[ 0.14666538  0.63554998 -0.09496934],[-0.01106909  0.64569664  0.34188963]
_27_911618.png,[ 0.02126192 -0.10276595 -0.34579231],[0.0797322  0.05889687 0.39438233],[-0.10565907  0.04263436 -0.08650891],[0.18907412 0.17053744 0.50332459],[-0.1501471   0.2539525  -0.10223781],[0.3002942  0.07043938 0.08650891],[-0.22800115  0.29844053 -0.29098453],[0.03892703 0.49863666 0.25952674],[-0.08341505  0.47639264 -0.05505113]
_27_9389714.png,[ 0.01496761 -0.1031819  -0.30784065],[0.07475204 0.0555264  0.33602325],[-0.08971965  0.05217471 -0.0304391 ],[0.1842454  0.14600579 0.29203432],[-0.13149791  0.25173253 -0.09345098],[ 0.2592414   0.06146149 -0.19858334],[-0.1841527   0.29799087 -0.32474216],[0.06869225 0.45836549 0.20091961],[-0.04394079  0.44909528 -0.02336275]
_27_9538719.png,[ 0.04389068 -0.04479891 -0.15403384],[ 0.00778851  0.05777548 -0.08493455],[-0.05167919 -0.01363595  0.25188584],[-0.07389801  0.15108568 -0.26731081],[-0.14649046 -0.04387928  0.24686939],[-0.07954144  0.19815636 -0.52204228],[-0.13367342 -0.12318207 -0.04088283],[-0.2166683   0.20629862 -0.10220707],[-0.25809555  0.15358451  0.12893815]
_27_9791330.png,[ 0.02857969 -0.09307182 -0.31773224],[0.07440229 0.06616602 0.36960689],[-0.10298198  0.02982537 -0.05697359],[0.18704689 0.17292975 0.46778151],[-0.16919775  0.21974085 -0.09922638],[0.29248881 0.10506769 0.09213878],[-0.23652964  0.25354713 -0.33311713],[0.01252662 0.47915106 0.25515355],[-0.11605577  0.43851491 -0.0212628 ]
_28_1115996.png,[ 0.03718607 -0.07412881 -0.28126771],[0.0816962  0.09261539 0.15282754],[-0.11888227 -0.02028137  0.1423447 ],[0.1211632  0.27165476 0.16286403],[-0.30368583  0.05449871  0.02490862],[ 0.01487567  0.31314174 -0.18777265],[-0.28549092  0.16801259 -0.42919462],[-0.13344727  0.39745988  0.35830087],[-0.26569374  0.32784176  0.35830087]
_28_2840336.png,[ 0.01044815 -0.05421421 -0.33053715],[0.12257678 0.07076971 0.13221486],[-0.13302494 -0.01856483  0.22291423],[0.16421267 0.30201852 0.20258377],[-0.2864388   0.13330044  0.21655507],[ 0.02997381  0.41906318 -0.12574165],[-0.23609733  0.29443551 -0.32832542],[-0.05746535  0.55601134  0.39119625],[-0.21866096  0.49371264  0.44708143]
_28_3215777.png,[ 0.04754348 -0.11660826 -0.41075237],[0.11806876 0.13983583 0.20537618],[-0.16561224 -0.02566233  0.23040229],[0.19412904 0.45056278 0.35094789],[-0.47887495  0.08249564  0.20054165],[ 0.01537203  0.56134367 -0.06488112],[-0.4220173   0.32050629 -0.32145647],[-0.18613343  0.68841191  0.43942215],[-0.39506914  0.56960849  0.43942215]
_28_3442957.png,[ 0.04683214 -0.07920579 -0.32059253],[0.08123201 0.08819775 0.17075037],[-0.12806415 -0.01015073  0.16956172],[0.1117319  0.28142195 0.16699352],[-0.30166554  0.08617055  0.01669935],[-0.007859    0.33317605 -0.27136448],[-0.28668874  0.19806716 -0.54064153],[-0.14640326  0.44494324  0.25466512],[-0.28581813  0.3773888   0.24214061]
_28_423034.png,[ 0.05451097 -0.04073314 -0.26491109],[0.0330845 0.0860884 0.1519343],[-0.08759546 -0.04931276  0.12404923],[0.00110314 0.21287375 0.15971138],[-0.23635833 -0.02471477  0.02661856],[-0.09547505  0.22067841 -0.1641478 ],[-0.26334795  0.04227224 -0.39040559],[-0.22947328  0.25718488  0.25287635],[-0.30340584  0.17450989  0.20851208]
_28_4409029.png,[-0.0177118  -0.12450564 -0.41947835],[0.16566318 0.03725428 0.19882789],[-0.14795139  0.10030901  0.24692699],[0.32496436 0.24030871 0.2501741 ],[-0.28927519  0.34540013  0.2148554 ],[ 0.26177619  0.4258972  -0.27960635],[-0.15525625  0.48849016 -0.35024374],[0.20218312 0.63917515 0.19719606],[-0.01066628  0.66962642  0.19719606]
_28_4664393.png,[ 0.06311742 -0.05522299 -0.27708868],[0.03833608 0.10538171 0.16956173],[-0.1014535  -0.05484206  0.12046938],[-0.00796277  0.26614308  0.23924344],[-0.27898163 -0.03442204  0.06698816],[-0.11041663  0.27374485 -0.0765579 ],[-0.31220728  0.06592138 -0.32537107],[-0.25828675  0.31376698  0.23924344],[-0.3494525   0.21147973  0.17225527]
_28_5182208.png,[ 0.072207   -0.05477517 -0.32621465],[0.03928767 0.1107809  0.16974971],[-0.11149468 -0.06207964  0.17660507],[-0.00778292  0.28701647  0.29243394],[-0.30431368 -0.04378236  0.17088007],[-0.14707886  0.31360118 -0.0035233 ],[-0.33511345  0.08481    -0.22549123],[-0.29576741  0.35400928  0.22372958],[-0.39487098  0.23817825  0.22372958]
