path,index0,index1,index2,index3,index4,index5,index6,index7,index8
_25_6438624.png,[ 0.06236527  0.03814248 -0.20070993],[-0.00824248  0.03082208  0.35627731],[-0.07079922 -0.09016311 -0.21128532],[-0.09373883  0.28561737  0.44121345],[-0.25453613  0.10446598 -0.23458884],[-0.08988806  0.32764581  0.13360689],[-0.19429903  0.28242673  0.04505349],[-0.40097554  0.06309767  0.78610566],[-0.44800999 -0.02717546  0.37130287]
_25_702706.png,[-0.02524368 -0.05838094 -0.15065644],[ 0.05679435  0.07506965 -0.0819571 ],[-0.03155067 -0.01698483  0.23874636],[-0.11505952  0.20271831 -0.11983473],[-0.19794087  0.01062545  0.31763422],[-0.29494231  0.15522212 -0.04186997],[-0.32527649  0.06273402  0.14437919],[-0.06338956  0.3577848   0.37394211],[-0.11099893  0.24540404  0.65115016]
_25_7573609.png,[ 0.06454778  0.05473127 -0.17485903],[0.00556189 0.04715709 0.32258924],[-0.09391683 -0.1366104  -0.20495646],[-0.12873338  0.21657605  0.35720983],[-0.30258355  0.08516099 -0.36892162],[-0.14652938  0.31239913  0.13468567],[-0.20170083  0.40521744 -0.25180365],[-0.37208097 -0.02043243  0.91937611],[-0.44634724 -0.14659399  0.59144578]
_25_7852245.png,[ 0.00716531 -0.0564896  -0.15984669],[ 0.002       0.09213368 -0.0678801 ],[-0.00916531 -0.03578833  0.23259765],[-0.1764143   0.10916594 -0.07093609],[-0.1585244  -0.13494507  0.24626871],[-0.24411764 -0.01599711  0.03346042],[-0.22648615 -0.18628909  0.02944517],[-0.1854984   0.27097016  0.51127525],[-0.17091481  0.16029131  0.76825129]
_25_8093569.png,[-0.02994397 -0.0399437  -0.15956685],[ 0.06576402  0.0615283  -0.0406949 ],[-0.03582005 -0.02210353  0.20608513],[-0.01940434  0.20328007 -0.04476417],[-0.18895763  0.0281522   0.14324535],[-0.15373537  0.13208491  0.08569141],[-0.31042873  0.01747438 -0.11766582],[0.04958542 0.28981986 0.50391666],[-0.02159809  0.22272126  0.71494775]
_25_825922.png,[ 0.05596984  0.0340686  -0.16416666],[0.02555145 0.03996226 0.25733126],[-0.10161892 -0.09251872 -0.12310317],[-0.0166837   0.25328896  0.29416862],[-0.24873885  0.14863663 -0.23821264],[-0.0227505   0.40192559  0.07833838],[-0.13498633  0.38372518 -0.1278994 ],[-0.26542256  0.05308451  0.90808575],[-0.36400808 -0.03033401  0.66827438]
_25_8620829.png,[ 0.07179295  0.03331871 -0.2245126 ],[-0.00836786  0.05515316  0.38391369],[-0.09414059 -0.13112774 -0.24344443],[-0.18777311  0.21047971  0.42103913],[-0.304761    0.09879134 -0.35119852],[-0.16355012  0.29548294  0.06185883],[-0.13086198  0.38060342 -0.05786794],[-0.47577576 -0.08561291  1.03763198],[-0.49952977 -0.20447673  0.57069759]
_25_9708086.png,[ 0.07654212  0.01856651 -0.14419456],[0.0198452  0.00904722 0.29187082],[-0.11946209 -0.03432673 -0.18772502],[0.03362942 0.18960527 0.35742845],[-0.16034989  0.21480356 -0.28233844],[0.10199762 0.28735562 0.18171782],[ 0.0141364   0.3778793  -0.19223043],[-0.24136478  0.12361427  0.7629145 ],[-0.35309305  0.10935108  0.44753646]
_26_1484448.png,[-0.03609437 -0.04508495 -0.1976372 ],[ 0.09361543 -0.00407668 -0.13734111],[-0.05752107  0.05158873  0.34479459],[ 0.18733235 -0.06560578 -0.60037781],[-0.18658741  0.15679007  0.68861225],[ 0.18300657 -0.20986105 -0.95139743],[-0.29774108  0.09378418  0.72889319],[ 0.07636675  0.39819279 -0.0767256 ],[-0.02194235  0.39609075  0.31457496]
_26_1855637.png,[ 0.08853778 -0.04312871 -0.27587587],[0.04436804 0.09647232 0.4407057 ],[-0.1570211  -0.06687307 -0.21943974],[0.15502979 0.29781884 0.39047366],[-0.23605291 -0.20459012 -0.77126615],[ 0.36169322  0.28674947 -0.20007741],[-0.07556458 -0.1632996  -0.97457062],[-0.17308048  0.55620963  0.48728531],[-0.32137493  0.49703241 -0.05485994]
_26_1862938.png,[-0.0566997  -0.05885969 -0.27640538],[ 0.11811763 -0.01874465 -0.17360999],[-0.06141793  0.08129645  0.45943422],[ 0.23319839 -0.15853477 -0.65025491],[-0.20636642  0.28097902  0.79987108],[ 0.19896977 -0.3721193  -0.94373278],[-0.38011108  0.22859036  0.53228831],[ 0.1734896   0.55289502 -0.10645766],[0.03652413 0.57763552 0.46323469]
_26_2670821.png,[ 0.0225134  -0.04889911 -0.20302675],[ 0.04905091  0.06999481 -0.09689913],[-0.07156431 -0.02240663  0.32167089],[ 0.14649532  0.10482485 -0.39670245],[-0.2089801  -0.05883787  0.56824945],[ 0.25463826  0.03657974 -0.58433199],[-0.22705922 -0.1733928   0.53608439],[-0.26635621  0.24524297 -0.09649519],[-0.31435198  0.17002986  0.24659882]
_26_2956579.png,[ 0.0096597  -0.05119875 -0.1699679 ],[ 0.06142033  0.05316029 -0.10622994],[-0.07108002 -0.00208979  0.29448299],[ 0.15742373  0.0673455  -0.48292148],[-0.21432249 -0.00696704  0.54932318],[ 0.23500565 -0.01967749 -0.80285696],[-0.25052662 -0.11712809  0.54932318],[-0.1756864   0.30384245 -0.10262081],[-0.2421983   0.24035903  0.22335118]
_26_3512938.png,[ 0.09691624 -0.03399091 -0.31650003],[0.0320245  0.13109443 0.47158505],[-0.12894074 -0.10670367 -0.18438788],[0.08362271 0.36864045 0.32925961],[-0.22142507 -0.27790324 -0.82499879],[ 0.29661984  0.41789467 -0.36995462],[-0.07234897 -0.45740749 -1.19125386],[-0.32518729  0.5609508   0.44024599],[-0.48258187  0.45631296 -0.07029138]
_26_3647441.png,[-0.04979023 -0.05554217 -0.21525186],[ 0.11199849 -0.01682443 -0.11295394],[-0.06220826  0.07650681  0.34102635],[ 0.20736704 -0.10923852 -0.50680531],[-0.2106455   0.21394174  0.54862904],[ 0.18262741 -0.24961945 -0.86845764],[-0.33373892  0.151817    0.39363519],[ 0.14419295  0.43506883 -0.07872704],[0.02840937 0.44965293 0.31982859]
_26_4367145.png,[ 0.0583116  -0.033592   -0.27068946],[0.04972641 0.08601602 0.37896524],[-0.10803801 -0.05808667 -0.12284986],[0.12436519 0.23427595 0.30154847],[-0.21664498 -0.16682577 -0.55032596],[ 0.29819535  0.24291432 -0.15077424],[-0.13917383 -0.33102347 -0.82171958],[-0.14455567  0.41544188  0.41462915],[-0.2716632   0.36793081  0.00753871]
_26_4435963.png,[ 0.09833089 -0.03079304 -0.32591275],[0.01020934 0.12084497 0.48391087],[-0.12754636 -0.10665492 -0.22450685],[0.01917203 0.36728077 0.4490137 ],[-0.14321494 -0.28230589 -0.94755097],[ 0.22069166  0.42246985 -0.10565028],[ 0.02991509 -0.44519704 -1.31402539],[-0.4267619   0.5148524   0.45891842],[-0.54256975  0.40621951 -0.115555  ]
_26_4540459.png,[ 0.02269661 -0.05021181 -0.18671143],[ 0.04573658  0.0707223  -0.10945153],[-0.06843319 -0.0216311   0.3159119 ],[ 0.13382992  0.11105318 -0.44102919],[-0.21111002 -0.07685486  0.59053061],[ 0.25217192  0.04485581 -0.64846241],[-0.21770783 -0.18550945  0.60734952],[-0.27110824  0.24035832 -0.07101317],[-0.3181301   0.16626749  0.26536502]
_26_4629472.png,[ 0.04885794 -0.0395689  -0.19010001],[0.03981017 0.07045194 0.31025756],[-0.08866811 -0.03262661 -0.13033957],[0.1047138  0.18795797 0.19776721],[-0.15529253 -0.11551446 -0.52476844],[ 0.23471696  0.16503948 -0.16643775],[-0.09483514 -0.24986424 -0.71861946],[-0.11617304  0.37288649  0.16839584],[-0.21021788  0.33929904 -0.13706638]
_26_48813.png,[ 0.01757991 -0.05162582 -0.21075912],[ 0.06127977  0.0639646  -0.08539378],[-0.07885968 -0.01322569  0.31901603],[ 0.16675488  0.09013822 -0.38415849],[-0.23535815 -0.02807176  0.37571545],[ 0.27446284  0.00223977 -0.56146241],[-0.26467422 -0.14747628  0.10975957],[-0.23625405  0.29654529 -0.10553805],[-0.30349687  0.22372794  0.23640522]
_26_5134509.png,[-0.02890344 -0.06195287 -0.2289836 ],[ 0.10210971  0.00698895 -0.14950169],[-0.07320626  0.05819126  0.3918022 ],[ 0.21887798 -0.0554376  -0.68374256],[-0.23453264  0.16114245  0.5896706 ],[ 0.23740505 -0.21988333 -1.05544153],[-0.35359422  0.07224122  0.36252122],[ 0.03849035  0.46648011 -0.04359432],[-0.0762626   0.45441596  0.39693779]
_26_5334118.png,[ 0.0595736  -0.03982499 -0.23712843],[0.04402826 0.08359778 0.39018405],[-0.10360186 -0.04749291 -0.17140696],[0.11110557 0.24192136 0.29701984],[-0.18268362 -0.13998531 -0.68027124],[ 0.26889434  0.22978994 -0.15569588],[-0.11122876 -0.29176461 -0.94615191],[-0.13941222  0.46113848  0.34732159],[-0.25590596  0.41446064 -0.08383624]
_26_5576601.png,[ 0.06106035 -0.0378393  -0.25022149],[0.02970352 0.08789627 0.34513309],[-0.09076388 -0.05467874 -0.1055226 ],[0.10999146 0.23044809 0.29236797],[-0.1490444  -0.15851921 -0.48570808],[ 0.22384227  0.22061594 -0.10374347],[-0.07476724 -0.30600149 -0.74035115],[-0.15731444  0.35636703  0.40554267],[-0.2526955   0.30527659  0.02357806]
_26_5589541.png,[-0.02614669 -0.04734093 -0.18769477],[ 0.08168731  0.00565592 -0.09702865],[-0.05554062  0.04354961  0.29051674],[ 0.15303773 -0.04499309 -0.38063947],[-0.16027948  0.12282196  0.38756019],[ 0.16324841 -0.15596994 -0.58307046],[-0.2444992   0.06190682  0.1851292 ],[ 0.02492679  0.32363808 -0.08477879],[-0.05580368  0.31451091  0.21627242]
_26_6347235.png,[ 0.07815875 -0.01818202 -0.23549733],[0.0080011  0.10092773 0.36976492],[-0.0883187  -0.08520597 -0.1682471 ],[0.01719102 0.26115883 0.29991875],[-0.11141227 -0.20361864 -0.61446768],[ 0.16970158  0.3109495  -0.10241128],[ 0.00603171 -0.31509549 -0.8558657 ],[-0.30267043  0.35426932  0.27797347],[-0.38892259  0.27348057 -0.13167165]
_26_7035944.png,[-0.04446111 -0.08774728 -0.23954719],[ 0.12480226  0.01099576 -0.20132157],[-0.08034115  0.08190387  0.46307402],[ 0.28480426 -0.11569023 -0.69772766],[-0.32991115  0.24216827  0.71095473],[ 0.1152276  -0.12455389 -0.76716975],[-0.45819767  0.10952878  0.42326607],[ 0.07450522  0.64343032 -0.13227065],[-0.0640644   0.62980362  0.48278786]
_26_8053475.png,[-0.00490202 -0.05178586 -0.16604428],[ 0.06973879  0.04038483 -0.09013833],[-0.06483676  0.01211793  0.27141618],[ 0.15611358  0.03747835 -0.31225836],[-0.19687195  0.03048766  0.5080814 ],[ 0.21917137 -0.06125849 -0.47103379],[-0.25577072 -0.06074525  0.49220385],[-0.10487803  0.29378001 -0.09526526],[-0.17540435  0.24873874  0.19053052]
_26_9338425.png,[ 0.04914928 -0.05661553 -0.26139005],[0.07269998 0.07771303 0.40685929],[-0.12184926 -0.02351862 -0.16425197],[0.18338652 0.22474155 0.28823403],[-0.23204302 -0.1064099  -0.71420821],[ 0.35828059  0.16766443 -0.21681321],[-0.20010209 -0.28758803 -1.02029744],[-0.03059434  0.5108633   0.3571041 ],[-0.16054849  0.49635612 -0.11733421]
_27_1505304.png,[-0.06099765 -0.0533404  -0.19154707],[ 0.12835466  0.03844903 -0.038908  ],[-0.067357    0.01533904  0.23599318],[ 0.12692029  0.26205335 -0.17260885],[-0.14091769  0.18746517  0.17636121],[-0.03417732  0.37332349 -0.38649372],[-0.20520677  0.30109201 -0.27392273],[0.13923943 0.32060369 0.62664516],[0.01093674 0.29457282 0.81801583]
_27_2420156.png,[ 0.06685345 -0.01850287 -0.1367699 ],[0.04066918 0.01726808 0.20976832],[-0.11827614  0.00087282 -0.08788575],[0.06741127 0.14065371 0.26514682],[-0.15320744  0.20171384 -0.12363588],[0.10640953 0.22399856 0.10873999],[-0.0169921   0.27263496 -0.13704218],[-0.04612937  0.19090575  0.56008543],[-0.15382027  0.21781455  0.42602243]
_27_2461901.png,[-0.04480733 -0.0476089  -0.13430482],[ 0.10154695  0.05082915 -0.06275926],[-0.05673962 -0.00330423  0.20260444],[ 0.03531755  0.22788127 -0.13107476],[-0.15223963  0.11412093  0.24447653],[-0.11387531  0.28372668 -0.21943977],[-0.2323234   0.20428572  0.0147275 ],[0.02699247 0.28673688 0.4609708 ],[-0.06875372  0.23438768  0.62002782]
_27_2481020.png,[ 0.06872841 -0.00091229 -0.16340129],[0.03474373 0.03231607 0.20791587],[-0.11402585 -0.03532946 -0.05709458],[-0.00445148  0.16135345  0.28986478],[-0.2333845   0.10530761 -0.10540538],[-0.01207466  0.25857083  0.15371617],[-0.15130267  0.23257442 -0.13614861],[-0.12775233  0.17767641  0.58851335],[-0.22364772  0.1481336   0.44797285]
_27_2572583.png,[ 0.06144176  0.0603675  -0.184348  ],[-0.0014023   0.06020905  0.25538442],[-0.07132482 -0.14321065 -0.09385677],[-0.14942454  0.16210926  0.36499856],[-0.31545227 -0.10022304 -0.17207075],[-0.24583188  0.25214427  0.16164222],[-0.35935205  0.09193643 -0.23464193],[-0.30246349  0.06588178  0.74042565],[-0.37747982 -0.06034452  0.5527121 ]
_27_2951341.png,[-0.04653104 -0.04662405 -0.14126708],[ 0.10743156  0.0496235  -0.0274686 ],[-0.06090052 -0.00310665  0.17504236],[ 0.05492824  0.23451627 -0.0956332 ],[-0.14293323  0.12510233  0.1912664 ],[-0.08835578  0.28399378 -0.20948225],[-0.2113048   0.20458044 -0.03187773],[0.05104257 0.28362141 0.49182788],[-0.05455047  0.24105715  0.60112297]
_27_3538683.png,[ 0.08764848  0.03137329 -0.20338635],[0.02645504 0.05592632 0.26704844],[-0.1424589  -0.10975282 -0.08782508],[-0.06460421  0.22580769  0.38184816],[-0.38145244  0.04004233 -0.16801319],[-0.11123946  0.34632249  0.16419471],[-0.30146475  0.25964491 -0.20810725],[-0.25027262  0.18363236  0.86297684],[-0.37379302  0.10044516  0.66823428]
_27_4330936.png,[-0.00993665 -0.06155226 -0.1459904 ],[ 0.05395663  0.08579361 -0.07622507],[-0.04401999 -0.02475594  0.23017088],[-0.09484603  0.24709447 -0.23203774],[-0.17019243  0.01665552  0.18376143],[-0.21823046  0.17709119 -0.34416336],[-0.25666757  0.03375352 -0.15728733],[-0.09929585  0.28331083  0.42670028],[-0.14920397  0.18918835  0.63226391]
_27_4392832.png,[-0.05369109 -0.03664047 -0.15392837],[ 0.11200964  0.02059518 -0.04275788],[-0.05831855  0.01668526  0.20362904],[ 0.12044293  0.220023   -0.12264943],[-0.11325748  0.16092587  0.21974689],[-0.01638268  0.31874137 -0.24529885],[-0.15479438  0.26552511 -0.05110393],[0.13440872 0.27350704 0.52126006],[0.01329977 0.26411411 0.66946145]
_27_4954425.png,[ 0.0353859   0.06290697 -0.16711988],[-0.00675368  0.04368702  0.23761207],[-0.03293687 -0.12248987 -0.08738415],[-0.14828331  0.08686984  0.34516739],[-0.21788921 -0.13566839 -0.11359939],[-0.24317838  0.13233533  0.20098354],[-0.29812529  0.01261223 -0.11359939],[-0.23468394 -0.0346816   0.65538112],[-0.2861279  -0.13113802  0.44565916]
_27_5124980.png,[ 0.01490278 -0.07050163 -0.16979041],[ 0.00699284  0.11383434 -0.09110705],[-0.02189563 -0.04375348  0.26996557],[-0.1878376   0.18540558 -0.20672026],[-0.18869595 -0.04892647  0.38243248],[-0.31702065  0.07896904 -0.27907235],[-0.30071183 -0.07381889  0.12920016],[-0.25307289  0.23647795  0.42377653],[-0.25736469  0.12274536  0.65116882]
_27_5389917.png,[ 0.04530012  0.05895089 -0.16417474],[-0.00778866  0.05244118  0.22956031],[-0.04297215 -0.12734855 -0.07993159],[-0.14250482  0.09557517  0.28681335],[-0.24228307 -0.15227422 -0.1128446 ],[-0.21649789  0.125809    0.10814274],[-0.30338355  0.01700122 -0.12695017],[-0.22638693 -0.01685009  0.62534713],[-0.26330791 -0.12695186  0.46548396]
_27_6298907.png,[ 0.00358455 -0.0585155  -0.14834427],[ 0.02680177  0.09325707 -0.07417214],[-0.03038633 -0.03548138  0.23048778],[-0.11204508  0.19148575 -0.14879779],[-1.62530384e-01 -1.25135100e-04  3.10724800e-01],[-0.23341495  0.13070361 -0.20569106],[-0.2547259   0.00467469  0.12691576],[-0.15101349  0.24503464  0.34573604],[-0.18130735  0.15395863  0.52954508]
_27_658548.png,[ 0.06339601  0.04006721 -0.16395914],[0.00810676 0.05453028 0.23020162],[-0.0817959  -0.10848298 -0.08319271],[-0.09740784  0.15611941  0.3206701 ],[-0.28995511 -0.04403368 -0.15125948],[-0.15925514  0.24678876  0.15277208],[-0.27534394  0.13830579 -0.20571289],[-0.23591378  0.10047685  0.66100393],[-0.32518206  0.00960735  0.48856812]
_27_7719771.png,[ 0.07660663  0.01274197 -0.16192554],[0.03772267 0.04810046 0.22310896],[-0.12892241 -0.06974658 -0.07895951],[-0.01915175  0.20083334  0.2418135 ],[-0.28147077  0.08070655 -0.15298405],[-0.03699399  0.3052786   0.00986994],[-0.19837071  0.25625884 -0.21713866],[-0.17502848  0.19332541  0.65635094],[-0.28105609  0.13697233  0.51323683]
_27_7956971.png,[ 0.04323613  0.04563489 -0.13975345],[-0.00055581  0.04802107  0.19858195],[-0.04731081 -0.10379843 -0.06964098],[-0.11453173  0.13502552  0.22882037],[-0.22426428 -0.06576171 -0.11654205],[-0.17854239  0.20477573  0.04974356],[-0.26278741  0.09436221 -0.16770686],[-0.20013869  0.03404822  0.57418279],[-0.26230101 -0.05583908  0.44627079]
_27_8703559.png,[-0.00769783 -0.06602289 -0.17027733],[ 0.0552945   0.09602753 -0.07628424],[-0.04759667 -0.03076191  0.25656687],[-0.07561304  0.26482667 -0.20719818],[-0.20900717  0.05751778  0.2819254 ],[-0.2656429   0.24798208 -0.31419396],[-0.32721549  0.10578059 -0.03396692],[-0.1335521   0.33591754  0.45006162],[-0.20185859  0.23423784  0.66405319]
_27_9355770.png,[ 0.08502134  0.02281715 -0.17530588],[0.04385184 0.04690527 0.24948441],[-0.15357508 -0.08417036 -0.09895633],[-0.02510778  0.21668996  0.32435687],[-0.33555752  0.0848509  -0.17042479],[-0.05749527  0.34293003  0.07696604],[-0.24377749  0.27861905 -0.24189326],[-0.19833601  0.17895095  0.78065551],[-0.32986574  0.11958935  0.61572829]
_27_9387290.png,[ 0.00955658 -0.06004672 -0.13742581],[ 0.01350404  0.09899047 -0.07609529],[-0.02306062 -0.03946025  0.22117185],[-0.1432025   0.16192488 -0.16145232],[-0.15741012 -0.04423297  0.28287514],[-0.25024721  0.07144629 -0.21749362],[-0.24909631 -0.06185359  0.07472173],[-0.19157984  0.20995071  0.35092529],[-0.19781622  0.09690207  0.54306689]
_27_9560313.png,[ 0.08874684  0.03346371 -0.18116667],[0.03275634 0.04639252 0.27199751],[-0.14585052 -0.09660229 -0.12018059],[-0.04807254  0.20476551  0.41777061],[-0.33964295  0.05506135 -0.17740944],[-0.08687022  0.32233422  0.22319252],[-0.24460824  0.27863785 -0.18313232],[-0.24382445  0.20535335  0.74397506],[-0.39509619  0.14206219  0.52650543]
_28_2195490.png,[ 0.03392402 -0.01771253 -0.18474956],[0.04794813 0.06359488 0.08654059],[-0.08187216 -0.04796121  0.10497316],[ 0.01587986  0.22286406 -0.05839012],[-0.21854539  0.04091817  0.07298765],[ 0.02445011  0.0763553  -0.34472626],[-0.21400984  0.08122785 -0.06175878],[-0.11007152  0.17932473  0.68945252],[-0.19231507  0.10890916  0.67597788]
_28_2269612.png,[ 0.07442512 -0.0021622  -0.35435048],[0.01122679 0.11090016 0.20534798],[-0.08565191 -0.11267514  0.16548256],[-0.11330229  0.37250043 -0.10969602],[-0.37820567 -0.04469424 -0.13320231],[ 0.0076499   0.12537834 -0.73496335],[-0.24033496  0.05095823 -0.68795077],[-0.36393298  0.26145777  0.63310275],[-0.4269563   0.07409691  0.63310275]
_28_2784852.png,[ 0.01174201 -0.03676881 -0.20841287],[0.08009175 0.05773766 0.12374514],[-0.09183376 -0.02198204  0.08956723],[0.07207168 0.19323674 0.1468574 ],[-0.23815393  0.03650003 -0.10987892],[0.020005   0.17444388 0.03592195],[-0.10311552  0.00342978 -0.36344565],[-0.03146023  0.21278835  0.74590881],[-0.12070549  0.16977111  0.74590881]
_28_2916265.png,[ 0.03509607 -0.03367504 -0.21534457],[0.07574902 0.04662952 0.11746068],[-0.11084508 -0.01394693  0.10581417],[ 0.10349273  0.20555843 -0.03431738],[-0.19049266  0.13315118  0.06482171],[ 0.04314659  0.09094306 -0.33936073],[-0.15891477  0.18083951 -0.06482171],[-0.0503821   0.23976635  0.70159971],[-0.16787661  0.20598132  0.66346929]
_28_3394822.png,[ 0.01194715 -0.04069599 -0.20725714],[0.09004464 0.01625783 0.10219592],[-0.10199178  0.02586297  0.11028159],[ 0.18510177  0.17421323 -0.06030949],[-0.1509872   0.20030981  0.04166837],[ 0.06425693  0.03358426 -0.35637426],[-0.10823706  0.20143373 -0.13926009],[0.04134224 0.22156684 0.76538225],[-0.07893294  0.23258026  0.7456446 ]
_28_3721883.png,[ 0.06658753 -0.03966578 -0.26876776],[-0.01417773  0.1572294   0.14539895],[-0.0524098  -0.11972952  0.13471878],[-0.28817641  0.26109944  0.14978244],[-0.33227321 -0.25065546 -0.34235987],[-0.27715222  0.16710364  0.08558997],[-0.07407488 -0.10560022 -0.78100846],[-0.37985133  0.21990375  0.70076787],[-0.43091077  0.04525724  0.7328641 ]
_28_4377920.png,[ 0.01704982 -0.04398026 -0.23637065],[0.09200652 0.02464549 0.1197202 ],[-0.10905633  0.02047963  0.12299423],[ 0.22541702  0.16032082 -0.07929993],[-0.14252826  0.17685281  0.03964996],[ 0.07620171  0.03404179 -0.38208148],[-0.08770654  0.18275848 -0.15139077],[0.03264092 0.22060787 0.81823109],[-0.09508216  0.21822488  0.80381292]
_28_4630463.png,[ 0.04231689 -0.02378263 -0.2646807 ],[0.05342623 0.05566217 0.14675366],[-0.09574312 -0.03369009  0.12637814],[ 0.09653205  0.20334554 -0.04628671],[-0.21431983  0.07458736 -0.05245827],[ 0.05070267  0.06195669 -0.43818085],[-0.13199323  0.10501207 -0.38572258],[-0.07320683  0.21822571  0.68812908],[-0.1879318   0.17594348  0.6696144 ]
_28_4653743.png,[ 0.04458281  0.01263863 -0.26895297],[0.01337746 0.08403745 0.18032074],[-0.05796027 -0.09889903  0.09636994],[-0.09359642  0.24417017  0.02138352],[-0.26619725 -0.09183262 -0.04633096],[-0.01419515  0.09077095 -0.37421158],[-0.18280709 -0.02258674 -0.30293318],[-0.21696704  0.13410941  0.74485923],[-0.26849696  0.00906997  0.6129942 ]
_28_4747460.png,[ 0.03143717 -0.04350592 -0.23828425],[0.0957325  0.03784139 0.12447685],[-0.12716966  0.00597192  0.11974793],[ 0.19722104  0.20746895 -0.10425068],[-0.18204317  0.17487647  0.00834005],[ 0.07041163  0.05902252 -0.48372318],[-0.12870379  0.19069341 -0.19599129],[-0.00531796  0.26053445  0.85485561],[-0.14246658  0.2404038   0.82983545]
_28_5112185.png,[ 0.04390913 -0.00471933 -0.23460343],[0.02598394 0.09500766 0.14958659],[-0.06989307 -0.09312854  0.09184558],[-0.08147703  0.25674161 -0.03625236],[-0.26363422 -0.05438748 -0.00625041],[-0.00761393  0.10247544 -0.38502507],[-0.21992226 -0.00173117 -0.1750114 ],[-0.19818651  0.15090001  0.78505112],[-0.26483642  0.03875889  0.70254575]
_28_5334362.png,[ 0.02454712 -0.03577376 -0.21937755],[0.03999644 0.09688881 0.12592075],[-0.06454356 -0.06265682  0.09814326],[-0.07132975  0.22085278 -0.00450668],[-0.26395314 -0.06951871 -0.13294713],[-0.09188426  0.12699921 -0.25800757],[-0.10969216 -0.0465782  -0.44052821],[-0.14211058  0.21225234  0.83373624],[-0.21334818  0.11708256  0.83373624]
_28_5377947.png,[ 0.04517579 -0.00599217 -0.24223474],[0.02424001 0.08714077 0.15778593],[-0.06941579 -0.0839604   0.09087465],[-0.06437262  0.25286249 -0.05644629],[-0.27548169 -0.03483531 -0.11417544],[ 0.00425666  0.08728223 -0.40666983],[-1.85768266e-01 -6.63806293e-05 -3.52789286e-01],[-0.20512237  0.16446838  0.76330773],[-0.27176645  0.05526395  0.69403274]
_28_5678979.png,[ 0.00668006 -0.06458416 -0.23904353],[ 0.10991881 -0.01307191  0.12942688],[-0.11659888  0.08405312  0.11671496],[ 0.30157059  0.13443394 -0.13981619],[-0.12017602  0.30892062  0.02151018],[ 0.10214072  0.02218954 -0.5316088 ],[-0.07655658  0.32643961 -0.15825349],[0.13664459 0.31465346 0.71290891],[-0.00828769  0.36262595  0.68525296]
_28_5727136.png,[ 0.01897122 -0.04450689 -0.24479322],[0.0736905  0.09151764 0.11911813],[-0.09266172 -0.04849988  0.13223643],[0.01407827 0.26180248 0.13741843],[-0.29100196  0.00207753 -0.19316364],[-0.02468565  0.25864863  0.03629921],[-0.10209668 -0.01767154 -0.57041612],[-0.10379041  0.2717229   0.81802857],[-0.21668637  0.18215538  0.85692058]
_28_5948444.png,[-0.00329337 -0.05150093 -0.22658773],[ 0.09399985 -0.00354956  0.10876211],[-0.09070649  0.0575765   0.12201679],[ 0.25529182  0.07380061 -0.09080717],[-0.06319501  0.22071679  0.00698517],[ 0.09184663  0.00626027 -0.42958774],[-0.01693822  0.19221664 -0.23400308],[0.12365666 0.18971389 0.84171257],[0.01156194 0.23847343 0.83472741]
_28_6023578.png,[ 0.00452791 -0.04974387 -0.23557248],[0.09339597 0.06601324 0.12061213],[-0.10269814 -0.01901741  0.11342198],[0.05200366 0.23177039 0.10668404],[-0.25336068  0.08736219 -0.10556105],[-0.00741255  0.1706665   0.00224598],[-0.10772395  0.01707534 -0.40539935],[-0.01599985  0.24588608  0.78047797],[-0.12981888  0.19607475  0.79395385]
_28_7405972.png,[ 0.00909756 -0.05300489 -0.25464731],[0.09859881 0.08871938 0.14062613],[-0.10769637 -0.03763392  0.12145771],[ 0.04678683  0.31108442 -0.01802735],[-0.34139487  0.08740164 -0.18478031],[-0.0316283   0.19055121 -0.32449226],[-0.12989058  0.01619824 -0.53180675],[-0.06117055  0.34070615  0.82024431],[-0.20063703  0.26646309  0.82024431]
_28_8612368.png,[ 0.01821765 -0.06094888 -0.22929103],[0.09532604 0.11059824 0.11464551],[-0.1135437  -0.05185621  0.12231319],[-0.01441493  0.36435665  0.10601579],[-0.36754343  0.06161692 -0.15145113],[-0.04003611  0.30652184 -0.04543534],[-0.16786627 -0.00789253 -0.55027244],[-0.12898142  0.31463762  0.80773937],[-0.23284506  0.20950015  0.83802959]
_28_9417087.png,[ 0.02000557 -0.0490253  -0.2371875 ],[0.07186502 0.08803116 0.1220818 ],[-0.09187059 -0.04023971  0.12006376],[0.02368296 0.2668108  0.04082873],[-0.27709988  0.03814013 -0.1347348 ],[-0.01197971  0.23105244 -0.16739778],[-0.12230645  0.00263695 -0.48177899],[-0.07854152  0.26247259  0.89006627],[-0.17435439  0.17621868  0.90639776]
_29_1098407.png,[ 0.05094158 -0.0469332  -0.14625396],[0.02597607 0.08309971 0.09000244],[-0.07691765 -0.03813317  0.06094437],[-0.01783607  0.19264683  0.04326551],[-0.21112074 -0.01561762  0.02472315],[-0.01504962  0.23845216 -0.16070047],[-0.24332903  0.04873611 -0.13752252],[-0.16179568  0.20140424  0.21941795],[-0.23200864  0.12686146  0.18233322]
