path,index0,index1,index2,index3,index4,index5,index6,index7,index8
_14_4848854.png,[-0.08770418 -0.09968397 -0.18191778],[ 0.15512722  0.07998578 -0.17784499],[-0.06742304  0.02065614  0.37338946],[ 0.05056848  0.3663696  -0.48687613],[-0.24382481  0.21302163  0.21383073],[-0.16968035  0.22534071 -0.51154891],[-0.32412883  0.23777477 -0.44246513],[0.04984576 0.62372351 0.01644852],[-0.12286782  0.53657009  0.38160562]
_14_4976740.png,[ 0.19866063 -0.00213044 -0.21328239],[0.03549605 0.07759879 0.54830057],[-0.31117031 -0.1016962  -0.48625236],[0.00501815 0.58734838 0.30943332],[-0.45057006  0.39784202 -0.80608681],[ 0.09318782  0.61974916 -0.64226916],[-0.03358416  0.3336696  -0.55645992],[-0.48809384  0.67461927  0.5590602 ],[-0.79385654  0.59952676 -0.065007  ]
_14_5678808.png,[-0.07427299 -0.15214682 -0.10574435],[ 0.12721736  0.13983909 -0.39079433],[-0.05294438  0.01267693  0.50850576],[-0.16587955  0.50894863 -0.7842422 ],[-0.50316002  0.2514965   0.3921211 ],[-0.2929807   0.15109547 -0.50140075],[-0.62337498  0.15458867 -0.60425219],[-0.23587252  0.80897778 -0.16070537],[-0.34235803  0.65026598  0.71353184]
_14_6921591.png,[ 0.15842202  0.02372034 -0.21791385],[0.00175465 0.09140106 0.51114201],[-0.21166539 -0.15221339 -0.42086779],[-0.18974815  0.43414807  0.58800667],[-0.47524708  0.14774372 -0.95249026],[-0.21646562  0.54195212 -0.10068607],[-0.10108755  0.21846812 -1.1156017 ],[-0.53364034  0.47214752  0.60613017],[-0.73287877  0.31714597 -0.01006861]
_14_7709445.png,[-0.09401974 -0.10760668 -0.12328174],[ 0.14171606  0.11222245 -0.24936534],[-0.04769632 -0.00477136  0.38573873],[-0.07512196  0.43055667 -0.64562932],[-0.35255256  0.23109919  0.21276421],[-0.21485996  0.10090639 -0.63462427],[-0.46306613  0.16561541 -0.59610661],[-0.07676448  0.6830086   0.05869357],[-0.18247446  0.54283673  0.68598115]
_14_7799777.png,[-0.04518935 -0.16387108 -0.12294198],[ 0.09123821  0.15899184 -0.37786579],[-0.04604886  0.00500071  0.51179444],[-0.2664443   0.41921021 -0.61122021],[-0.49446711  0.14875274  0.24213724],[-0.32952056  0.07478841 -0.20922538],[-0.53375219  0.0288655  -0.82279644],[-0.39767679  0.72773357 -0.23743554],[-0.49138526  0.52279075  0.53834395]
_14_9001424.png,[ 0.18579129  0.01691125 -0.25794247],[0.0194325  0.12903777 0.53270727],[-0.20522379 -0.17220138 -0.36473482],[-0.15594487  0.52451057 -0.0672979 ],[-0.4974249   0.12556493 -1.21883975],[ 0.04781534  0.46782977 -1.16649694],[-0.13594672  0.26100298 -1.6974026 ],[-0.63623472  0.55383925  0.4037874 ],[-0.89981498  0.33628671 -0.05982036]
_14_9063595.png,[ 0.1326388   0.0892152  -0.16484926],[-0.0225425   0.08247982  0.39067369],[-0.13243142 -0.20541153 -0.28808466],[-0.29226459  0.2876458   0.29556738],[-0.44839112 -0.02562721 -0.65847922],[-0.27756242  0.36919181 -0.24880039],[-0.17801808  0.16083653 -0.65847922],[-0.5478484   0.1467936   0.54249709],[-0.67806578 -0.00777813  0.10475806]
_14_9359628.png,[-0.05117018 -0.17010957 -0.15536515],[ 0.10610911  0.15671933 -0.32108799],[-0.05493892  0.01382211  0.4903795 ],[-0.24786205  0.6167318  -0.50698668],[-0.5375074   0.35054766  0.46737835],[-0.34934853  0.20238456  0.05545167],[-0.66980626  0.21726566 -0.38024001],[-0.30057156  0.94071988  0.06337334],[-0.41852557  0.76212424  0.87930503]
_14_9496637.png,[-0.04874541 -0.12548445 -0.0904459 ],[ 0.09126528  0.12340927 -0.28367123],[-0.04251988  0.00214417  0.38615607],[-0.13502893  0.33647195 -0.49281633],[-0.31093561  0.13994994  0.16585165],[-0.19378702  0.0713106  -0.32696468],[-0.38578013  0.05212159 -0.52598666],[-0.20130088  0.53381739 -0.18954474],[-0.25217751  0.40511129  0.3317033 ]
_14_9605564.png,[-0.14505248 -0.08094379 -0.18903344],[ 0.22693573  0.04099799 -0.22648346],[-0.08188325  0.04247721  0.43743075],[ 0.19351605  0.49388486 -0.67068381],[-0.2647344   0.45920945  0.22036754],[-0.12845549  0.36033153 -0.67786971],[-0.38011721  0.5633871  -0.74254279],[ 0.3074856   0.80449983 -0.03113889],[0.04456825 0.73040448 0.60840603]
_15_1077977.png,[ 0.13108361  0.02064694 -0.14351673],[0.01947732 0.07718007 0.27007767],[-0.17588933 -0.11547433 -0.15648277],[-0.06937774  0.33960867  0.00558867],[-0.37397901  0.11962619 -0.40797294],[ 0.02378201  0.23503461 -0.50298033],[-0.08964934  0.17997968 -0.36326357],[-0.30015505  0.32039151  0.62593108],[-0.47220007  0.24597442  0.41356161]
_15_2873631.png,[ 0.08923653  0.05381315 -0.22128591],[0.03238554 0.06509339 0.32332372],[-0.15465451 -0.15217121 -0.14554498],[0.03773239 0.2641957  0.13584198],[-0.40850312  0.02662651 -0.60643742],[-0.01679678  0.23732776 -0.49485294],[-0.15099854  0.14789441 -0.7907944 ],[-0.38680872  0.24277722  0.7907944 ],[-0.52028618  0.12909719  0.52881343]
_15_3016866.png,[-0.09188959 -0.05017402 -0.17867586],[ 0.1639787   0.0520964  -0.09467154],[-0.07208911 -0.00198801  0.28289822],[ 0.13890166  0.36821567 -0.4396845 ],[-0.34371846  0.14976124 -0.00875866],[-0.06793554  0.19648271 -0.55529875],[-0.20607955  0.07323906 -0.60259548],[0.15607495 0.48969148 0.53778144],[-0.03308385  0.4204932   0.81630667]
_15_3377787.png,[ 0.10732676  0.03469607 -0.15162567],[0.01862161 0.05980814 0.30120687],[-0.14352453 -0.10870514 -0.17767526],[-0.08134873  0.31971567  0.03749111],[-0.33811828  0.12812703 -0.54443612],[ 0.03319675  0.25207444 -0.51509526],[-0.10632098  0.16995247 -0.70092076],[-0.3291469   0.29109688  0.45804357],[-0.51920663  0.22378955  0.20375603]
_15_4169266.png,[ 0.11038895 -0.0036275  -0.17619319],[0.04382983 0.05015976 0.2781489 ],[-0.17234109 -0.05341439 -0.12966435],[0.12154067 0.29139456 0.07203575],[-0.27610614  0.22899426 -0.44181928],[ 0.08707608  0.19649467 -0.38419068],[-0.06244557  0.17691705 -0.48023835],[-0.25162958  0.36130172  0.54266933],[-0.41142902  0.32479968  0.29294539]
_15_4259844.png,[-0.05805344 -0.07082648 -0.12006195],[ 0.11240519  0.10854273 -0.08907822],[-0.05435175 -0.03919955  0.22113516],[-0.0633864   0.29300872 -0.40023825],[-0.30146851  0.00213405 -0.05980572],[-0.12199387  0.08646464 -0.51984968],[-0.18525614 -0.01731584 -0.57045452],[-0.07392056  0.43463628  0.30362902],[-0.17913329  0.30218225  0.5106488 ]
_15_4506601.png,[-0.09015797 -0.03634917 -0.21887954],[ 0.16751056  0.01060391 -0.05373689],[-0.07735259  0.02665332  0.28079793],[ 0.22339057  0.34883128 -0.39685791],[-0.32020177  0.23274397 -0.05137893],[-0.02787359  0.21082689 -0.54036456],[-0.17809241  0.10583447 -0.6732411 ],[0.26771273 0.45277593 0.67146941],[0.0625218  0.43047132 0.92659235]
_15_5117746.png,[ 0.1140269   0.00971237 -0.1700511 ],[0.05400168 0.08496197 0.23965746],[-0.19580407 -0.11266148 -0.09547753],[-0.07166151  0.33093798 -0.0630512 ],[-0.38318505  0.14145123 -0.40893205],[ 0.00176297  0.22933861 -0.59268125],[-0.0954453   0.17489871 -0.46297593],[-0.30501034  0.32644894  0.78003338],[-0.47143155  0.25878676  0.63951928]
_15_5300996.png,[-0.03206049 -0.10289782 -0.15975124],[ 0.08870452  0.109485   -0.13384563],[-0.05664403 -0.00684829  0.30571614],[-0.07240744  0.37390548 -0.40474317],[-0.30870376  0.08243281 -0.01108885],[-0.14096323  0.12152066 -0.42137645],[-0.21565587  0.0236628  -0.70968665],[-0.1076805   0.49067146  0.32157676],[-0.21150935  0.35505263  0.68750894]
_15_5370783.png,[-0.01865404 -0.10297031 -0.14258718],[ 0.06081218  0.1343091  -0.10223232],[-0.04215813 -0.03218567  0.25521175],[-0.15835907  0.27283005 -0.31485013],[-0.30631168 -0.07872708 -0.00163135],[-0.1719327   0.06379608 -0.32463822],[-0.19772261 -0.06515344 -0.57423443],[-0.21536833  0.41128112  0.31158743],[-0.2683055   0.2524696   0.58565387]
_15_5414604.png,[ 0.12332866  0.05791274 -0.16944537],[0.00190088 0.08531079 0.30115253],[-0.15213553 -0.17409072 -0.17300266],[-0.17027802  0.337942    0.00437981],[-0.44164337  0.04122185 -0.43579152],[-0.05577513  0.29184422 -0.58032539],[-0.14795036  0.18835279 -0.35695486],[-0.41443979  0.27264528  0.70077028],[-0.57711273  0.14853276  0.46426031]
_15_6295705.png,[-0.04777562 -0.06597632 -0.12928565],[ 0.08997167  0.10295831 -0.09496203],[-0.04219606 -0.03812637  0.23432889],[-0.07560447  0.2957412  -0.31807512],[-0.26352151  0.04731743 -0.04777952],[-0.14129815  0.08536859 -0.34674283],[-0.16481889 -0.06960898 -0.65389691],[-0.1013945   0.40106065  0.31670999],[-0.18293849  0.26452107  0.55424248]
_15_6393374.png,[ 0.08099095  0.07336338 -0.12717137],[0.00124479 0.06256371 0.23415677],[-0.09363887 -0.15483442 -0.12725327],[-0.11167682  0.24647616  0.00438804],[-0.31714675  0.00885543 -0.37737176],[-0.0623417   0.20138526 -0.42564024],[-0.14596569  0.12013868 -0.36420763],[-0.35330244  0.14181454  0.5923859 ],[-0.46602968  0.01847674  0.42564024]
_15_6486263.png,[ 0.11155482  0.07161207 -0.15970204],[0.00127283 0.07347175 0.28801764],[-0.13725982 -0.17656118 -0.16514189],[-0.19300433  0.28930373 -0.00777138],[-0.40967797 -0.02801973 -0.48571143],[-0.04778102  0.23842579 -0.5906251 ],[-0.15495649  0.14684551 -0.48571143],[-0.41498697  0.19186142  0.70913869],[-0.56441325  0.05847276  0.48765428]
_15_6994720.png,[ 0.13047366  0.01242982 -0.11639401],[0.0440519  0.04290772 0.25463029],[-0.19508505 -0.06308167 -0.16753309],[0.06176555 0.29083182 0.05703254],[-0.19016975  0.25088777 -0.34932431],[ 0.1107114   0.21257832 -0.37605832],[ 0.02764619  0.21688353 -0.21565429],[-0.15728209  0.37411574  0.58636581],[-0.3436608   0.35727478  0.35110658]
_15_7133550.png,[ 0.11499529  0.02669997 -0.16559373],[0.04635412 0.09259127 0.21781538],[-0.1817389  -0.1366801  -0.07243479],[-0.11570139  0.30641027 -0.07786739],[-0.40268887  0.08088655 -0.34949784],[-0.07973789  0.25096132 -0.56136959],[-0.1409197   0.17295687 -0.37666089],[-0.33965876  0.28570307  0.73159134],[-0.48996614  0.19247365  0.61207394]
_15_8942855.png,[-0.08654735 -0.02340883 -0.16502534],[ 0.15205453 -0.00539314 -0.06997074],[-0.06550718  0.0299652   0.24173767],[ 0.21325192  0.23476809 -0.29829351],[-0.19172633  0.23871639 -0.03224795],[ 0.00148571  0.16819361 -0.32731667],[-0.12971265  0.14584193 -0.60303662],[0.27204289 0.33877128 0.45630846],[0.11607109 0.34144745 0.68849368]
_15_9380662.png,[ 0.09377229  0.04437259 -0.13740948],[0.01340562 0.07151896 0.2113992 ],[-0.1071779  -0.12731755 -0.08470524],[-0.07156223  0.22449882 -0.01599674],[-0.30911931  0.01490265 -0.31702621],[-0.02309173  0.19026699 -0.40864388],[-0.10690069  0.12497568 -0.34320269],[-0.29495442  0.20398924  0.56861123],[-0.41306898  0.10402344  0.44645434]
_15_9618817.png,[-0.10170072 -0.06668831 -0.22645297],[ 0.17339801  0.01553119 -0.11484401],[-0.07169729  0.0520432   0.34202739],[ 0.28262849  0.4684021  -0.55648188],[-0.14991577  0.40307405 -0.05355265],[-0.03040174  0.24436319 -0.66824393],[-0.17811571  0.22904739 -0.94066393],[0.29910567 0.55797411 0.63797504],[0.07205442 0.54962663 1.04311248]
_15_9918099.png,[ 0.07241423  0.07668831 -0.14188526],[-0.01688335  0.05811194  0.24257803],[-0.05553088 -0.14071011 -0.11363057],[-0.14037824  0.18372043  0.04328251],[-0.27527303 -0.06453775 -0.37593947],[-0.05557284  0.1661366  -0.33142033],[-0.13222689  0.07118217 -0.42416855],[-0.31454026  0.0419554   0.51073356],[-0.39729588 -0.07851274  0.3623364 ]
_16_1345742.png,[ 0.02167654 -0.06667746 -0.237125  ],[0.08350657 0.10382352 0.06520938],[-0.10518311 -0.03918866  0.18320073],[ 0.01582584  0.31582341 -0.28418242],[-0.27891454  0.09158487 -0.10563849],[-0.08091976  0.16150794 -0.73500584],[-0.18775772  0.10415511 -0.52968032],[-0.16656015  0.33875731  0.75137237],[-0.28578748  0.25237537  0.83171714]
_16_1640070.png,[ 0.04249839 -0.05436845 -0.22751636],[0.08680552 0.06178204 0.17763309],[-0.12930391 -0.00802911  0.0542149 ],[ 0.12729139  0.21302633 -0.06320732],[-0.23924449  0.15206015 -0.24458484],[ 0.03718245  0.20568787 -0.52077333],[-0.08267432  0.1583995  -0.48367338],[-0.01047882  0.33475466  0.71176935],[-0.13307256  0.30949573  0.65405832]
_16_2205252.png,[ 0.03377317 -0.07904625 -0.26717719],[0.11964817 0.04770966 0.16852464],[-0.16177244  0.0299742   0.09015049],[ 0.15681608  0.23334759 -0.11751761],[-0.21174233  0.24713719 -0.21893691],[ 0.08703234  0.19495028 -0.61495516],[-0.05655129  0.19348775 -0.52319483],[0.07042214 0.390361   0.67451888],[-0.07290613  0.39572362  0.6648599 ]
_16_2248845.png,[ 0.00489957 -0.09348671 -0.28218883],[0.1378395  0.06984558 0.1009939 ],[-0.14273907  0.02504571  0.1894793 ],[ 0.16453086  0.34118242 -0.16954238],[-0.24524764  0.23941743 -0.07755662],[-0.01574061  0.2232501  -0.70522414],[-0.15737734  0.20465192 -0.64029302],[-0.05677743  0.50271187  0.690795  ],[-0.21764523  0.45740308  0.67997315]
_16_3374210.png,[ 0.0650139  -0.03145714 -0.20922203],[0.03446916 0.10318054 0.13061928],[-0.09948306 -0.07744811  0.08761206],[-0.05778147  0.25837232 -0.09044633],[-0.28396002  0.03140407 -0.18359256],[-0.08804427  0.17796903 -0.4832804 ],[-0.15819229  0.09727906 -0.45898139],[-0.22060558  0.31353769  0.48463035],[-0.30919795  0.22449097  0.49273002]
_16_3405693.png,[ 0.07353496 -0.05194495 -0.31961028],[0.06412273 0.11635966 0.20925157],[-0.13765769 -0.06919042  0.12380587],[-0.0319082   0.31547797 -0.12698808],[-0.37304245  0.09548389 -0.2939861 ],[-0.05683231  0.22475824 -0.81585492],[-0.18140267  0.13739851 -0.88891655],[-0.26494105  0.47256502  0.58275351],[-0.40922001  0.36810444  0.56187876]
_16_4408945.png,[ 0.08702956 -0.03032965 -0.27272728],[0.03059461 0.12972269 0.18181819],[-0.11762417 -0.1071434   0.10240781],[-0.11242618  0.3402743  -0.11008713],[-0.37747091  0.00045423 -0.24769605],[-0.14600695  0.2488654  -0.68804459],[-0.2333602   0.11754891 -0.63850538],[-0.32702946  0.38497296  0.66602716],[-0.43409857  0.25592763  0.64400973]
_16_466476.png,[ 0.05903023 -0.03557546 -0.23552912],[-0.00175196  0.12488952  0.05709797],[-0.05727827 -0.09193655  0.19188875],[-0.19975648  0.26595691 -0.29711367],[-0.24645222 -0.07264276 -0.12860144],[-0.15914762  0.09001482 -0.74500144],[-0.19571336 -0.02225934 -0.6164    ],[-0.32993585  0.18784928  0.60753094],[-0.38134115  0.05851407  0.68735252]
_16_4691576.png,[ 0.03626612 -0.07600267 -0.26279908],[0.11856046 0.05496462 0.19891422],[-0.15482657  0.02322908  0.06986635],[ 0.18455989  0.25264234 -0.06675631],[-0.2567105   0.24733962 -0.25200507],[ 0.1032241   0.21383142 -0.62750931],[-0.07350896  0.22380754 -0.58745553],[0.06021435 0.43185137 0.70928579],[-0.09649426  0.43474001  0.64920511]
_16_4776960.png,[ 0.08696749 -0.03198829 -0.28554368],[0.02616959 0.13373548 0.20098948],[-0.11313709 -0.1087486   0.09596719],[-0.14660477  0.3185521  -0.11885619],[-0.37689451  0.00887635 -0.3096957 ],[-0.15612581  0.20126653 -0.68133054],[-0.21631148  0.10357691 -0.79181658],[-0.3710043   0.37547618  0.57419257],[-0.47224564  0.24886297  0.6244135 ]
_16_4782338.png,[ 0.04903797 -0.08534474 -0.27143766],[0.07128849 0.12156639 0.05176904],[-0.12032647 -0.03862191  0.23877464],[-0.03673735  0.41157337 -0.26930928],[-0.32265308  0.1402602  -0.08494991],[-0.12669491  0.22049738 -0.74105238],[-0.21423338  0.1378411  -0.74105238],[-0.32551202  0.49828714  0.51692922],[-0.45839763  0.3765074   0.65790992]
_16_4985425.png,[ 0.00790151 -0.08981569 -0.27718266],[0.13240913 0.01737007 0.21042663],[-0.14031064  0.07985729  0.07256042],[0.24001417 0.20545692 0.01666991],[-0.16104793  0.34632712 -0.19837188],[ 0.15179505  0.18686807 -0.45342144],[ 0.00201466  0.23978916 -0.44842047],[0.16635458 0.42183522 0.76681568],[0.01314719 0.46411185 0.68680013]
_16_5303006.png,[ 0.02321167 -0.06713579 -0.22680909],[0.0780719  0.09450465 0.05315838],[-0.10128357 -0.02911525  0.18642848],[ 0.01307204  0.31568188 -0.25057785],[-0.25477694  0.1024057  -0.05275323],[-0.08359675  0.16035226 -0.63303878],[-0.19123784  0.11014102 -0.46159078],[-0.17034182  0.34323423  0.62424658],[-0.27645561  0.25549374  0.72096084]
_16_5306741.png,[ 0.01446405 -0.06297758 -0.22526323],[0.09136528 0.07772241 0.08637036],[-0.10582934 -0.01571813  0.14905572],[ 0.06346702  0.27367413 -0.19780814],[-0.22684106  0.10786249 -0.12258533],[-0.04748493  0.14773854 -0.60735458],[-0.1382062   0.0959224  -0.49452036],[-0.11379581  0.33124685  0.61292664],[-0.22629019  0.26699484  0.65471709]
_16_55022.png,[ 0.02955461 -0.0799982  -0.31222138],[0.1236217  0.04069537 0.23268496],[-0.15875842  0.03752688  0.05925061],[ 0.16793762  0.22561647 -0.05013513],[-0.19609023  0.25047184 -0.30081078],[ 0.07733502  0.16817604 -0.63808347],[-0.04176427  0.19148709 -0.74291147],[0.10162143 0.44196705 0.47400486],[-0.04001676  0.46864308  0.36461913]
_16_6805257.png,[ 0.04930418 -0.07353386 -0.23381996],[0.09971046 0.07708387 0.16173207],[-0.15104312 -0.00791295  0.05780557],[ 0.05877757  0.25785004 -0.02456737],[-0.26103388  0.16916906 -0.18064242],[ 0.01632268  0.20282172 -0.47978627],[-0.09504318  0.16782691 -0.48412169],[-0.0516496   0.39496385  0.58672658],[-0.18177268  0.36487654  0.50868906]
_16_7676164.png,[ 0.06275501 -0.05407882 -0.30403514],[0.02129345 0.12920264 0.08409483],[-0.08404846 -0.07751685  0.23843298],[-0.15613509  0.32692591 -0.22573262],[-0.32036989  0.00506545 -0.03651557],[-0.14940408  0.12936416 -0.77346618],[-0.23707597  0.02095551 -0.70375463],[-0.40436691  0.29713322  0.52117678],[-0.49220755  0.15684131  0.6207647 ]
_16_8377076.png,[ 0.00947487 -0.0853398  -0.25637355],[0.12453821 0.07240992 0.08065685],[-0.13401308  0.01390383  0.18790651],[ 0.12968118  0.33367167 -0.25385296],[-0.24959086  0.22132386 -0.15731732],[-0.03550151  0.21133139 -0.74725729],[-0.15897116  0.17961081 -0.68290021],[-0.07706725  0.45201004  0.65250936],[-0.22867295  0.40467469  0.72759263]
_16_8634809.png,[ 0.02987708 -0.07926562 -0.26501332],[0.11730239 0.05207893 0.18523891],[-0.14717947  0.03028402  0.08826027],[ 0.17499066  0.25055224 -0.01115464],[-0.23979085  0.26708994 -0.20715754],[ 0.09094576  0.23208427 -0.48921049],[-0.06929256  0.2262413  -0.51789384],[0.06653048 0.43229304 0.69636802],[-0.08642151  0.43784039  0.64856244]
_16_9438417.png,[ 0.05176719 -0.06474808 -0.22761952],[0.08933411 0.08401664 0.16439187],[-0.1411013  -0.02088767  0.06940289],[ 0.04659261  0.27428017 -0.04829527],[-0.29511184  0.16803225 -0.2173287 ],[ 0.00131811  0.20716567 -0.56022508],[-0.13520695  0.18457854 -0.67613372],[-0.09213741  0.44779748  0.60369082],[-0.23545957  0.39504253  0.56505461]
_17_1502535.png,[ 0.0099408  -0.05878198 -0.27678802],[0.10337915 0.04631542 0.13358495],[-0.11331995  0.01327692  0.15186098],[ 0.11051836  0.30266068 -0.039787  ],[-0.25525834  0.25270323 -0.00898416],[-0.01597939  0.24598777 -0.45947565],[-0.12417734  0.21438991 -0.41712175],[-0.01606574  0.40627538  0.74183499],[-0.14498132  0.37383393  0.73798463]
_17_1685176.png,[ 0.03194689 -0.03042753 -0.24917274],[0.04415427 0.10420522 0.12743949],[-0.07610116 -0.0754011   0.12747519],[-0.06884732  0.27326846 -0.0890128 ],[-0.28104795 -0.02876737 -0.0788721 ],[-0.1119481   0.13842232 -0.4473175 ],[-0.1795507   0.04462317 -0.32224888],[-0.1819779   0.20351154  0.89801523],[-0.2537168   0.09332519  0.90477569]
_17_2246404.png,[ 0.0432167  -0.02194027 -0.24418526],[0.02185091 0.10134749 0.13462685],[-0.06506761 -0.08167317  0.11502442],[-0.12878892  0.25176045 -0.08992659],[-0.26061316 -0.04352429 -0.06392372],[-0.14605115  0.1339918  -0.46371785],[-0.179341    0.04090982 -0.31420134],[-0.21298839  0.1804043   0.85917816],[-0.26805994  0.07275277  0.85917816]
_17_2300994.png,[ 0.03496457 -0.04205883 -0.25828477],[0.06330107 0.11379193 0.12568322],[-0.09826564 -0.07537675  0.14181328],[-0.04925046  0.34598387 -0.13721481],[-0.32973934  0.02471138 -0.07420801],[-0.13327898  0.19148855 -0.56566106],[-0.20020152  0.12030797 -0.36823975],[-0.21647066  0.312338    0.82048857],[-0.32425066  0.20719159  0.82048857]
_17_2411357.png,[ 0.02194388 -0.04951895 -0.25537724],[0.11163225 0.05623718 0.14328859],[-0.13357614 -0.00720834  0.12040834],[ 0.12473649  0.31224627 -0.11070078],[-0.31809844  0.18159057 -0.12315462],[ 0.00350851  0.24631923 -0.56319023],[-0.15102239  0.17706526 -0.47601336],[-0.05857201  0.40674141  0.83994218],[-0.19875601  0.34927     0.83994218]
_17_2676027.png,[ 0.04178021 -0.01543487 -0.22126538],[-0.00716777  0.10178505  0.10923227],[-0.03461244 -0.08770475  0.11774708],[-0.17712802  0.1868723  -0.06825517],[-0.2352764  -0.13213122 -0.03250246],[-0.17812809  0.06856579 -0.3672778 ],[-0.17708955 -0.01984436 -0.25676944],[-0.25606634  0.0915482   0.77030831],[-0.27199055 -0.01761344  0.78980979]
_17_283957.png,[ 0.04455312 -0.025722   -0.23082121],[0.02247705 0.10626662 0.11245136],[-0.06703017 -0.08348633  0.12602923],[-0.13374642  0.26668583 -0.09788234],[-0.26755074 -0.05141192 -0.02796638],[-0.15024104  0.13193942 -0.45794952],[-0.19110391  0.05150841 -0.24470585],[-0.22945101  0.19314951  0.75858813],[-0.29336634  0.08887656  0.75858813]
_17_367056.png,[ 0.01861158 -0.04590273 -0.26325178],[0.08708994 0.06203567 0.1214261 ],[-0.10570151 -0.01705065  0.15100776],[ 0.05987912  0.27486708 -0.04652754],[-0.26116941  0.14691117 -0.01512145],[-0.04899771  0.18641381 -0.44084847],[-0.15468859  0.15020698 -0.45131717],[-0.08109262  0.33660335  0.69326039],[-0.19267934  0.28397502  0.70372909]
_17_4164846.png,[ 0.02017137 -0.05861803 -0.24249748],[0.09365175 0.05756789 0.10731803],[-0.11382312  0.00112423  0.14466749],[ 0.07217775  0.30917566 -0.0495423 ],[-0.26857895  0.20055016 -0.01981692],[-0.04642624  0.22558391 -0.42854086],[-0.13954131  0.18824335 -0.39881549],[-0.06312708  0.38702539  0.71588618],[-0.17900012  0.33655523  0.71588618]
_17_4488838.png,[-0.00234753 -0.05230061 -0.25980844],[0.11878355 0.03779641 0.13634575],[-0.11643601  0.01510202  0.12807982],[ 0.19256587  0.2752482  -0.12356073],[-0.20606709  0.21448784 -0.06304119],[ 0.06780915  0.20297123 -0.53206762],[-0.06586365  0.2019056  -0.30890182],[0.05814029 0.32833409 0.89770651],[-0.08250309  0.31554655  0.90527145]
_17_4539716.png,[-0.00781437 -0.0572742  -0.28028662],[0.13284432 0.02189896 0.15682704],[-0.12502995  0.03741369  0.12929275],[ 0.25399376  0.26535344 -0.09044247],[-0.18638708  0.27213617 -0.09044247],[ 0.08856144  0.2231682  -0.5701808 ],[-0.04659677  0.23160525 -0.43255095],[0.11784296 0.40084251 0.86116962],[-0.03121156  0.41209191  0.82971137]
_17_4603161.png,[ 0.05510502 -0.01268431 -0.25003736],[0.01247479 0.10570708 0.14077733],[-0.06757981 -0.09568938  0.11781683],[-0.1506104   0.24833495 -0.0535995 ],[-0.3013892  -0.08768466 -0.13212899],[-0.18979966  0.11277236 -0.40511247],[-0.20363859  0.00495379 -0.40137297],[-0.2733204   0.18354277  0.75039294],[-0.32470067  0.06718387  0.75039294]
_17_470026.png,[ 0.01696486 -0.06626091 -0.33115692],[0.11800837 0.07406836 0.17107737],[-0.13497323 -0.00834509  0.17172373],[0.12570123 0.36982119 0.00301319],[-0.30569674  0.22869572 -0.10546155],[-0.00432023  0.27960111 -0.50772205],[-0.13039399  0.20814609 -0.67495394],[-0.08698741  0.53867063  0.708099  ],[-0.24812173  0.47132553  0.72617812]
_17_5253341.png,[ 0.00904597 -0.0540167  -0.29918324],[0.1175578  0.04672056 0.15799564],[-0.12660378  0.00769933  0.14844971],[ 0.1769019   0.30153178 -0.0798106 ],[-0.25773423  0.21574833 -0.13168749],[ 0.02720091  0.23747225 -0.55867421],[-0.11454884  0.20106852 -0.53872156],[0.02873121 0.42704776 0.73824807],[-0.1202914   0.40540272  0.73824807]
_17_5397616.png,[-0.00894157 -0.06064646 -0.23643095],[ 0.11903275 -0.00063536  0.13334257],[-0.11009118  0.06535649  0.10769048],[ 0.22178486  0.22094503 -0.062435  ],[-0.14979624  0.32001308 -0.03567714],[ 0.08414434  0.21383522 -0.45615775],[-0.02627181  0.25102025 -0.32619102],[0.13649468 0.36771098 0.74412326],[0.00279561 0.39116647 0.72118795]
_17_5990971.png,[ 0.0475331  -0.00693756 -0.2391931 ],[0.00338624 0.09994718 0.15221379],[-0.05091934 -0.09485452  0.09305714],[-0.16317288  0.21438857  0.02509663],[-0.26203513 -0.11240639 -0.0878382 ],[-0.17755599  0.08853767 -0.26237385],[-0.19437736 -0.02037651 -0.31370786],[-0.24537632  0.14654203  0.77799549],[-0.28397947  0.04002416  0.75746189]
_17_6051604.png,[ 0.02109738 -0.05239933 -0.24838555],[0.09018914 0.07138642 0.1389646 ],[-0.11128652 -0.02034629  0.11767341],[ 0.05077764  0.32698553 -0.06868707],[-0.25776708  0.15988958 -0.02591965],[-0.02816175  0.236909   -0.48469741],[-0.14296442  0.19839929 -0.31751568],[-0.07540864  0.33772051  0.77110952],[-0.19428475  0.28230726  0.74778184]
_17_6690741.png,[-0.00439116 -0.05856942 -0.26928895],[0.12215852 0.01510111 0.13630675],[-0.11776736  0.04544622  0.1372633 ],[ 0.22133482  0.24787984 -0.12491884],[-0.19507643  0.29446295 -0.09368913],[ 0.07312483  0.23646387 -0.57774966],[-0.06651576  0.23393357 -0.45283081],[0.10896407 0.3785458  0.86272077],[-0.03791158  0.38985305  0.8705282 ]
_17_8642278.png,[ 0.00632296 -0.05978379 -0.26127727],[0.12334798 0.03777051 0.13249606],[-0.12967094  0.0231547   0.13416284],[ 0.15226467  0.30022143 -0.06667929],[-0.26211611  0.27684129 -0.01014685],[ 0.00939905  0.24241726 -0.47545236],[-0.10738419  0.24970152 -0.34934152],[0.01562593 0.43051581 0.80739928],[-0.13522888  0.4107778   0.79000469]
